City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Leipzig,Alemanha,1400,132.47,Ryanair,LEJ,2023-06-21,2023-06-27,http://kayak.com/flights/MAD-LEJ/2023-06-21/2023-06-27/,132.47,1.0,2023,6,MAD,303.83,303.83666666666664,303.84,2023-03-21 02:29:16,True,-171.35999999999999,-56.39996050422934
Sohag,Egito,2335,737.88,Várias companhias aéreas,HMB,2023-09-01,2023-09-08,http://kayak.com/flights/MAD-HMB/2023-09-01/2023-09-08/,737.88,1.0,2023,9,MAD,1453.66,1454.47,1453.66,2023-03-21 02:29:16,True,-715.7800000000001,-49.239849758540515
Surat Thani,Tailândia,2285,1305.98,Várias companhias aéreas,URT,2023-07-17,2023-07-23,http://kayak.com/flights/MAD-URT/2023-07-17/2023-07-23/,1305.98,1.0,2023,7,MAD,2290.07,2303.5844444444447,2311.27,2023-03-21 02:29:16,True,-984.0900000000001,-42.97204888933526
Grande Caimão,Ilhas Cayman,2141,638.07,Delta,GCM,2023-04-18,2023-04-24,http://kayak.com/flights/MAD-GCM/2023-04-18/2023-04-24/,638.07,1.0,2023,4,MAD,960.37,1129.8214285714287,1001.82,2023-03-21 02:29:16,True,-322.29999999999995,-33.55998209023605
Bangalore,Índia,1340,770.53,IndiGo,BLR,2023-08-01,2023-08-06,http://kayak.com/flights/MAD-BLR/2023-08-01/2023-08-06/,770.53,1.0,2023,8,MAD,1152.13,1152.13,1152.13,2023-03-21 02:29:16,True,-381.60000000000014,-33.12126235754646
Éilat,Israel,1450,349.82,Várias companhias aéreas,ETM,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-ETM/2023-04-19/2023-04-26/,349.82,1.0,2023,4,MAD,517.8,518.636,518.09,2023-03-21 02:29:16,True,-167.97999999999996,-32.44109694862881
Escíato,Grécia,1555,166.05,Várias companhias aéreas,JSI,2023-06-19,2023-06-26,http://kayak.com/flights/MAD-JSI/2023-06-19/2023-06-26/,166.05,1.0,2023,6,MAD,240.43,538.3246666666666,612.85,2023-03-21 02:29:16,True,-74.38,-30.936239238031852
Toronto,Canadá,1485,291.05,PLAY,YTO,2024-01-08,2024-01-14,http://kayak.com/flights/MAD-YTO/2024-01-08/2024-01-14/,291.05,1.0,2024,1,MAD,408.65,408.6966666666667,408.72,2023-03-21 02:29:16,True,-117.59999999999997,-28.777682613483414
Rabil,Cabo Verde,840,694.04,Várias companhias aéreas,BVC,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-BVC/2023-04-19/2023-04-26/,694.04,1.0,2023,4,MAD,956.01,1455.948888888889,1407.47,2023-03-21 02:29:16,True,-261.97,-27.402433028943214
Kota Kinabalu,Malásia,1705,1065.31,Várias companhias aéreas,BKI,2023-06-12,2023-06-17,http://kayak.com/flights/MAD-BKI/2023-06-12/2023-06-17/,1065.31,1.0,2023,6,MAD,1436.93,1439.42,1440.25,2023-03-21 02:29:16,True,-371.6200000000001,-25.862080964278018
Manaus,Brasil,3085,931.91,LATAM Airlines,MAO,2023-08-17,2023-08-24,http://kayak.com/flights/MAD-MAO/2023-08-17/2023-08-24/,931.91,1.0,2023,8,MAD,1234.27,1234.6166666666668,1234.66,2023-03-21 02:29:16,True,-302.36,-24.497071143266872
Friedrichshafen,Alemanha,1335,314.37,Lufthansa,FDH,2023-05-31,2023-06-06,http://kayak.com/flights/MAD-FDH/2023-05-31/2023-06-06/,314.37,1.0,2023,5,MAD,409.19,415.8,409.66999999999996,2023-03-21 02:29:16,True,-94.82,-23.172609301302572
Kraljevo,Sérvia,3040,828.37,Várias companhias aéreas,KVO,2023-04-10,2023-04-15,http://kayak.com/flights/MAD-KVO/2023-04-10/2023-04-15/,828.37,1.0,2023,4,MAD,1053.87,1207.23875,1056.94,2023-03-21 02:29:16,True,-225.4999999999999,-21.39732604590698
Maringá,Brasil,2390,761.2,LATAM Airlines,MGF,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-MGF/2023-04-19/2023-04-26/,761.2,1.0,2023,4,MAD,954.3,955.6822222222222,954.87,2023-03-21 02:29:16,True,-193.0999999999999,-20.234727025044528
Oujda,Marrocos,1325,186.57,Várias companhias aéreas,OUD,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-OUD/2023-04-19/2023-04-26/,186.57,1.0,2023,4,MAD,232.31,481.68030303030304,445.69,2023-03-21 02:29:16,True,-45.74000000000001,-19.689208385347168
Zaquinto,Grécia,2515,131.54,Várias companhias aéreas,ZTH,2023-06-20,2023-06-27,http://kayak.com/flights/MAD-ZTH/2023-06-20/2023-06-27/,131.54,1.0,2023,6,MAD,157.46,250.538679245283,225.35,2023-03-21 02:29:16,True,-25.920000000000016,-16.461323510732896
Pula,Croácia,950,227.62,Ryanair,PUY,2023-05-27,2023-05-31,http://kayak.com/flights/MAD-PUY/2023-05-27/2023-05-31/,227.62,1.0,2023,5,MAD,271.64,460.82750000000004,414.325,2023-03-21 02:29:16,True,-44.01999999999998,-16.20527168310999
Dalaman,Turquia,2015,212.69,Várias companhias aéreas,DLM,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-DLM/2023-04-19/2023-04-26/,212.69,1.0,2023,4,MAD,250.71,270.0857142857143,253.03,2023-03-21 02:29:16,True,-38.02000000000001,-15.164931594272272
Rodes,Grécia,1160,263.07,Várias companhias aéreas,RHO,2023-07-06,2023-07-11,http://kayak.com/flights/MAD-RHO/2023-07-06/2023-07-11/,263.07,1.0,2023,7,MAD,309.39,502.038947368421,400.17,2023-03-21 02:29:16,True,-46.31999999999999,-14.97139532628721
Iaundé,Camarões,1985,955.23,Várias companhias aéreas,NSI,2023-08-12,2023-08-19,http://kayak.com/flights/MAD-NSI/2023-08-12/2023-08-19/,955.23,1.0,2023,8,MAD,1116.21,1118.413,1117.9850000000001,2023-03-21 02:29:16,True,-160.98000000000002,-14.422017362324294
Baton Rouge,Estados Unidos,912,716.43,Iberia,BTR,2023-04-19,2023-04-26,http://kayak.com/flights/MAD-BTR/2023-04-19/2023-04-26/,716.43,1.0,2023,4,MAD,825.31,1042.95,977.225,2023-03-21 02:29:16,True,-108.88,-13.192618531218573
Hamburgo,Alemanha,465,135.27,Ryanair,HAM,2023-10-11,2023-10-18,http://kayak.com/flights/MAD-HAM/2023-10-11/2023-10-18/,135.27,1.0,2023,10,MAD,154.55,154.55,154.55,2023-03-21 02:29:16,True,-19.28,-12.474927208023292
Varna,Bulgária,1575,183.77,Várias companhias aéreas,VAR,2023-05-08,2023-05-14,http://kayak.com/flights/MAD-VAR/2023-05-08/2023-05-14/,183.77,1.0,2023,5,MAD,201.49,253.19639999999998,220.71,2023-03-21 02:29:16,True,-17.72,-8.794481115688123
Hat Yai,Tailândia,2660,901.13,Várias companhias aéreas,HDY,2023-11-06,2023-11-11,http://kayak.com/flights/MAD-HDY/2023-11-06/2023-11-11/,901.13,1.0,2023,11,MAD,983.4,983.4,983.4,2023-03-21 02:29:16,True,-82.26999999999998,-8.365873500101687
