City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,3285,625.52,LOT,ICN,2023-06-10,2023-06-17,http://kayak.com/flights/MXP-ICN/2023-06-10/2023-06-17/,625.52,1.0
Paris,França,110,49.82,easyJet,PAR,2023-06-23,2023-06-30,http://kayak.com/flights/MXP-PAR/2023-06-23/2023-06-30/,49.82,1.0
Londres,Reino Unido,120,43.37,Wizz Air,LON,2023-06-11,2023-06-18,http://kayak.com/flights/MXP-LON/2023-06-11/2023-06-18/,43.37,1.0
Nova Iorque,Estados Unidos,1585,360.74,British Airways,NYC,2023-06-01,2023-06-05,http://kayak.com/flights/MXP-NYC/2023-06-01/2023-06-05/,360.74,1.0
Los Angeles,Estados Unidos,1480,473.29,Scandinavian Airlines,LAX,2023-06-02,2023-06-08,http://kayak.com/flights/MXP-LAX/2023-06-02/2023-06-08/,473.29,1.0
Copenhaga,Dinamarca,130,72.89,easyJet,CPH,2023-06-16,2023-06-20,http://kayak.com/flights/MXP-CPH/2023-06-16/2023-06-20/,72.89,1.0
Banguecoque,Tailândia,1685,604.3,Oman Air,BKK,2023-06-19,2023-06-25,http://kayak.com/flights/MXP-BKK/2023-06-19/2023-06-25/,604.3,1.0
Madrid,Espanha,140,71.04,Ryanair,MAD,2023-06-22,2023-06-26,http://kayak.com/flights/MXP-MAD/2023-06-22/2023-06-26/,71.04,1.0
Miami,Estados Unidos,1425,581.24,British Airways,MIA,2023-06-04,2023-06-10,http://kayak.com/flights/MXP-MIA/2023-06-04/2023-06-10/,581.24,1.0
Barcelona,Espanha,610,90.42,Várias companhias aéreas,BCN,2023-06-02,2023-06-06,http://kayak.com/flights/MXP-BCN/2023-06-02/2023-06-06/,90.42,1.0
Frankfurt,Alemanha,700,161.46,Várias companhias aéreas,FRA,2023-06-22,2023-06-28,http://kayak.com/flights/MXP-FRA/2023-06-22/2023-06-28/,161.46,1.0
São Francisco,Estados Unidos,1070,529.57,British Airways,SFO,2023-06-13,2023-06-20,http://kayak.com/flights/MXP-SFO/2023-06-13/2023-06-20/,529.57,1.0
Lisboa,Portugal,175,55.36,easyJet,LIS,2023-06-11,2023-06-18,http://kayak.com/flights/MXP-LIS/2023-06-11/2023-06-18/,55.36,1.0
Viena,Áustria,85,165.15,Austrian Airlines,VIE,2023-06-01,2023-06-08,http://kayak.com/flights/MXP-VIE/2023-06-01/2023-06-08/,165.15,1.0
Boston,Estados Unidos,1025,548.02,British Airways,BOS,2023-06-23,2023-06-30,http://kayak.com/flights/MXP-BOS/2023-06-23/2023-06-30/,548.02,1.0
Amesterdão,Holanda,115,62.74,easyJet,AMS,2023-06-21,2023-06-27,http://kayak.com/flights/MXP-AMS/2023-06-21/2023-06-27/,62.74,1.0
Nova Deli,Índia,1795,532.34,Etihad Airways,DEL,2023-06-08,2023-06-15,http://kayak.com/flights/MXP-DEL/2023-06-08/2023-06-15/,532.34,1.0
