City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2205,798.5,KLM,ICN,2023-09-06,2023-09-11,http://kayak.com/flights/NAP-ICN/2023-09-06/2023-09-11/,798.5,1
Londres,Reino Unido,175,68.55,Wizz Air,LON,2023-05-06,2023-05-13,http://kayak.com/flights/NAP-LON/2023-05-06/2023-05-13/,68.55,1
Nova Iorque,Estados Unidos,1105,366.83,ITA Airways,NYC,2023-03-08,2023-03-15,http://kayak.com/flights/NAP-NYC/2023-03-08/2023-03-15/,366.83,1
Los Angeles,Estados Unidos,2030,619.72,British Airways,LAX,2023-02-10,2023-02-17,http://kayak.com/flights/NAP-LAX/2023-02-10/2023-02-17/,619.72,1
Copenhaga,Dinamarca,765,68.55,Ryanair,CPH,2023-03-07,2023-03-14,http://kayak.com/flights/NAP-CPH/2023-03-07/2023-03-14/,68.55,1
Madrid,Espanha,1365,109.31,Várias companhias aéreas,MAD,2023-02-27,2023-03-06,http://kayak.com/flights/NAP-MAD/2023-02-27/2023-03-06/,109.31,1
Barcelona,Espanha,870,100.05,Várias companhias aéreas,BCN,2023-05-06,2023-05-13,http://kayak.com/flights/NAP-BCN/2023-05-06/2023-05-13/,100.05,1
Frankfurt,Alemanha,740,88.01,Ryanair,FRA,2023-03-01,2023-03-05,http://kayak.com/flights/NAP-FRA/2023-03-01/2023-03-05/,88.01,1
Miami,Estados Unidos,955,421.49,ITA Airways,MIA,2023-02-22,2023-02-28,http://kayak.com/flights/NAP-MIA/2023-02-22/2023-02-28/,421.49,1
Lisboa,Portugal,630,150.07,Várias companhias aéreas,LIS,2023-05-06,2023-05-13,http://kayak.com/flights/NAP-LIS/2023-05-06/2023-05-13/,150.07,1
Viena,Áustria,805,82.45,Ryanair,VIE,2023-05-06,2023-05-13,http://kayak.com/flights/NAP-VIE/2023-05-06/2023-05-13/,82.45,1
Amesterdão,Holanda,160,105.61,easyJet,AMS,2023-03-29,2023-04-04,http://kayak.com/flights/NAP-AMS/2023-03-29/2023-04-04/,105.61,1
Banguecoque,Tailândia,2800,766.08,Várias companhias aéreas,BKK,2023-09-01,2023-09-08,http://kayak.com/flights/NAP-BKK/2023-09-01/2023-09-08/,766.08,1
São Francisco,Estados Unidos,1430,471.51,Iberia,SFO,2023-03-07,2023-03-14,http://kayak.com/flights/NAP-SFO/2023-03-07/2023-03-14/,471.51,1
Boston,Estados Unidos,2675,469.65,Várias companhias aéreas,BOS,2023-03-08,2023-03-14,http://kayak.com/flights/NAP-BOS/2023-03-08/2023-03-14/,469.65,1
Roma,Itália,835,77.82,Ryanair,ROM,2023-03-04,2023-03-11,http://kayak.com/flights/NAP-ROM/2023-03-04/2023-03-11/,77.82,1
Istambul,Turquia,1025,163.04,Várias companhias aéreas,IST,2023-02-10,2023-02-14,http://kayak.com/flights/NAP-IST/2023-02-10/2023-02-14/,163.04,1
Berlim,Alemanha,480,162.11,Várias companhias aéreas,BER,2023-06-25,2023-06-29,http://kayak.com/flights/NAP-BER/2023-06-25/2023-06-29/,162.11,1
Munique,Alemanha,1050,183.42,KLM,MUC,2023-03-23,2023-03-27,http://kayak.com/flights/NAP-MUC/2023-03-23/2023-03-27/,183.42,1
Milão,Itália,90,29.65,Ryanair,MIL,2023-03-10,2023-03-14,http://kayak.com/flights/NAP-MIL/2023-03-10/2023-03-14/,29.65,1
Zurique,Suíça,710,128.76,ITA Airways,ZRH,2023-10-06,2023-10-10,http://kayak.com/flights/NAP-ZRH/2023-10-06/2023-10-10/,128.76,1
Telavive,Israel,210,50.03,Ryanair,TLV,2023-02-22,2023-03-01,http://kayak.com/flights/NAP-TLV/2023-02-22/2023-03-01/,50.03,1
Manchester,Reino Unido,415,78.74,Ryanair,MAN,2023-03-07,2023-03-14,http://kayak.com/flights/NAP-MAN/2023-03-07/2023-03-14/,78.74,1
Porto,Portugal,195,53.73,easyJet,OPO,2023-05-09,2023-05-13,http://kayak.com/flights/NAP-OPO/2023-05-09/2023-05-13/,53.73,1
Atenas,Grécia,1065,243.63,ITA Airways,ATH,2023-02-16,2023-02-20,http://kayak.com/flights/NAP-ATH/2023-02-16/2023-02-20/,243.63,1
Palma de Maiorca,Espanha,115,40.76,Ryanair,PMI,2023-03-08,2023-03-15,http://kayak.com/flights/NAP-PMI/2023-03-08/2023-03-15/,40.76,1
Málaga,Espanha,1125,58.36,Ryanair,AGP,2023-03-22,2023-03-29,http://kayak.com/flights/NAP-AGP/2023-03-22/2023-03-29/,58.36,1
Varsóvia,Polónia,940,91.71,Ryanair,WAW,2023-03-10,2023-03-14,http://kayak.com/flights/NAP-WAW/2023-03-10/2023-03-14/,91.71,1
