City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Salzburgo,Áustria,870,151.05,Várias companhias aéreas,SZG,2023-11-18,2023-11-25,http://kayak.com/flights/MAD-SZG/2023-11-18/2023-11-25/,151.05,1.0,2023,11,MAD,371.33,438.17499999999995,438.17499999999995,2023-06-14 02:48:19,True,-220.27999999999997,-59.32189696496377,Saturday,Saturday,7 days
Charlottesville,Estados Unidos,2780,675.55,United Airlines,CHO,2023-08-30,2023-09-06,http://kayak.com/flights/MAD-CHO/2023-08-30/2023-09-06/,675.55,1.0,2023,8,MAD,1160.98,1167.03,1166.66,2023-06-14 02:48:19,True,-485.43000000000006,-41.812089786215104,Wednesday,Wednesday,7 days
Lagos,Nigéria,960,494.85,Air France,LOS,2023-09-21,2023-09-26,http://kayak.com/flights/MAD-LOS/2023-09-21/2023-09-26/,494.85,1.0,2023,9,MAD,847.63,847.63,847.63,2023-06-14 02:48:19,True,-352.78,-41.619574578530724,Thursday,Tuesday,5 days
Kaunas,Lituânia,245,131.59,Ryanair,KUN,2024-01-09,2024-01-13,http://kayak.com/flights/MAD-KUN/2024-01-09/2024-01-13/,131.59,1.0,2024,1,MAD,204.79,204.79,204.79,2023-06-14 02:48:19,True,-73.19999999999999,-35.743932809219196,Tuesday,Saturday,4 days
Roanoke,Estados Unidos,1981,687.59,United Airlines,ROA,2023-08-30,2023-09-06,http://kayak.com/flights/MAD-ROA/2023-08-30/2023-09-06/,687.59,1.0,2023,8,MAD,988.56,1006.9244444444444,1006.355,2023-06-14 02:48:19,True,-300.9699999999999,-30.44529416525046,Wednesday,Wednesday,7 days
Richmond,Estados Unidos,1694,668.13,United Airlines,RIC,2023-08-30,2023-09-06,http://kayak.com/flights/MAD-RIC/2023-08-30/2023-09-06/,668.13,1.0,2023,8,MAD,938.6,994.9223076923076,993.22,2023-06-14 02:48:19,True,-270.47,-28.816322181973153,Wednesday,Wednesday,7 days
Norfolk,Estados Unidos,1700,668.13,United Airlines,ORF,2023-08-30,2023-09-06,http://kayak.com/flights/MAD-ORF/2023-08-30/2023-09-06/,668.13,1.0,2023,8,MAD,915.55,970.3540909090909,990.94,2023-06-14 02:48:19,True,-247.41999999999996,-27.024193107967886,Wednesday,Wednesday,7 days
Fes,Marrocos,100,39.85,Ryanair,FEZ,2023-09-21,2023-09-28,http://kayak.com/flights/MAD-FEZ/2023-09-21/2023-09-28/,39.85,1.0,2023,9,MAD,51.4,55.01333333333333,51.4,2023-06-14 02:48:19,True,-11.549999999999997,-22.470817120622563,Thursday,Thursday,7 days
Saint George.s,Granada,3454,1045.29,American Airlines,GND,2023-07-13,2023-07-20,http://kayak.com/flights/MAD-GND/2023-07-13/2023-07-20/,1045.29,1.0,2023,7,MAD,1338.21,1526.5164864864864,1475.57,2023-06-14 02:48:19,True,-292.9200000000001,-21.888941197569892,Thursday,Thursday,7 days
Olbia,Itália,135,69.51,Volotea,OLB,2023-08-14,2023-08-21,http://kayak.com/flights/MAD-OLB/2023-08-14/2023-08-21/,69.51,1.0,2023,8,MAD,85.53,115.72176470588235,110.02,2023-06-14 02:48:19,True,-16.019999999999996,-18.730270080673442,Monday,Monday,7 days
