City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Burbank,Estados Unidos,1860,1574.6,Várias companhias aéreas,BUR,2023-09-11,2023-09-15,http://kayak.com/flights/LIS-BUR/2023-09-11/2023-09-15/,1574.6,1.0,2023,9,LIS,1574.85,1651.0633333333335,1689.17,2023-03-20 02:41:09,True,-0.25,-0.01587452773279995
Salvador,Brasil,2445,881.97,LATAM Airlines,SSA,2023-08-06,2023-08-13,http://kayak.com/flights/LIS-SSA/2023-08-06/2023-08-13/,881.97,1.0,2023,8,LIS,882.11,882.11,882.11,2023-03-20 02:41:09,True,-0.13999999999998636,-0.01587103649204593
Corvera,Espanha,1170,252.13,Várias companhias aéreas,RMU,2023-07-15,2023-07-22,http://kayak.com/flights/LIS-RMU/2023-07-15/2023-07-22/,252.13,1.0,2023,7,LIS,252.17,305.5805263157895,288.69,2023-03-20 02:41:09,True,-0.03999999999999204,-0.015862315104886403
Everett,Estados Unidos,1570,1449.95,Várias companhias aéreas,PAE,2023-10-02,2023-10-09,http://kayak.com/flights/LIS-PAE/2023-10-02/2023-10-09/,1449.95,1.0,2023,10,LIS,1450.18,1450.18,1450.18,2023-03-20 02:41:09,True,-0.2300000000000182,-0.015860100125502916
San José,Costa Rica,1065,1136.9,Várias companhias aéreas,SJO,2023-08-15,2023-08-22,http://kayak.com/flights/LIS-SJO/2023-08-15/2023-08-22/,1136.9,1.0,2023,8,LIS,1137.08,1272.3333333333333,1339.38,2023-03-20 02:41:09,True,-0.1799999999998363,-0.015830020754901704
Abbotsford,Canadá,2025,758.25,Várias companhias aéreas,YXX,2023-09-12,2023-09-16,http://kayak.com/flights/LIS-YXX/2023-09-12/2023-09-16/,758.25,1.0,2023,9,LIS,758.37,758.37,758.37,2023-03-20 02:41:09,True,-0.12000000000000455,-0.015823410736184783
White Plains,Estados Unidos,996,758.25,American Airlines,HPN,2023-04-25,2023-05-02,http://kayak.com/flights/LIS-HPN/2023-04-25/2023-05-02/,758.25,1.0,2023,4,LIS,758.37,830.2133333333334,810.53,2023-03-20 02:41:09,True,-0.12000000000000455,-0.015823410736184783
San Andrés,Colômbia,2585,1202.51,Várias companhias aéreas,ADZ,2023-08-18,2023-08-25,http://kayak.com/flights/LIS-ADZ/2023-08-18/2023-08-25/,1202.51,1.0,2023,8,LIS,1202.7,1385.391,1430.16,2023-03-20 02:41:09,True,-0.19000000000005457,-0.015797788309641188
Recife,Brasil,2775,822.92,LATAM Airlines,REC,2023-04-18,2023-04-25,http://kayak.com/flights/LIS-REC/2023-04-18/2023-04-25/,822.92,1.0,2023,4,LIS,823.05,1112.01875,1046.94,2023-03-20 02:41:09,True,-0.12999999999999545,-0.01579490917927167
Rio de Janeiro,Brasil,1260,696.39,LATAM Airlines,RIO,2023-10-28,2023-11-04,http://kayak.com/flights/LIS-RIO/2023-10-28/2023-11-04/,696.39,1.0,2023,10,LIS,696.5,846.7072413793103,863.4,2023-03-20 02:41:09,True,-0.11000000000001364,-0.015793251974158453
Oakland,Estados Unidos,1495,633.59,Delta,OAK,2023-05-24,2023-05-29,http://kayak.com/flights/LIS-OAK/2023-05-24/2023-05-29/,633.59,1.0,2023,5,LIS,633.69,1020.8747619047618,940.78,2023-03-20 02:41:09,True,-0.10000000000002274,-0.01578058672221792
Jacarta,Indonésia,1310,950.39,Etihad Airways,JKT,2023-07-09,2023-07-15,http://kayak.com/flights/LIS-JKT/2023-07-09/2023-07-15/,950.39,1.0,2023,7,LIS,950.54,1156.513846153846,1228.46,2023-03-20 02:41:09,True,-0.14999999999997726,-0.01578050371367615
Vaitape,Polinésia Francesa,2525,2725.56,Várias companhias aéreas,BOB,2023-12-03,2023-12-09,http://kayak.com/flights/LIS-BOB/2023-12-03/2023-12-09/,2725.56,1.0,2023,12,LIS,2725.99,2725.99,2725.99,2023-03-20 02:41:09,True,-0.4299999999998363,-0.015774085744989393
Nouakchott,Mauritânia,955,697.33,Várias companhias aéreas,NKC,2023-04-07,2023-04-12,http://kayak.com/flights/LIS-NKC/2023-04-07/2023-04-12/,697.33,1.0,2023,4,LIS,697.44,697.44,697.44,2023-03-20 02:41:09,True,-0.11000000000001364,-0.0157719660472605
Jacksonville,Estados Unidos,1883,570.8,American Airlines,JAX,2023-03-20,2023-03-27,http://kayak.com/flights/LIS-JAX/2023-03-20/2023-03-27/,570.8,1.0,2023,3,LIS,570.89,1804.19775,995.45,2023-03-20 02:41:09,True,-0.09000000000003183,-0.015764858379027805
Nairobi,Quénia,1910,570.8,Turkish Airlines,NBO,2023-04-29,2023-05-03,http://kayak.com/flights/LIS-NBO/2023-04-29/2023-05-03/,570.8,1.0,2023,4,LIS,570.89,795.1881578947368,765.04,2023-03-20 02:41:09,True,-0.09000000000003183,-0.015764858379027805
Amã,Jordânia,2090,190.27,Ryanair,AMM,2023-10-17,2023-10-24,http://kayak.com/flights/LIS-AMM/2023-10-17/2023-10-24/,190.27,1.0,2023,10,LIS,190.3,295.5276923076923,291.09,2023-03-20 02:41:09,True,-0.030000000000001137,-0.015764582238571273
Fort-de-France,Martinica,1080,762.0,Air France,FDF,2023-06-30,2023-07-07,http://kayak.com/flights/LIS-FDF/2023-06-30/2023-07-07/,762.0,1.0,2023,6,LIS,762.12,762.12,762.12,2023-03-20 02:41:09,True,-0.12000000000000455,-0.015745551881594048
Xiamen,China,2085,1588.66,Várias companhias aéreas,XMN,2023-04-09,2023-04-13,http://kayak.com/flights/LIS-XMN/2023-04-09/2023-04-13/,1588.66,1.0,2023,4,LIS,1588.91,1588.91,1588.91,2023-03-20 02:41:09,True,-0.25,-0.015734056680365784
Hefei,China,2970,1784.55,Lufthansa,HFE,2023-04-02,2023-04-06,http://kayak.com/flights/LIS-HFE/2023-04-02/2023-04-06/,1784.55,1.0,2023,4,LIS,1784.83,1784.83,1784.83,2023-03-20 02:41:09,True,-0.2799999999999727,-0.015687768583000777
Luanda,Angola,1675,446.14,SWISS,LAD,2023-09-14,2023-09-21,http://kayak.com/flights/LIS-LAD/2023-09-14/2023-09-21/,446.14,1.0,2023,9,LIS,446.21,476.51,476.51,2023-03-20 02:41:09,True,-0.06999999999999318,-0.015687680688463542
Sylt,Alemanha,475,446.14,Várias companhias aéreas,GWT,2023-08-16,2023-08-20,http://kayak.com/flights/LIS-GWT/2023-08-16/2023-08-20/,446.14,1.0,2023,8,LIS,446.21,446.21,446.21,2023-03-20 02:41:09,True,-0.06999999999999318,-0.015687680688463542
Alta Floresta,Brasil,1675,1661.77,Azul,AFL,2024-02-17,2024-02-24,http://kayak.com/flights/LIS-AFL/2024-02-17/2024-02-24/,1661.77,1.0,2024,2,LIS,1662.03,1662.03,1662.03,2023-03-20 02:41:09,True,-0.2599999999999909,-0.015643520273400054
Kutaisi,Geórgia,1760,255.88,Várias companhias aéreas,KUT,2023-06-02,2023-06-06,http://kayak.com/flights/LIS-KUT/2023-06-02/2023-06-06/,255.88,1.0,2023,6,LIS,255.92,255.92,255.92,2023-03-20 02:41:09,True,-0.03999999999999204,-0.015629884338852783
Akureyri,Islândia,1280,959.76,Várias companhias aéreas,AEY,2023-04-22,2023-04-26,http://kayak.com/flights/LIS-AEY/2023-04-22/2023-04-26/,959.76,1.0,2023,4,LIS,959.91,959.91,959.91,2023-03-20 02:41:09,True,-0.14999999999997726,-0.01562646498108961
Manama,Bahrain,1485,448.02,Várias companhias aéreas,BAH,2023-05-08,2023-05-12,http://kayak.com/flights/LIS-BAH/2023-05-08/2023-05-12/,448.02,1.0,2023,5,LIS,448.09,555.1226666666666,608.45,2023-03-20 02:41:09,True,-0.06999999999999318,-0.015621861679571778
Myrtle Beach,Estados Unidos,1602,1025.37,Várias companhias aéreas,MYR,2023-06-17,2023-06-24,http://kayak.com/flights/LIS-MYR/2023-06-17/2023-06-24/,1025.37,1.0,2023,6,LIS,1025.53,1025.53,1025.53,2023-03-20 02:41:09,True,-0.16000000000008185,-0.015601688882829548
Bangalore,Índia,1280,833.23,IndiGo,BLR,2023-04-17,2023-04-22,http://kayak.com/flights/LIS-BLR/2023-04-17/2023-04-22/,833.23,1.0,2023,4,LIS,833.36,833.36,833.36,2023-03-20 02:41:09,True,-0.12999999999999545,-0.015599500815973343
Insbruque,Áustria,485,448.95,Lufthansa,INN,2023-08-12,2023-08-19,http://kayak.com/flights/LIS-INN/2023-08-12/2023-08-19/,448.95,1.0,2023,8,LIS,449.02,449.02,449.02,2023-03-20 02:41:09,True,-0.06999999999999318,-0.01558950603536439
Charlotte,Estados Unidos,1975,771.37,KLM,CLT,2023-06-17,2023-06-24,http://kayak.com/flights/LIS-CLT/2023-06-17/2023-06-24/,771.37,1.0,2023,6,LIS,771.49,771.49,771.49,2023-03-20 02:41:09,True,-0.12000000000000455,-0.015554316971056598
Bergen,Noruega,1035,193.08,Air France,BGO,2023-11-15,2023-11-22,http://kayak.com/flights/LIS-BGO/2023-11-15/2023-11-22/,193.08,1.0,2023,11,LIS,193.11,224.45666666666668,239.87,2023-03-20 02:41:09,True,-0.030000000000001137,-0.015535187199006335
Nova Iorque,Estados Unidos,1520,386.16,PLAY,NYC,2023-09-11,2023-09-17,http://kayak.com/flights/LIS-NYC/2023-09-11/2023-09-17/,386.16,1.0,2023,9,LIS,386.22,411.891052631579,410.48,2023-03-20 02:41:09,True,-0.060000000000002274,-0.015535187199006335
Montreal,Canadá,685,386.16,Delta,YUL,2023-09-12,2023-09-18,http://kayak.com/flights/LIS-YUL/2023-09-12/2023-09-18/,386.16,1.0,2023,9,LIS,386.22,426.27875,440.0,2023-03-20 02:41:09,True,-0.060000000000002274,-0.015535187199006335
Maputo,Moçambique,1695,580.17,TAAG,MPM,2023-10-14,2023-10-21,http://kayak.com/flights/LIS-MPM/2023-10-14/2023-10-21/,580.17,1.0,2023,10,LIS,580.26,688.145,697.885,2023-03-20 02:41:09,True,-0.09000000000003183,-0.015510288491371425
Edmonton,Canadá,1976,1031.93,Várias companhias aéreas,YEG,2023-04-17,2023-04-24,http://kayak.com/flights/LIS-YEG/2023-04-17/2023-04-24/,1031.93,1.0,2023,4,LIS,1032.09,2164.8327272727274,2414.82,2023-03-20 02:41:09,True,-0.15999999999985448,-0.015502524004675416
Eindhoven,Holanda,405,129.35,Várias companhias aéreas,EIN,2023-06-23,2023-06-27,http://kayak.com/flights/LIS-EIN/2023-06-23/2023-06-27/,129.35,1.0,2023,6,LIS,129.37,160.415,154.49,2023-03-20 02:41:09,True,-0.020000000000010232,-0.015459534668014401
Changchun,China,1600,1101.29,Várias companhias aéreas,CGQ,2023-10-07,2023-10-14,http://kayak.com/flights/LIS-CGQ/2023-10-07/2023-10-14/,1101.29,1.0,2023,10,LIS,1101.46,1101.46,1101.46,2023-03-20 02:41:09,True,-0.17000000000007276,-0.015434060247314724
Rzeszów,Polónia,1255,259.63,Várias companhias aéreas,RZE,2023-04-28,2023-05-03,http://kayak.com/flights/LIS-RZE/2023-04-28/2023-05-03/,259.63,1.0,2023,4,LIS,259.67,329.6304166666667,336.19,2023-03-20 02:41:09,True,-0.040000000000020464,-0.015404166827134616
Pernem,Índia,3015,973.82,IndiGo,GOX,2023-04-16,2023-04-23,http://kayak.com/flights/LIS-GOX/2023-04-16/2023-04-23/,973.82,1.0,2023,4,LIS,973.97,1205.2917142857143,1020.42,2023-03-20 02:41:09,True,-0.14999999999997726,-0.015400885037524488
Cardiff,Reino Unido,915,194.96,Várias companhias aéreas,CWL,2023-04-17,2023-04-23,http://kayak.com/flights/LIS-CWL/2023-04-17/2023-04-23/,194.96,1.0,2023,4,LIS,194.99,252.98272727272726,265.6,2023-03-20 02:41:09,True,-0.030000000000001137,-0.015385404379712362
Ottawa,Canadá,1535,721.7,Várias companhias aéreas,YOW,2023-06-08,2023-06-15,http://kayak.com/flights/LIS-YOW/2023-06-08/2023-06-15/,721.7,1.0,2023,6,LIS,721.81,721.81,721.81,2023-03-20 02:41:09,True,-0.10999999999989996,-0.015239467449869074
Santa Ana,Estados Unidos,1842,790.12,Várias companhias aéreas,SNA,2023-06-12,2023-06-19,http://kayak.com/flights/LIS-SNA/2023-06-12/2023-06-19/,790.12,1.0,2023,6,LIS,790.24,920.29,920.29,2023-03-20 02:41:09,True,-0.12000000000000455,-0.01518526017412489
Chania,Grécia,1420,197.77,Várias companhias aéreas,CHQ,2023-05-08,2023-05-14,http://kayak.com/flights/LIS-CHQ/2023-05-08/2023-05-14/,197.77,1.0,2023,5,LIS,197.8,268.23555555555555,236.37,2023-03-20 02:41:09,True,-0.030000000000001137,-0.015166835187058208
Exeter,Reino Unido,1165,268.06,Várias companhias aéreas,EXT,2023-04-19,2023-04-23,http://kayak.com/flights/LIS-EXT/2023-04-19/2023-04-23/,268.06,1.0,2023,4,LIS,268.1,402.72444444444443,338.97,2023-03-20 02:41:09,True,-0.040000000000020464,-0.01491980604252908
Cidade do México,México,2100,670.15,American Airlines,MEX,2023-04-18,2023-04-25,http://kayak.com/flights/LIS-MEX/2023-04-18/2023-04-25/,670.15,1.0,2023,4,LIS,670.25,737.195294117647,762.65,2023-03-20 02:41:09,True,-0.10000000000002274,-0.01491980604252484
Lima,Perú,2175,543.62,LATAM Airlines,LIM,2023-10-28,2023-11-04,http://kayak.com/flights/LIS-LIM/2023-10-28/2023-11-04/,543.62,1.0,2023,10,LIS,543.7,1364.547,739.1800000000001,2023-03-20 02:41:09,True,-0.08000000000004093,-0.014713996689358272
Iași,Roménia,1015,276.5,Várias companhias aéreas,IAS,2023-07-19,2023-07-26,http://kayak.com/flights/LIS-IAS/2023-07-19/2023-07-26/,276.5,1.0,2023,7,LIS,276.54,320.5981818181818,318.1,2023-03-20 02:41:09,True,-0.040000000000020464,-0.01446445360527246
Las Palmas,Espanha,590,138.72,Várias companhias aéreas,LPA,2024-03-02,2024-03-08,http://kayak.com/flights/LIS-LPA/2024-03-02/2024-03-08/,138.72,1.0,2024,3,LIS,138.74,138.74,138.74,2023-03-20 02:41:09,True,-0.020000000000010232,-0.014415453366015733
Salzburgo,Áustria,575,208.08,Lufthansa,SZG,2023-12-04,2023-12-10,http://kayak.com/flights/LIS-SZG/2023-12-04/2023-12-10/,208.08,1.0,2023,12,LIS,208.11,208.11,208.11,2023-03-20 02:41:09,True,-0.030000000000001137,-0.014415453366008905
Skýros,Grécia,530,417.09,Várias companhias aéreas,SKU,2023-08-24,2023-08-29,http://kayak.com/flights/LIS-SKU/2023-08-24/2023-08-29/,417.09,1.0,2023,8,LIS,417.15,578.8695,418.34,2023-03-20 02:41:09,True,-0.060000000000002274,-0.014383315354189687
Sørvágur,Ilhas Faroe,1225,427.4,Várias companhias aéreas,FAE,2023-07-04,2023-07-11,http://kayak.com/flights/LIS-FAE/2023-07-04/2023-07-11/,427.4,1.0,2023,7,LIS,427.46,427.46,427.46,2023-03-20 02:41:09,True,-0.060000000000002274,-0.014036401066767014
Ancona,Itália,1325,289.62,Várias companhias aéreas,AOI,2023-06-11,2023-06-17,http://kayak.com/flights/LIS-AOI/2023-06-11/2023-06-17/,289.62,1.0,2023,6,LIS,289.66,7604.675,10786.59,2023-03-20 02:41:09,True,-0.040000000000020464,-0.013809293654636628
Hurghada,Egito,1705,289.62,Várias companhias aéreas,HRG,2023-12-08,2023-12-14,http://kayak.com/flights/LIS-HRG/2023-12-08/2023-12-14/,289.62,1.0,2023,12,LIS,289.66,535.82375,426.44499999999994,2023-03-20 02:41:09,True,-0.040000000000020464,-0.013809293654636628
Bucareste,Roménia,285,145.28,Wizz Air,BUH,2023-12-05,2023-12-12,http://kayak.com/flights/LIS-BUH/2023-12-05/2023-12-12/,145.28,1.0,2023,12,LIS,145.3,158.57000000000002,145.3,2023-03-20 02:41:09,True,-0.020000000000010232,-0.013764624913978134
Santa Cruz de la Palma,Espanha,1725,228.7,Várias companhias aéreas,SPC,2023-06-05,2023-06-09,http://kayak.com/flights/LIS-SPC/2023-06-05/2023-06-09/,228.7,1.0,2023,6,LIS,228.73,299.39576923076925,256.405,2023-03-20 02:41:09,True,-0.030000000000001137,-0.01311590084379012
Pisa,Itália,180,76.86,Ryanair,PSA,2023-10-11,2023-10-15,http://kayak.com/flights/LIS-PSA/2023-10-11/2023-10-15/,76.86,1.0,2023,10,LIS,76.87,142.54500000000002,142.54500000000002,2023-03-20 02:41:09,True,-0.010000000000005116,-0.01300897619358022
Hamburgo,Alemanha,1465,159.34,Ryanair,HAM,2023-10-12,2023-10-16,http://kayak.com/flights/LIS-HAM/2023-10-12/2023-10-16/,159.34,1.0,2023,10,LIS,159.36,177.36666666666667,159.36,2023-03-20 02:41:09,True,-0.020000000000010232,-0.012550200803219272
Brive-la-Gaillarde,França,905,239.01,Várias companhias aéreas,BVE,2023-05-26,2023-05-30,http://kayak.com/flights/LIS-BVE/2023-05-26/2023-05-30/,239.01,1.0,2023,5,LIS,239.04,239.04,239.04,2023-03-20 02:41:09,True,-0.030000000000001137,-0.012550200803213327
Génova,Itália,895,242.76,Várias companhias aéreas,GOA,2023-09-01,2023-09-08,http://kayak.com/flights/LIS-GOA/2023-09-01/2023-09-08/,242.76,1.0,2023,9,LIS,242.79,242.79,242.79,2023-03-20 02:41:09,True,-0.030000000000001137,-0.01235635734585491
Mahón,Espanha,1035,95.61,Várias companhias aéreas,MAH,2023-06-20,2023-06-27,http://kayak.com/flights/LIS-MAH/2023-06-20/2023-06-27/,95.61,1.0,2023,6,LIS,95.62,198.73958333333334,155.885,2023-03-20 02:41:09,True,-0.010000000000005116,-0.010458063166706878
Horta,Portugal,165,95.61,Azores Airlines,HOR,2023-04-18,2023-04-22,http://kayak.com/flights/LIS-HOR/2023-04-18/2023-04-22/,95.61,1.0,2023,4,LIS,95.62,162.72052631578947,157.44,2023-03-20 02:41:09,True,-0.010000000000005116,-0.010458063166706878
