City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2860,5087.23,American Airlines,ICN,2023-06-08,2023-06-12,http://kayak.com/flights/LIS-ICN/2023-06-08/2023-06-12/,5087.23,1.0
Paris,França,155,56.4,Ryanair,PAR,2023-03-24,2023-03-29,http://kayak.com/flights/LIS-PAR/2023-03-24/2023-03-29/,56.4,1.0
Nova Iorque,Estados Unidos,730,410.78,Várias companhias aéreas,NYC,2023-11-23,2023-11-28,http://kayak.com/flights/LIS-NYC/2023-11-23/2023-11-28/,410.78,1.0
Los Angeles,Estados Unidos,2015,3237.33,SWISS,LAX,2023-03-01,2023-03-07,http://kayak.com/flights/LIS-LAX/2023-03-01/2023-03-07/,3237.33,1.0
Londres,Reino Unido,165,57.34,easyJet,LON,2023-03-17,2023-03-21,http://kayak.com/flights/LIS-LON/2023-03-17/2023-03-21/,57.34,1.0
Copenhaga,Dinamarca,850,153.22,Várias companhias aéreas,CPH,2023-03-02,2023-03-09,http://kayak.com/flights/LIS-CPH/2023-03-02/2023-03-09/,153.22,1.0
Banguecoque,Tailândia,1865,942.81,Várias companhias aéreas,BKK,2023-02-27,2023-03-06,http://kayak.com/flights/LIS-BKK/2023-02-27/2023-03-06/,942.81,1.0
Madrid,Espanha,795,95.88,Várias companhias aéreas,MAD,2023-09-24,2023-09-28,http://kayak.com/flights/LIS-MAD/2023-09-24/2023-09-28/,95.88,1.0
Miami,Estados Unidos,1333,447.44,American Airlines,MIA,2023-03-01,2023-03-08,http://kayak.com/flights/LIS-MIA/2023-03-01/2023-03-08/,447.44,1.0
Barcelona,Espanha,120,70.5,TAP AIR PORTUGAL,BCN,2023-05-22,2023-05-29,http://kayak.com/flights/LIS-BCN/2023-05-22/2023-05-29/,70.5,1.0
São Francisco,Estados Unidos,1185,603.48,American Airlines,SFO,2023-05-13,2023-05-19,http://kayak.com/flights/LIS-SFO/2023-05-13/2023-05-19/,603.48,1.0
Boston,Estados Unidos,1685,489.74,Vueling,BOS,2023-03-15,2023-03-21,http://kayak.com/flights/LIS-BOS/2023-03-15/2023-03-21/,489.74,1.0
Viena,Áustria,605,103.4,Várias companhias aéreas,VIE,2023-05-10,2023-05-16,http://kayak.com/flights/LIS-VIE/2023-05-10/2023-05-16/,103.4,1.0
Frankfurt,Alemanha,1570,263.2,Várias companhias aéreas,FRA,2023-03-06,2023-03-10,http://kayak.com/flights/LIS-FRA/2023-03-06/2023-03-10/,263.2,1.0
