City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1220,526.52,Lufthansa,ICN,2024-03-11,2024-03-18,http://kayak.com/flights/LIS-ICN/2024-03-11/2024-03-18/,526.52,1.0
Paris,França,155,52.84,Vueling,PAR,2023-10-12,2023-10-16,http://kayak.com/flights/LIS-PAR/2023-10-12/2023-10-16/,52.84,1.0
Nova Iorque,Estados Unidos,735,349.47,British Airways,NYC,2023-11-25,2023-12-02,http://kayak.com/flights/LIS-NYC/2023-11-25/2023-12-02/,349.47,1.0
Los Angeles,Estados Unidos,1111,733.24,British Airways,LAX,2023-05-24,2023-05-31,http://kayak.com/flights/LIS-LAX/2023-05-24/2023-05-31/,733.24,1.0
Londres,Reino Unido,170,68.6,Wizz Air UK,LON,2023-11-14,2023-11-21,http://kayak.com/flights/LIS-LON/2023-11-14/2023-11-21/,68.6,1.0
Copenhaga,Dinamarca,905,186.33,Várias companhias aéreas,CPH,2023-08-14,2023-08-19,http://kayak.com/flights/LIS-CPH/2023-08-14/2023-08-19/,186.33,1.0
São Francisco,Estados Unidos,1650,705.43,Várias companhias aéreas,SFO,2023-05-24,2023-05-31,http://kayak.com/flights/LIS-SFO/2023-05-24/2023-05-31/,705.43,1.0
Madrid,Espanha,85,57.48,easyJet,MAD,2023-06-28,2023-07-04,http://kayak.com/flights/LIS-MAD/2023-06-28/2023-07-04/,57.48,1.0
Barcelona,Espanha,125,68.6,Várias companhias aéreas,BCN,2023-07-06,2023-07-12,http://kayak.com/flights/LIS-BCN/2023-07-06/2023-07-12/,68.6,1.0
Banguecoque,Tailândia,1330,1224.53,Emirates,BKK,2023-08-22,2023-08-29,http://kayak.com/flights/LIS-BKK/2023-08-22/2023-08-29/,1224.53,1.0
Miami,Estados Unidos,981,482.96,Várias companhias aéreas,MIA,2023-06-05,2023-06-12,http://kayak.com/flights/LIS-MIA/2023-06-05/2023-06-12/,482.96,1.0
Boston,Estados Unidos,1490,471.83,SWISS,BOS,2023-08-28,2023-09-03,http://kayak.com/flights/LIS-BOS/2023-08-28/2023-09-03/,471.83,1.0
Viena,Áustria,1605,133.49,Ryanair,VIE,2023-06-21,2023-06-28,http://kayak.com/flights/LIS-VIE/2023-06-21/2023-06-28/,133.49,1.0
Frankfurt,Alemanha,1320,203.01,Várias companhias aéreas,FRA,2023-06-06,2023-06-12,http://kayak.com/flights/LIS-FRA/2023-06-06/2023-06-12/,203.01,1.0
Amesterdão,Holanda,190,110.31,Várias companhias aéreas,AMS,2024-03-07,2024-03-14,http://kayak.com/flights/LIS-AMS/2024-03-07/2024-03-14/,110.31,1.0
Nova Deli,Índia,2365,651.66,Várias companhias aéreas,DEL,2023-06-01,2023-06-07,http://kayak.com/flights/LIS-DEL/2023-06-01/2023-06-07/,651.66,1.0
Istambul,Turquia,745,300.34,Wizz Air,IST,2023-07-05,2023-07-12,http://kayak.com/flights/LIS-IST/2023-07-05/2023-07-12/,300.34,1.0
Atlanta,Estados Unidos,1193,626.64,Companhia aérea não revelada,ATL,2023-09-13,2023-09-17,http://kayak.com/flights/LIS-ATL/2023-09-13/2023-09-17/,626.64,1.0
Las Vegas,Estados Unidos,1077,1177.26,Iberia,LAS,2023-07-06,2023-07-12,http://kayak.com/flights/LIS-LAS/2023-07-06/2023-07-12/,1177.26,1.0
