City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1875,597.49,Air France,ICN,2023-12-01,2023-12-08,http://kayak.com/flights/MAD-ICN/2023-12-01/2023-12-08/,597.49,1.0
Paris,França,130,40.21,Ryanair,PAR,2023-09-30,2023-10-04,http://kayak.com/flights/MAD-PAR/2023-09-30/2023-10-04/,40.21,1.0
Nova Iorque,Estados Unidos,1525,277.71,PLAY,NYC,2023-04-17,2023-04-23,http://kayak.com/flights/MAD-NYC/2023-04-17/2023-04-23/,277.71,1.0
Londres,Reino Unido,150,37.41,Ryanair,LON,2023-05-03,2023-05-09,http://kayak.com/flights/MAD-LON/2023-05-03/2023-05-09/,37.41,1.0
Los Angeles,Estados Unidos,1705,575.98,ITA Airways,LAX,2023-12-02,2023-12-09,http://kayak.com/flights/MAD-LAX/2023-12-02/2023-12-09/,575.98,1.0
Copenhaga,Dinamarca,815,95.38,Várias companhias aéreas,CPH,2023-03-11,2023-03-15,http://kayak.com/flights/MAD-CPH/2023-03-11/2023-03-15/,95.38,1.0
Banguecoque,Tailândia,2080,753.64,Etihad Airways,BKK,2023-06-01,2023-06-05,http://kayak.com/flights/MAD-BKK/2023-06-01/2023-06-05/,753.64,1.0
Miami,Estados Unidos,2075,403.0,ITA Airways,MIA,2023-03-15,2023-03-22,http://kayak.com/flights/MAD-MIA/2023-03-15/2023-03-22/,403.0,1.0
Barcelona,Espanha,90,26.19,Várias companhias aéreas,BCN,2023-10-21,2023-10-26,http://kayak.com/flights/MAD-BCN/2023-10-21/2023-10-26/,26.19,1.0
São Francisco,Estados Unidos,1060,490.9,British Airways,SFO,2023-03-08,2023-03-15,http://kayak.com/flights/MAD-SFO/2023-03-08/2023-03-15/,490.9,1.0
Boston,Estados Unidos,2090,712.5,Várias companhias aéreas,BOS,2023-12-21,2023-12-26,http://kayak.com/flights/MAD-BOS/2023-12-21/2023-12-26/,712.5,1.0
Lisboa,Portugal,80,30.86,TAP AIR PORTUGAL,LIS,2023-05-09,2023-05-13,http://kayak.com/flights/MAD-LIS/2023-05-09/2023-05-13/,30.86,1.0
Frankfurt,Alemanha,570,115.95,Ryanair,FRA,2023-03-28,2023-04-01,http://kayak.com/flights/MAD-FRA/2023-03-28/2023-04-01/,115.95,1.0
Viena,Áustria,185,87.9,Ryanair,VIE,2023-05-25,2023-05-30,http://kayak.com/flights/MAD-VIE/2023-05-25/2023-05-30/,87.9,1.0
Amesterdão,Holanda,2905,105.66,Várias companhias aéreas,AMS,2023-04-20,2023-04-25,http://kayak.com/flights/MAD-AMS/2023-04-20/2023-04-25/,105.66,1.0
Las Vegas,Estados Unidos,1184,633.02,United Airlines,LAS,2023-10-10,2023-10-17,http://kayak.com/flights/MAD-LAS/2023-10-10/2023-10-17/,633.02,1.0
Roma,Itália,155,48.63,Wizz Air,ROM,2023-05-13,2023-05-17,http://kayak.com/flights/MAD-ROM/2023-05-13/2023-05-17/,48.63,1.0
