CityOrigin,City,Country,year_depart,month_depart,minPrice,meanPrice,medianPrice,timestamp
LIS,Lublin,Polónia,2023,6,148.95,183.4364705882353,183.41,2023-05-17 02:37:23
LIS,Montego Bay,Jamaica,2024,2,782.44,918.07,918.07,2023-05-17 02:37:23
LIS,Katovice,Polónia,2023,6,136.08,184.09861111111113,177.06,2023-05-17 02:37:23
LIS,Sørvágur,Ilhas Faroe,2023,6,314.45,417.7928888888889,378.73,2023-05-17 02:37:23
LIS,Edimburgo,Reino Unido,2023,8,92.87,140.31133333333335,138.93,2023-05-17 02:37:23
LIS,San Sebastián de la Gomera,Espanha,2023,5,271.24,511.5957142857142,312.8,2023-05-17 02:37:23
LIS,Frankfurt,Alemanha,2023,8,161.82,180.38,168.95999999999998,2023-05-17 02:37:23
LIS,Sevilha,Espanha,2023,6,33.1,53.24152173913044,46.735,2023-05-17 02:37:23
LIS,Kano,Nigéria,2023,6,928.63,963.1722222222221,963.93,2023-05-17 02:37:23
LIS,Hamburgo,Alemanha,2023,7,171.94,211.05999999999997,211.37,2023-05-17 02:37:23
LIS,Kailua-Kona,Estados Unidos,2023,10,860.59,1129.3472727272726,1216.6,2023-05-17 02:37:23
LIS,Las Vegas,Estados Unidos,2024,1,655.56,692.6383333333333,697.2,2023-05-17 02:37:23
LIS,Valência,Espanha,2023,6,44.14,63.64333333333333,60.065,2023-05-17 02:37:23
LIS,Rabate,Marrocos,2023,11,177.45,177.55000000000004,177.55,2023-05-17 02:37:23
LIS,Milão,Itália,2024,1,53.33,59.05736842105263,57.04,2023-05-17 02:37:23
LIS,Pula,Croácia,2023,6,180.21,273.36918518518513,237.75,2023-05-17 02:37:23
LIS,Karlsruhe,Alemanha,2023,12,162.74,162.83,162.83,2023-05-17 02:37:23
LIS,Velas,Portugal,2023,7,181.13,230.8546511627907,234.77,2023-05-17 02:37:23
LIS,Eindhoven,Holanda,2024,3,146.19,146.27,146.27,2023-05-17 02:37:23
LIS,Amesterdão,Holanda,2024,3,91.95,94.3075,92.0,2023-05-17 02:37:23
LIS,Sturup,Suécia,2023,9,260.2,260.34,260.34,2023-05-17 02:37:23
LIS,Malmo,Suécia,2023,9,260.2,303.98333333333335,309.08,2023-05-17 02:37:23
LIS,Gibraltar,Gibraltar,2023,7,356.74,419.7535294117647,456.19,2023-05-17 02:37:23
LIS,Tbilisi,Geórgia,2023,11,339.27,339.45,339.45,2023-05-17 02:37:23
LIS,Crotone,Itália,2023,5,263.88,264.27666666666664,264.48,2023-05-17 02:37:23
LIS,Nottingham,Reino Unido,2023,6,170.1,194.20266666666666,195.03,2023-05-17 02:37:23
LIS,La Rochelle,França,2023,9,132.4,143.83888888888887,149.14,2023-05-17 02:37:23
LIS,Tromsø,Noruega,2024,3,437.65,437.88,437.88,2023-05-17 02:37:23
LIS,Kaunas,Lituânia,2023,7,323.64,414.04,468.08,2023-05-17 02:37:23
LIS,Hurghada,Egito,2024,2,267.56,267.7,267.7,2023-05-17 02:37:23
LIS,Hamilton,Canadá,2024,2,517.64,562.725,562.7249999999999,2023-05-17 02:37:23
LIS,Carachi,Paquistão,2023,10,536.95,537.23,537.23,2023-05-17 02:37:23
LIS,Burgas,Bulgária,2023,7,326.4,625.4896721311476,552.25,2023-05-17 02:37:23
LIS,Catumbela,Angola,2023,5,827.49,828.5457142857142,827.92,2023-05-17 02:37:23
LIS,Chongqing,China,2023,5,904.72,1091.7017857142857,1144.455,2023-05-17 02:37:23
LIS,Denpasar,Indonésia,2023,6,809.1,1078.9824615384616,1092.06,2023-05-17 02:37:23
LIS,Narvik,Noruega,2024,3,443.17,443.4,443.4,2023-05-17 02:37:23
LIS,Langkawi,Malásia,2024,4,1177.79,1178.4,1178.4,2023-05-17 02:37:23
LIS,Mersa Matruh,Egito,2023,6,810.94,812.075,812.075,2023-05-17 02:37:23
LIS,Panama City,Estados Unidos,2023,10,424.78,546.9982352941176,536.99,2023-05-17 02:37:23
LIS,Perpinhã,França,2023,8,231.7,306.23833333333334,232.23,2023-05-17 02:37:23
LIS,Newark,Estados Unidos,2024,2,366.86,408.32120000000003,415.18,2023-05-17 02:37:23
LIS,Aarhus,Dinamarca,2023,9,173.78,173.87,173.87,2023-05-17 02:37:23
LIS,Taipé,Taiwan,2024,3,889.09,890.0733333333333,889.55,2023-05-17 02:37:23
LIS,Foz do Iguaçu,Brasil,2023,8,1372.71,1373.42,1373.42,2023-05-17 02:37:23
LIS,Port Blair,Índia,2023,6,1373.63,1374.8259999999998,1374.34,2023-05-17 02:37:23
LIS,Paderborn,Alemanha,2023,6,309.85,310.3627272727272,310.56,2023-05-17 02:37:23
LIS,Jeju,Coreia do Sul,2023,10,1743.24,1744.7580000000003,1744.14,2023-05-17 02:37:23
LIS,Lerwick,Reino Unido,2023,9,503.85,504.11,504.11,2023-05-17 02:37:23
LIS,Timişoara,Roménia,2023,8,484.54,484.79,484.79,2023-05-17 02:37:23
LIS,Roanoke,Estados Unidos,2023,6,814.62,851.0211764705882,816.5,2023-05-17 02:37:23
LIS,Qingdao,China,2023,6,1280.77,1281.43,1281.43,2023-05-17 02:37:23
LIS,Maringá,Brasil,2023,6,1086.77,1282.0345833333333,1268.05,2023-05-17 02:37:23
LIS,Salt Lake City,Estados Unidos,2024,3,718.08,718.45,718.45,2023-05-17 02:37:23
LIS,Salina,Estados Unidos,2023,5,873.46,874.685,874.685,2023-05-17 02:37:23
LIS,Comayagua,Honduras,2023,6,1009.54,1011.0522222222221,1011.84,2023-05-17 02:37:23
LIS,Jijel,Argélia,2023,6,330.08,330.4433333333333,330.25,2023-05-17 02:37:23
LIS,Manágua,Nicarágua,2023,6,1010.46,1080.5978260869565,1072.69,2023-05-17 02:37:23
LIS,Pernem,Índia,2023,8,1282.61,1283.27,1283.27,2023-05-17 02:37:23
LIS,"Washington, D.C.",Estados Unidos,2023,9,408.23,456.82204081632653,459.51,2023-05-17 02:37:23
LIS,Chicago,Estados Unidos,2023,9,408.23,548.05375,549.685,2023-05-17 02:37:23
LIS,Ozora,Japão,2023,6,1069.3,1070.99,1071.74,2023-05-17 02:37:23
LIS,Cidade do Kansas,Estados Unidos,2023,7,1069.3,1087.0082978723403,1088.17,2023-05-17 02:37:23
LIS,East London,África do Sul,2023,10,777.84,778.516,778.24,2023-05-17 02:37:23
LIS,Harare,Zimbábue,2024,2,1283.53,1286.7986666666666,1286.46,2023-05-17 02:37:23
LIS,Sharjah,Emirados Árabes Unidos,2023,12,758.53,774.2666666666668,781.94,2023-05-17 02:37:23
LIS,Paraná,Argentina,2023,6,2198.36,2201.435,2201.435,2023-05-17 02:37:23
LIS,Guadalajara,México,2023,6,719.92,752.3224999999999,775.01,2023-05-17 02:37:23
LIS,Lucknow,Índia,2023,5,1187.91,1189.8645454545456,1190.62,2023-05-17 02:37:23
LIS,Porto Seguro,Brasil,2024,4,1168.6,1169.2,1169.2,2023-05-17 02:37:23
LIS,Louisville,Estados Unidos,2024,2,623.38,624.0666666666667,623.7,2023-05-17 02:37:23
LIS,San Andrés,Colômbia,2023,9,1129.98,1221.6364285714285,1246.12,2023-05-17 02:37:23
LIS,Liège,Bélgica,2023,5,409.15,522.0728571428571,553.11,2023-05-17 02:37:23
LIS,Governador Valadares,Brasil,2023,11,1150.21,1150.8,1150.8,2023-05-17 02:37:23
LIS,Abbotsford,Canadá,2023,11,1052.75,1053.29,1053.29,2023-05-17 02:37:23
LIS,Puerto Vallarta,México,2023,6,760.37,879.6914285714286,762.11,2023-05-17 02:37:23
LIS,Nha Trang,Vietname,2023,8,1560.28,2358.166111111111,2169.06,2023-05-17 02:37:23
LIS,Austin,Estados Unidos,2023,9,624.3,666.19,670.71,2023-05-17 02:37:23
LIS,Cochin,Índia,2023,8,2108.26,2119.2090909090907,2119.6000000000004,2023-05-17 02:37:23
LIS,Eugene,Estados Unidos,2023,5,820.14,836.4488235294117,843.15,2023-05-17 02:37:23
LIS,Johor Bahru,Malásia,2023,6,1308.35,1309.484,1309.02,2023-05-17 02:37:23
LIS,Mérida,México,2023,8,898.29,927.7218181818182,900.34,2023-05-17 02:37:23
LIS,Nova Orleães,Estados Unidos,2023,7,1037.12,1078.3477777777778,1039.51,2023-05-17 02:37:23
LIS,Sapporo,Japão,2023,6,1232.96,1234.908,1235.78,2023-05-17 02:37:23
LIS,Port Harcourt,Nigéria,2023,7,958.97,959.46,959.46,2023-05-17 02:37:23
LIS,Duchambé,Tajiquistão,2023,5,1095.97,1133.8953333333334,1136.92,2023-05-17 02:37:23
LIS,Kayseri,Turquia,2024,2,332.84,335.03,333.305,2023-05-17 02:37:23
LIS,Adelaide,Austrália,2023,9,1899.55,1902.3966666666665,1903.89,2023-05-17 02:37:23
LIS,Savannah,Estados Unidos,2023,6,705.21,706.322,706.82,2023-05-17 02:37:23
LIS,Georgetown,Guiana,2023,7,1391.1,1398.7923076923075,1397.06,2023-05-17 02:37:23
LIS,Tampa,Estados Unidos,2023,6,627.06,704.9993478260869,678.185,2023-05-17 02:37:23
LIS,Hangzhou,China,2023,10,999.43,999.94,999.94,2023-05-17 02:37:23
LIS,Lansing,Estados Unidos,2023,9,784.28,784.68,784.68,2023-05-17 02:37:23
LIS,Flores,Guatemala,2023,10,1176.88,1178.638888888889,1179.56,2023-05-17 02:37:23
LIS,Guaiaquil,Equador,2023,8,1176.88,1186.2657142857145,1188.52,2023-05-17 02:37:23
LIS,Gotemburgo,Suécia,2023,7,235.38,287.2990476190476,265.39,2023-05-17 02:37:23
LIS,Almaty,Cazaquistão,2023,8,863.35,967.6280952380952,991.87,2023-05-17 02:37:23
LIS,Nova Deli,Índia,2023,6,569.13,711.3868571428571,699.01,2023-05-17 02:37:23
LIS,Fernando de Noronha,Brasil,2023,9,1413.17,1469.9778571428574,1497.94,2023-05-17 02:37:23
LIS,Badajoz,Espanha,2023,9,157.23,201.096,216.46,2023-05-17 02:37:23
LIS,Exeter,Reino Unido,2023,9,845.88,846.31,846.31,2023-05-17 02:37:23
LIS,Nador,Marrocos,2023,6,196.76,234.19391304347826,266.84,2023-05-17 02:37:23
LIS,Spokane,Estados Unidos,2023,8,1161.25,1450.5025,1494.325,2023-05-17 02:37:23
LIS,Concord,Estados Unidos,2023,6,1870.13,1872.74,1872.74,2023-05-17 02:37:23
LIS,Rajkot,Índia,2023,5,1024.25,1025.866,1026.59,2023-05-17 02:37:23
LIS,Belfast,Reino Unido,2023,8,137.92,214.7705,174.81,2023-05-17 02:37:23
LIS,San Pedro,Honduras,2023,7,1301.0,1301.66,1301.66,2023-05-17 02:37:23
LIS,Brønnøysund,Noruega,2024,3,571.89,572.18,572.18,2023-05-17 02:37:23
LIS,Chennai,Índia,2023,5,650.96,925.8080357142857,745.04,2023-05-17 02:37:23
LIS,Tashkent,Uzbequistão,2023,6,947.02,1182.5563636363636,976.28,2023-05-17 02:37:23
