City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Graz,Áustria,830,251.13,Várias companhias aéreas,GRZ,2023-06-28,2023-07-05,http://kayak.com/flights/OPO-GRZ/2023-06-28/2023-07-05/,251.13,1.0,2023,6,OPO,293.12,293.6581818181818,293.52,2023-04-23 02:40:10,True,-41.99000000000001,-14.325191048034938,Wednesday,Wednesday,7 days
Crotone,Itália,930,181.07,Várias companhias aéreas,CRV,2023-06-02,2023-06-07,http://kayak.com/flights/OPO-CRV/2023-06-02/2023-06-07/,181.07,1.0,2023,6,OPO,204.45,208.25428571428571,208.27,2023-04-23 02:40:10,True,-23.379999999999995,-11.43555881633651,Friday,Wednesday,5 days
Atenas,Grécia,640,169.24,Várias companhias aéreas,ATH,2023-12-02,2023-12-09,http://kayak.com/flights/OPO-ATH/2023-12-02/2023-12-09/,169.24,1.0,2023,12,OPO,190.83,190.83,190.83,2023-04-23 02:40:10,True,-21.590000000000003,-11.313734737724678,Saturday,Saturday,7 days
Régio da Calábria,Itália,1105,248.4,Várias companhias aéreas,REG,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-REG/2023-06-14/2023-06-21/,248.4,1.0,2023,6,OPO,267.43,362.569393939394,344.75,2023-04-23 02:40:10,True,-19.03,-7.11588079123509,Wednesday,Wednesday,7 days
Bol,Croácia,2140,829.82,Várias companhias aéreas,BWK,2023-08-03,2023-08-09,http://kayak.com/flights/OPO-BWK/2023-08-03/2023-08-09/,829.82,1.0,2023,8,OPO,891.47,891.6044444444445,891.56,2023-04-23 02:40:10,True,-61.64999999999998,-6.915543989141527,Thursday,Wednesday,6 days
Edimburgo,Reino Unido,165,58.24,Várias companhias aéreas,EDI,2023-05-12,2023-05-18,http://kayak.com/flights/OPO-EDI/2023-05-12/2023-05-18/,58.24,1.0,2023,5,OPO,62.55,122.2817924528302,105.065,2023-04-23 02:40:10,True,-4.309999999999995,-6.890487609912063,Friday,Thursday,6 days
Los Angeles,Estados Unidos,1205,653.31,Lufthansa,LAX,2023-05-23,2023-05-30,http://kayak.com/flights/OPO-LAX/2023-05-23/2023-05-30/,653.31,1.0,2023,5,OPO,685.59,709.4015384615385,707.91,2023-04-23 02:40:10,True,-32.280000000000086,-4.708353389051778,Tuesday,Tuesday,7 days
Rodes,Grécia,930,189.26,Ryanair,RHO,2023-05-11,2023-05-16,http://kayak.com/flights/OPO-RHO/2023-05-11/2023-05-16/,189.26,1.0,2023,5,OPO,196.7,336.82,311.18,2023-04-23 02:40:10,True,-7.439999999999998,-3.7824097610574468,Thursday,Tuesday,5 days
Corfú,Grécia,1365,165.6,Várias companhias aéreas,CFU,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-CFU/2023-05-11/2023-05-15/,165.6,1.0,2023,5,OPO,166.45,224.9242857142857,175.17,2023-04-23 02:40:10,True,-0.8499999999999943,-0.5106638630219251,Thursday,Monday,4 days
Roma,Itália,805,86.44,TAP AIR PORTUGAL,ROM,2024-02-16,2024-02-21,http://kayak.com/flights/OPO-ROM/2024-02-16/2024-02-21/,86.44,1.0,2024,2,OPO,86.59,86.59,86.59,2023-04-23 02:40:10,True,-0.15000000000000568,-0.17323016514609735,Friday,Wednesday,5 days
Estrasburgo,França,150,87.35,Ryanair,SXB,2023-06-18,2023-06-25,http://kayak.com/flights/OPO-SXB/2023-06-18/2023-06-25/,87.35,1.0,2023,6,OPO,87.5,140.55927536231883,131.18,2023-04-23 02:40:10,True,-0.15000000000000568,-0.17142857142857792,Sunday,Sunday,7 days
Milão,Itália,155,40.95,Ryanair,MIL,2023-10-03,2023-10-10,http://kayak.com/flights/OPO-MIL/2023-10-03/2023-10-10/,40.95,1.0,2023,10,OPO,41.02,52.947500000000005,48.21,2023-04-23 02:40:10,True,-0.07000000000000028,-0.1706484641638232,Tuesday,Tuesday,7 days
Marselha,França,335,88.26,Ryanair,MRS,2023-08-05,2023-08-11,http://kayak.com/flights/OPO-MRS/2023-08-05/2023-08-11/,88.26,1.0,2023,8,OPO,88.41,89.8,88.41,2023-04-23 02:40:10,True,-0.14999999999999147,-0.1696640651509914,Saturday,Friday,6 days
Varsóvia,Polónia,715,171.97,Várias companhias aéreas,WAW,2023-08-17,2023-08-21,http://kayak.com/flights/OPO-WAW/2023-08-17/2023-08-21/,171.97,1.0,2023,8,OPO,172.26,196.32,202.09,2023-04-23 02:40:10,True,-0.28999999999999204,-0.16835016835016375,Thursday,Monday,4 days
Bruxelas,Bélgica,145,53.69,Ryanair,BRU,2023-10-04,2023-10-10,http://kayak.com/flights/OPO-BRU/2023-10-04/2023-10-10/,53.69,1.0,2023,10,OPO,53.78,63.27733333333333,64.36,2023-04-23 02:40:10,True,-0.09000000000000341,-0.16734845667535034,Wednesday,Tuesday,6 days
Ponta Delgada,Portugal,525,83.71,TAP AIR PORTUGAL,PDL,2023-12-05,2023-12-09,http://kayak.com/flights/OPO-PDL/2023-12-05/2023-12-09/,83.71,1.0,2023,12,OPO,83.85,83.85,83.85,2023-04-23 02:40:10,True,-0.14000000000000057,-0.16696481812760952,Tuesday,Saturday,4 days
Banja Luka,Bósnia-Herzegóvina,835,167.42,Várias companhias aéreas,BNX,2023-06-09,2023-06-13,http://kayak.com/flights/OPO-BNX/2023-06-09/2023-06-13/,167.42,1.0,2023,6,OPO,167.7,167.73333333333332,167.7,2023-04-23 02:40:10,True,-0.28000000000000114,-0.16696481812760952,Friday,Tuesday,4 days
Hanover,Alemanha,945,191.99,Air France,HAJ,2023-12-07,2023-12-11,http://kayak.com/flights/OPO-HAJ/2023-12-07/2023-12-11/,191.99,1.0,2023,12,OPO,192.31,192.35,192.31,2023-04-23 02:40:10,True,-0.3199999999999932,-0.16639800322395776,Thursday,Monday,4 days
