City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Addis Abeba,Etiópia,1945,419.55,SAUDIA,ADD,2023-11-02,2023-11-08,http://kayak.com/flights/MAD-ADD/2023-11-02/2023-11-08/,419.55,1,2023,11,MAD,590.23,613.0755555555556,621.65,2023-04-28 02:35:11,True,-170.68,-28.917540619758398,Thursday,Wednesday,6 days
Pamplona,Espanha,65,63.44,Iberia,PNA,2023-10-02,2023-10-06,http://kayak.com/flights/MAD-PNA/2023-10-02/2023-10-06/,63.44,1,2023,10,MAD,89.2,1442.1472727272728,2213.3,2023-04-28 02:35:11,True,-25.760000000000005,-28.87892376681615,Monday,Friday,4 days
Morelia,México,2600,1042.08,United Airlines,MLM,2023-11-17,2023-11-23,http://kayak.com/flights/MAD-MLM/2023-11-17/2023-11-23/,1042.08,1,2023,11,MAD,1455.74,1455.74,1455.74,2023-04-28 02:35:11,True,-413.6600000000001,-28.41578853366673,Friday,Thursday,6 days
Clermont-Ferrand,França,810,217.48,Air France,CFE,2023-08-04,2023-08-11,http://kayak.com/flights/MAD-CFE/2023-08-04/2023-08-11/,217.48,1,2023,8,MAD,275.88,277.11,277.52,2023-04-28 02:35:11,True,-58.400000000000006,-21.16862403943744,Friday,Friday,7 days
Ibiza,Espanha,75,20.85,Ryanair,IBZ,2023-06-18,2023-06-23,http://kayak.com/flights/MAD-IBZ/2023-06-18/2023-06-23/,20.85,1,2023,6,MAD,25.4,25.4,25.4,2023-04-28 02:35:11,True,-4.549999999999997,-17.913385826771645,Sunday,Friday,5 days
Lampedusa,Itália,1530,230.17,Várias companhias aéreas,LMP,2023-09-22,2023-09-29,http://kayak.com/flights/MAD-LMP/2023-09-22/2023-09-29/,230.17,1,2023,9,MAD,261.22,280.975,282.56,2023-04-28 02:35:11,True,-31.05000000000004,-11.886532424776066,Friday,Friday,7 days
Abbotsford,Canadá,2125,960.52,Várias companhias aéreas,YXX,2023-07-06,2023-07-12,http://kayak.com/flights/MAD-YXX/2023-07-06/2023-07-12/,960.52,1,2023,7,MAD,1044.45,1049.6025,1051.32,2023-04-28 02:35:11,True,-83.93000000000006,-8.035808320168515,Thursday,Wednesday,6 days
Rovaniemi,Finlândia,1400,260.07,Várias companhias aéreas,RVN,2023-11-05,2023-11-12,http://kayak.com/flights/MAD-RVN/2023-11-05/2023-11-12/,260.07,1,2023,11,MAD,280.13,320.54487179487177,312.36,2023-04-28 02:35:11,True,-20.060000000000002,-7.160960982401029,Sunday,Sunday,7 days
Namsos,Noruega,2165,460.33,Várias companhias aéreas,OSY,2023-11-01,2023-11-05,http://kayak.com/flights/MAD-OSY/2023-11-01/2023-11-05/,460.33,1,2023,11,MAD,489.04,1225.7115384615386,1445.18,2023-04-28 02:35:11,True,-28.710000000000036,-5.87068542450516,Wednesday,Sunday,4 days
Rorvik,Noruega,2025,480.26,Várias companhias aéreas,RVK,2023-11-01,2023-11-05,http://kayak.com/flights/MAD-RVK/2023-11-01/2023-11-05/,480.26,1,2023,11,MAD,509.26,1235.9823076923078,1452.46,2023-04-28 02:35:11,True,-29.0,-5.694537171582295,Wednesday,Sunday,4 days
Londres,Reino Unido,150,62.53,Ryanair,LON,2023-09-19,2023-09-23,http://kayak.com/flights/MAD-LON/2023-09-19/2023-09-23/,62.53,1,2023,9,MAD,65.31,65.765,65.765,2023-04-28 02:35:11,True,-2.780000000000001,-4.256622263053133,Tuesday,Saturday,4 days
