City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1785,1056.58,Várias companhias aéreas,ICN,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-ICN/2023-06-20/2023-06-27/,1056.58,1.0
Paris,França,130,55.52,Ryanair,PAR,2023-06-15,2023-06-20,http://kayak.com/flights/OPO-PAR/2023-06-15/2023-06-20/,55.52,1.0
Londres,Reino Unido,590,69.4,Ryanair,LON,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-LON/2023-06-20/2023-06-27/,69.4,1.0
Los Angeles,Estados Unidos,2025,1244.4,American Airlines,LAX,2023-07-31,2023-08-07,http://kayak.com/flights/OPO-LAX/2023-07-31/2023-08-07/,1244.4,1.0
Nova Iorque,Estados Unidos,825,334.0,Várias companhias aéreas,NYC,2024-03-04,2024-03-10,http://kayak.com/flights/OPO-NYC/2024-03-04/2024-03-10/,334.0,1.0
Copenhaga,Dinamarca,1420,112.88,TAP AIR PORTUGAL,CPH,2023-10-26,2023-10-31,http://kayak.com/flights/OPO-CPH/2023-10-26/2023-10-31/,112.88,1.0
São Francisco,Estados Unidos,1360,730.91,American Airlines,SFO,2023-06-05,2023-06-09,http://kayak.com/flights/OPO-SFO/2023-06-05/2023-06-09/,730.91,1.0
Madrid,Espanha,75,36.09,Ryanair,MAD,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-MAD/2023-06-20/2023-06-27/,36.09,1.0
Barcelona,Espanha,980,57.37,Ryanair,BCN,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-BCN/2023-06-20/2023-06-27/,57.37,1.0
Banguecoque,Tailândia,1580,868.77,KLM,BKK,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-BKK/2023-06-20/2023-06-27/,868.77,1.0
Miami,Estados Unidos,1310,332.15,Várias companhias aéreas,MIA,2023-09-22,2023-09-26,http://kayak.com/flights/OPO-MIA/2023-09-22/2023-09-26/,332.15,1.0
Viena,Áustria,740,138.79,Ryanair,VIE,2023-09-07,2023-09-11,http://kayak.com/flights/OPO-VIE/2023-09-07/2023-09-11/,138.79,1.0
Boston,Estados Unidos,1745,481.11,SWISS,BOS,2023-08-24,2023-08-30,http://kayak.com/flights/OPO-BOS/2023-08-24/2023-08-30/,481.11,1.0
Frankfurt,Alemanha,160,88.82,Ryanair,FRA,2023-09-30,2023-10-07,http://kayak.com/flights/OPO-FRA/2023-09-30/2023-10-07/,88.82,1.0
Lisboa,Portugal,60,76.8,TAP AIR PORTUGAL,LIS,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-LIS/2023-06-20/2023-06-27/,76.8,1.0
Amesterdão,Holanda,165,116.58,Transavia,AMS,2023-11-17,2023-11-21,http://kayak.com/flights/OPO-AMS/2023-11-17/2023-11-21/,116.58,1.0
Nova Deli,Índia,1980,719.81,KLM,DEL,2023-05-23,2023-05-29,http://kayak.com/flights/OPO-DEL/2023-05-23/2023-05-29/,719.81,1.0
Istambul,Turquia,1175,227.6,Lufthansa,IST,2024-02-14,2024-02-19,http://kayak.com/flights/OPO-IST/2024-02-14/2024-02-19/,227.6,1.0
Atlanta,Estados Unidos,1949,1092.67,Várias companhias aéreas,ATL,2023-07-04,2023-07-11,http://kayak.com/flights/OPO-ATL/2023-07-04/2023-07-11/,1092.67,1.0
Dubai,Emirados Árabes Unidos,860,409.87,Várias companhias aéreas,DXB,2023-09-13,2023-09-19,http://kayak.com/flights/OPO-DXB/2023-09-13/2023-09-19/,409.87,1.0
Dallas,Estados Unidos,1960,714.26,American Airlines,DFW,2023-05-28,2023-06-04,http://kayak.com/flights/OPO-DFW/2023-05-28/2023-06-04/,714.26,1.0
Seattle,Estados Unidos,1080,761.44,Delta,SEA,2023-09-11,2023-09-15,http://kayak.com/flights/OPO-SEA/2023-09-11/2023-09-15/,761.44,1.0
Manila,Filipinas,2150,1376.7,Várias companhias aéreas,MNL,2023-08-17,2023-08-24,http://kayak.com/flights/OPO-MNL/2023-08-17/2023-08-24/,1376.7,1.0
Newark,Estados Unidos,1165,363.61,Delta,EWR,2023-11-30,2023-12-07,http://kayak.com/flights/OPO-EWR/2023-11-30/2023-12-07/,363.61,1.0
Berlim,Alemanha,990,119.36,Ryanair,BER,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-BER/2023-06-01/2023-06-05/,119.36,1.0
Roma,Itália,190,48.12,Wizz Air,ROM,2023-09-20,2023-09-27,http://kayak.com/flights/OPO-ROM/2023-09-20/2023-09-27/,48.12,1.0
Bogotá,Colômbia,1820,790.13,Várias companhias aéreas,BOG,2023-09-14,2023-09-21,http://kayak.com/flights/OPO-BOG/2023-09-14/2023-09-21/,790.13,1.0
Munique,Alemanha,1065,178.57,Várias companhias aéreas,MUC,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-MUC/2023-06-20/2023-06-27/,178.57,1.0
Telavive,Israel,1850,201.7,Várias companhias aéreas,TLV,2023-06-20,2023-06-27,http://kayak.com/flights/OPO-TLV/2023-06-20/2023-06-27/,201.7,1.0
Atenas,Grécia,690,112.88,Várias companhias aéreas,ATH,2023-10-04,2023-10-11,http://kayak.com/flights/OPO-ATH/2023-10-04/2023-10-11/,112.88,1.0
Singapura,Singapura,1895,1076.94,Várias companhias aéreas,SIN,2023-09-02,2023-09-09,http://kayak.com/flights/OPO-SIN/2023-09-02/2023-09-09/,1076.94,1.0
Zurique,Suíça,160,65.69,easyJet,ZRH,2023-11-09,2023-11-16,http://kayak.com/flights/OPO-ZRH/2023-11-09/2023-11-16/,65.69,1.0
Denver,Estados Unidos,1930,1010.32,SWISS,DEN,2023-06-12,2023-06-17,http://kayak.com/flights/OPO-DEN/2023-06-12/2023-06-17/,1010.32,1.0
Cidade do México,México,1665,695.76,Air France,MEX,2023-09-14,2023-09-21,http://kayak.com/flights/OPO-MEX/2023-09-14/2023-09-21/,695.76,1.0
Sydney,Austrália,3335,1682.02,KLM,SYD,2023-06-10,2023-06-17,http://kayak.com/flights/OPO-SYD/2023-06-10/2023-06-17/,1682.02,1.0
Palma de Maiorca,Espanha,490,66.62,Ryanair,PMI,2023-05-31,2023-06-07,http://kayak.com/flights/OPO-PMI/2023-05-31/2023-06-07/,66.62,1.0
Bruxelas,Bélgica,360,75.87,Ryanair,BRU,2023-06-21,2023-06-28,http://kayak.com/flights/OPO-BRU/2023-06-21/2023-06-28/,75.87,1.0
Chicago,Estados Unidos,2708,1087.12,Várias companhias aéreas,ORD,2023-07-10,2023-07-17,http://kayak.com/flights/OPO-ORD/2023-07-10/2023-07-17/,1087.12,1.0
Manchester,Reino Unido,1635,117.51,Ryanair,MAN,2023-06-07,2023-06-12,http://kayak.com/flights/OPO-MAN/2023-06-07/2023-06-12/,117.51,1.0
Milão,Itália,165,52.74,Ryanair,MIL,2023-10-06,2023-10-10,http://kayak.com/flights/OPO-MIL/2023-10-06/2023-10-10/,52.74,1.0
Toronto,Canadá,1970,624.52,Air Canada,YYZ,2023-05-24,2023-05-31,http://kayak.com/flights/OPO-YYZ/2023-05-24/2023-05-31/,624.52,1.0
Orlando,Estados Unidos,1015,516.27,Várias companhias aéreas,MCO,2024-04-05,2024-04-12,http://kayak.com/flights/OPO-MCO/2024-04-05/2024-04-12/,516.27,1.0
"Washington, D.C.",Estados Unidos,1260,409.87,Iberia,WAS,2023-09-27,2023-10-03,http://kayak.com/flights/OPO-WAS/2023-09-27/2023-10-03/,409.87,1.0
Málaga,Espanha,90,40.71,Ryanair,AGP,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-AGP/2023-06-01/2023-06-08/,40.71,1.0
Dublin,Irlanda,1085,136.01,Ryanair,DUB,2023-06-08,2023-06-12,http://kayak.com/flights/OPO-DUB/2023-06-08/2023-06-12/,136.01,1.0
