City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2130,548.01,LOT,ICN,2023-11-14,2023-11-21,http://kayak.com/flights/MAD-ICN/2023-11-14/2023-11-21/,548.01,1
Paris,França,130,52.2,Ryanair,PAR,2023-10-02,2023-10-08,http://kayak.com/flights/MAD-PAR/2023-10-02/2023-10-08/,52.2,1
Londres,Reino Unido,150,60.58,Ryanair,LON,2024-02-27,2024-03-02,http://kayak.com/flights/MAD-LON/2024-02-27/2024-03-02/,60.58,1
Nova Iorque,Estados Unidos,1495,274.94,PLAY,NYC,2023-11-24,2023-11-30,http://kayak.com/flights/MAD-NYC/2023-11-24/2023-11-30/,274.94,1
Los Angeles,Estados Unidos,1655,563.85,Vueling,LAX,2023-11-13,2023-11-19,http://kayak.com/flights/MAD-LAX/2023-11-13/2023-11-19/,563.85,1
Copenhaga,Dinamarca,200,62.45,Ryanair,CPH,2023-10-17,2023-10-21,http://kayak.com/flights/MAD-CPH/2023-10-17/2023-10-21/,62.45,1
Barcelona,Espanha,85,35.42,Iberia,BCN,2023-06-20,2023-06-26,http://kayak.com/flights/MAD-BCN/2023-06-20/2023-06-26/,35.42,1
São Francisco,Estados Unidos,2010,471.59,Várias companhias aéreas,SFO,2023-09-14,2023-09-18,http://kayak.com/flights/MAD-SFO/2023-09-14/2023-09-18/,471.59,1
Viena,Áustria,565,100.66,Ryanair,VIE,2023-09-05,2023-09-11,http://kayak.com/flights/MAD-VIE/2023-09-05/2023-09-11/,100.66,1
Lisboa,Portugal,85,43.81,easyJet,LIS,2023-07-12,2023-07-18,http://kayak.com/flights/MAD-LIS/2023-07-12/2023-07-18/,43.81,1
Banguecoque,Tailândia,1045,479.04,Air France,BKK,2023-06-01,2023-06-06,http://kayak.com/flights/MAD-BKK/2023-06-01/2023-06-06/,479.04,1
Frankfurt,Alemanha,890,120.23,Várias companhias aéreas,FRA,2023-07-01,2023-07-05,http://kayak.com/flights/MAD-FRA/2023-07-01/2023-07-05/,120.23,1
Boston,Estados Unidos,1500,274.01,PLAY,BOS,2023-11-20,2023-11-26,http://kayak.com/flights/MAD-BOS/2023-11-20/2023-11-26/,274.01,1
Amesterdão,Holanda,160,109.98,Iberia Express,AMS,2024-03-11,2024-03-16,http://kayak.com/flights/MAD-AMS/2024-03-11/2024-03-16/,109.98,1
