City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2115,1234.58,Várias companhias aéreas,ICN,2023-07-10,2023-07-17,http://kayak.com/flights/OPO-ICN/2023-07-10/2023-07-17/,1234.58,1.0
Paris,França,130,46.49,Ryanair,PAR,2023-10-14,2023-10-18,http://kayak.com/flights/OPO-PAR/2023-10-14/2023-10-18/,46.49,1.0
Londres,Reino Unido,145,67.87,easyJet,LON,2023-10-12,2023-10-17,http://kayak.com/flights/OPO-LON/2023-10-12/2023-10-17/,67.87,1.0
Nova Iorque,Estados Unidos,910,410.91,Várias companhias aéreas,NYC,2024-01-17,2024-01-21,http://kayak.com/flights/OPO-NYC/2024-01-17/2024-01-21/,410.91,1.0
Los Angeles,Estados Unidos,3410,638.67,Várias companhias aéreas,LAX,2024-01-08,2024-01-15,http://kayak.com/flights/OPO-LAX/2024-01-08/2024-01-15/,638.67,1.0
Copenhaga,Dinamarca,765,174.78,SWISS,CPH,2023-08-31,2023-09-05,http://kayak.com/flights/OPO-CPH/2023-08-31/2023-09-05/,174.78,1.0
São Francisco,Estados Unidos,1725,581.04,British Airways,SFO,2023-10-24,2023-10-29,http://kayak.com/flights/OPO-SFO/2023-10-24/2023-10-29/,581.04,1.0
Madrid,Espanha,75,39.05,Air Europa,MAD,2023-09-28,2023-10-05,http://kayak.com/flights/OPO-MAD/2023-09-28/2023-10-05/,39.05,1.0
Banguecoque,Tailândia,1250,981.72,Várias companhias aéreas,BKK,2023-11-28,2023-12-05,http://kayak.com/flights/OPO-BKK/2023-11-28/2023-12-05/,981.72,1.0
Barcelona,Espanha,110,57.64,Vueling,BCN,2023-11-21,2023-11-25,http://kayak.com/flights/OPO-BCN/2023-11-21/2023-11-25/,57.64,1.0
Miami,Estados Unidos,1900,403.47,Air Europa,MIA,2023-09-13,2023-09-20,http://kayak.com/flights/OPO-MIA/2023-09-13/2023-09-20/,403.47,1.0
Boston,Estados Unidos,1030,872.02,Air France,BOS,2023-07-22,2023-07-29,http://kayak.com/flights/OPO-BOS/2023-07-22/2023-07-29/,872.02,1.0
Viena,Áustria,1090,134.8,Várias companhias aéreas,VIE,2023-07-05,2023-07-11,http://kayak.com/flights/OPO-VIE/2023-07-05/2023-07-11/,134.8,1.0
Frankfurt,Alemanha,695,132.94,Ryanair,FRA,2023-07-12,2023-07-19,http://kayak.com/flights/OPO-FRA/2023-07-12/2023-07-19/,132.94,1.0
Lisboa,Portugal,60,79.03,TAP AIR PORTUGAL,LIS,2023-07-12,2023-07-19,http://kayak.com/flights/OPO-LIS/2023-07-12/2023-07-19/,79.03,1.0
