City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1935,736.44,Turkish Airlines,ICN,2023-03-21,2023-03-27,http://kayak.com/flights/MAD-ICN/2023-03-21/2023-03-27/,736.44,1
Paris,França,130,40.76,Ryanair,PAR,2023-09-30,2023-10-04,http://kayak.com/flights/MAD-PAR/2023-09-30/2023-10-04/,40.76,1
Londres,Reino Unido,150,29.65,Ryanair,LON,2023-03-12,2023-03-18,http://kayak.com/flights/MAD-LON/2023-03-12/2023-03-18/,29.65,1
Nova Iorque,Estados Unidos,1515,264.01,PLAY,NYC,2023-04-24,2023-04-30,http://kayak.com/flights/MAD-NYC/2023-04-24/2023-04-30/,264.01,1
Los Angeles,Estados Unidos,1085,530.79,Delta,LAX,2023-02-22,2023-03-01,http://kayak.com/flights/MAD-LAX/2023-02-22/2023-03-01/,530.79,1
Copenhaga,Dinamarca,1540,65.77,Ryanair,CPH,2023-03-07,2023-03-14,http://kayak.com/flights/MAD-CPH/2023-03-07/2023-03-14/,65.77,1
Banguecoque,Tailândia,1390,548.39,Cathay Pacifc,BKK,2023-10-04,2023-10-10,http://kayak.com/flights/MAD-BKK/2023-10-04/2023-10-10/,548.39,1
Barcelona,Espanha,85,37.98,Iberia,BCN,2023-07-26,2023-07-31,http://kayak.com/flights/MAD-BCN/2023-07-26/2023-07-31/,37.98,1
Miami,Estados Unidos,2090,360.35,Várias companhias aéreas,MIA,2023-03-13,2023-03-20,http://kayak.com/flights/MAD-MIA/2023-03-13/2023-03-20/,360.35,1
Lisboa,Portugal,85,25.02,Várias companhias aéreas,LIS,2023-03-15,2023-03-22,http://kayak.com/flights/MAD-LIS/2023-03-15/2023-03-22/,25.02,1
Frankfurt,Alemanha,500,77.82,Ryanair,FRA,2023-03-09,2023-03-13,http://kayak.com/flights/MAD-FRA/2023-03-09/2023-03-13/,77.82,1
Viena,Áustria,190,58.36,Ryanair,VIE,2023-03-08,2023-03-14,http://kayak.com/flights/MAD-VIE/2023-03-08/2023-03-14/,58.36,1
São Francisco,Estados Unidos,1025,409.44,TAP AIR PORTUGAL,SFO,2023-03-06,2023-03-13,http://kayak.com/flights/MAD-SFO/2023-03-06/2023-03-13/,409.44,1
Boston,Estados Unidos,1515,269.57,PLAY,BOS,2023-04-17,2023-04-23,http://kayak.com/flights/MAD-BOS/2023-04-17/2023-04-23/,269.57,1
Amesterdão,Holanda,505,107.46,Várias companhias aéreas,AMS,2023-03-15,2023-03-22,http://kayak.com/flights/MAD-AMS/2023-03-15/2023-03-22/,107.46,1
Roma,Itália,150,48.17,Várias companhias aéreas,ROM,2023-03-01,2023-03-08,http://kayak.com/flights/MAD-ROM/2023-03-01/2023-03-08/,48.17,1
Istambul,Turquia,700,163.04,Lufthansa,IST,2023-04-19,2023-04-25,http://kayak.com/flights/MAD-IST/2023-04-19/2023-04-25/,163.04,1
Berlim,Alemanha,790,78.74,Ryanair,BER,2023-04-04,2023-04-11,http://kayak.com/flights/MAD-BER/2023-04-04/2023-04-11/,78.74,1
Munique,Alemanha,165,110.24,Air Europa,MUC,2023-05-18,2023-05-22,http://kayak.com/flights/MAD-MUC/2023-05-18/2023-05-22/,110.24,1
Las Vegas,Estados Unidos,1311,551.17,Várias companhias aéreas,LAS,2023-02-15,2023-02-21,http://kayak.com/flights/MAD-LAS/2023-02-15/2023-02-21/,551.17,1
Dubai,Emirados Árabes Unidos,1605,326.07,Várias companhias aéreas,DXB,2023-03-23,2023-03-29,http://kayak.com/flights/MAD-DXB/2023-03-23/2023-03-29/,326.07,1
Zurique,Suíça,1530,100.97,easyJet,ZRH,2023-03-07,2023-03-14,http://kayak.com/flights/MAD-ZRH/2023-03-07/2023-03-14/,100.97,1
Milão,Itália,140,38.91,Ryanair,MIL,2023-06-07,2023-06-11,http://kayak.com/flights/MAD-MIL/2023-06-07/2023-06-11/,38.91,1
Nova Deli,Índia,1850,582.67,Etihad Airways,DEL,2023-05-15,2023-05-22,http://kayak.com/flights/MAD-DEL/2023-05-15/2023-05-22/,582.67,1
Newark,Estados Unidos,670,330.7,TAP AIR PORTUGAL,EWR,2023-09-12,2023-09-19,http://kayak.com/flights/MAD-EWR/2023-09-12/2023-09-19/,330.7,1
Atenas,Grécia,1585,93.56,Várias companhias aéreas,ATH,2023-03-14,2023-03-18,http://kayak.com/flights/MAD-ATH/2023-03-14/2023-03-18/,93.56,1
