City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2000,1251.35,Lufthansa,ICN,2023-10-02,2023-10-09,http://kayak.com/flights/NAP-ICN/2023-10-02/2023-10-09/,1251.35,1.0
Paris,França,1385,108.5,Várias companhias aéreas,PAR,2023-06-02,2023-06-06,http://kayak.com/flights/NAP-PAR/2023-06-02/2023-06-06/,108.5,1.0
Londres,Reino Unido,175,86.43,easyJet,LON,2023-11-26,2023-11-30,http://kayak.com/flights/NAP-LON/2023-11-26/2023-11-30/,86.43,1.0
Los Angeles,Estados Unidos,1580,718.08,Várias companhias aéreas,LAX,2023-06-17,2023-06-24,http://kayak.com/flights/NAP-LAX/2023-06-17/2023-06-24/,718.08,1.0
Nova Iorque,Estados Unidos,2245,458.8,Várias companhias aéreas,NYC,2023-12-30,2024-01-06,http://kayak.com/flights/NAP-NYC/2023-12-30/2024-01-06/,458.8,1.0
Copenhaga,Dinamarca,170,178.37,Ryanair,CPH,2023-09-07,2023-09-12,http://kayak.com/flights/NAP-CPH/2023-09-07/2023-09-12/,178.37,1.0
São Francisco,Estados Unidos,1925,834.85,Várias companhias aéreas,SFO,2023-06-17,2023-06-24,http://kayak.com/flights/NAP-SFO/2023-06-17/2023-06-24/,834.85,1.0
Madrid,Espanha,165,84.59,Iberia,MAD,2024-01-31,2024-02-04,http://kayak.com/flights/NAP-MAD/2024-01-31/2024-02-04/,84.59,1.0
Barcelona,Espanha,120,72.64,Vueling,BCN,2023-11-16,2023-11-23,http://kayak.com/flights/NAP-BCN/2023-11-16/2023-11-23/,72.64,1.0
Banguecoque,Tailândia,1950,692.34,Turkish Airlines,BKK,2024-03-07,2024-03-14,http://kayak.com/flights/NAP-BKK/2024-03-07/2024-03-14/,692.34,1.0
Miami,Estados Unidos,1378,779.68,Várias companhias aéreas,MIA,2023-06-14,2023-06-21,http://kayak.com/flights/NAP-MIA/2023-06-14/2023-06-21/,779.68,1.0
Viena,Áustria,560,80.0,Ryanair,VIE,2023-10-05,2023-10-10,http://kayak.com/flights/NAP-VIE/2023-10-05/2023-10-10/,80.0,1.0
Frankfurt,Alemanha,1230,192.17,ITA Airways,FRA,2023-06-12,2023-06-18,http://kayak.com/flights/NAP-FRA/2023-06-12/2023-06-18/,192.17,1.0
Boston,Estados Unidos,1994,971.84,Várias companhias aéreas,BOS,2023-06-16,2023-06-23,http://kayak.com/flights/NAP-BOS/2023-06-16/2023-06-23/,971.84,1.0
Lisboa,Portugal,645,176.54,Várias companhias aéreas,LIS,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-LIS/2023-06-15/2023-06-22/,176.54,1.0
Amesterdão,Holanda,470,205.04,Lufthansa,AMS,2023-07-21,2023-07-28,http://kayak.com/flights/NAP-AMS/2023-07-21/2023-07-28/,205.04,1.0
Nova Deli,Índia,3225,463.4,Várias companhias aéreas,DEL,2023-05-18,2023-05-25,http://kayak.com/flights/NAP-DEL/2023-05-18/2023-05-25/,463.4,1.0
Istambul,Turquia,500,243.65,Várias companhias aéreas,IST,2023-06-08,2023-06-12,http://kayak.com/flights/NAP-IST/2023-06-08/2023-06-12/,243.65,1.0
Las Vegas,Estados Unidos,1681,722.68,Várias companhias aéreas,LAS,2023-12-01,2023-12-05,http://kayak.com/flights/NAP-LAS/2023-12-01/2023-12-05/,722.68,1.0
Atlanta,Estados Unidos,1800,718.08,British Airways,ATL,2023-06-13,2023-06-20,http://kayak.com/flights/NAP-ATL/2023-06-13/2023-06-20/,718.08,1.0
Dubai,Emirados Árabes Unidos,1180,386.17,Várias companhias aéreas,DXB,2023-06-16,2023-06-23,http://kayak.com/flights/NAP-DXB/2023-06-16/2023-06-23/,386.17,1.0
Seattle,Estados Unidos,2220,906.56,Delta,SEA,2023-08-20,2023-08-27,http://kayak.com/flights/NAP-SEA/2023-08-20/2023-08-27/,906.56,1.0
Manila,Filipinas,1395,997.59,Várias companhias aéreas,MNL,2023-06-12,2023-06-19,http://kayak.com/flights/NAP-MNL/2023-06-12/2023-06-19/,997.59,1.0
Dallas,Estados Unidos,1294,961.73,ITA Airways,DFW,2023-08-08,2023-08-14,http://kayak.com/flights/NAP-DFW/2023-08-08/2023-08-14/,961.73,1.0
Berlim,Alemanha,840,106.66,Várias companhias aéreas,BER,2023-06-21,2023-06-28,http://kayak.com/flights/NAP-BER/2023-06-21/2023-06-28/,106.66,1.0
Newark,Estados Unidos,1310,467.08,KLM,EWR,2023-09-19,2023-09-26,http://kayak.com/flights/NAP-EWR/2023-09-19/2023-09-26/,467.08,1.0
Roma,Itália,55,125.05,ITA Airways,ROM,2023-06-16,2023-06-23,http://kayak.com/flights/NAP-ROM/2023-06-16/2023-06-23/,125.05,1.0
Bogotá,Colômbia,1895,1028.85,Várias companhias aéreas,BOG,2023-09-16,2023-09-22,http://kayak.com/flights/NAP-BOG/2023-09-16/2023-09-22/,1028.85,1.0
Munique,Alemanha,105,245.49,Lufthansa,MUC,2023-06-03,2023-06-08,http://kayak.com/flights/NAP-MUC/2023-06-03/2023-06-08/,245.49,1.0
Telavive,Israel,205,76.32,Várias companhias aéreas,TLV,2023-05-24,2023-05-28,http://kayak.com/flights/NAP-TLV/2023-05-24/2023-05-28/,76.32,1.0
Atenas,Grécia,500,130.56,Várias companhias aéreas,ATH,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-ATH/2023-06-15/2023-06-22/,130.56,1.0
Singapura,Singapura,2410,1950.12,Ethiopian Air,SIN,2023-12-26,2024-01-02,http://kayak.com/flights/NAP-SIN/2023-12-26/2024-01-02/,1950.12,1.0
Denver,Estados Unidos,2645,720.84,SWISS,DEN,2023-10-12,2023-10-16,http://kayak.com/flights/NAP-DEN/2023-10-12/2023-10-16/,720.84,1.0
Zurique,Suíça,860,158.15,ITA Airways,ZRH,2023-09-21,2023-09-25,http://kayak.com/flights/NAP-ZRH/2023-09-21/2023-09-25/,158.15,1.0
Cidade do México,México,1745,924.03,United Airlines,MEX,2023-10-02,2023-10-09,http://kayak.com/flights/NAP-MEX/2023-10-02/2023-10-09/,924.03,1.0
Palma de Maiorca,Espanha,115,70.8,easyJet,PMI,2023-06-28,2023-07-05,http://kayak.com/flights/NAP-PMI/2023-06-28/2023-07-05/,70.8,1.0
Sydney,Austrália,2415,1301.0,Air France,SYD,2023-05-22,2023-05-29,http://kayak.com/flights/NAP-SYD/2023-05-22/2023-05-29/,1301.0,1.0
Bruxelas,Bélgica,145,126.89,Ryanair,BRU,2023-06-16,2023-06-23,http://kayak.com/flights/NAP-BRU/2023-06-16/2023-06-23/,126.89,1.0
Chicago,Estados Unidos,1825,896.45,Várias companhias aéreas,ORD,2023-05-21,2023-05-27,http://kayak.com/flights/NAP-ORD/2023-05-21/2023-05-27/,896.45,1.0
Mumbai,Índia,1020,410.07,Várias companhias aéreas,BOM,2023-05-28,2023-06-01,http://kayak.com/flights/NAP-BOM/2023-05-28/2023-06-01/,410.07,1.0
Manchester,Reino Unido,200,156.31,Várias companhias aéreas,MAN,2023-06-09,2023-06-16,http://kayak.com/flights/NAP-MAN/2023-06-09/2023-06-16/,156.31,1.0
Milão,Itália,85,62.53,Ryanair,MIL,2023-05-18,2023-05-25,http://kayak.com/flights/NAP-MIL/2023-05-18/2023-05-25/,62.53,1.0
Toronto,Canadá,1045,985.63,Várias companhias aéreas,YYZ,2023-08-08,2023-08-14,http://kayak.com/flights/NAP-YYZ/2023-08-08/2023-08-14/,985.63,1.0
Dublin,Irlanda,380,134.24,Ryanair,DUB,2023-09-21,2023-09-25,http://kayak.com/flights/NAP-DUB/2023-09-21/2023-09-25/,134.24,1.0
Málaga,Espanha,860,167.34,SWISS,AGP,2023-06-08,2023-06-12,http://kayak.com/flights/NAP-AGP/2023-06-08/2023-06-12/,167.34,1.0
"Washington, D.C.",Estados Unidos,1117,732.79,Várias companhias aéreas,WAS,2023-06-01,2023-06-08,http://kayak.com/flights/NAP-WAS/2023-06-01/2023-06-08/,732.79,1.0
Oslo,Noruega,995,157.23,Várias companhias aéreas,OSL,2023-05-17,2023-05-24,http://kayak.com/flights/NAP-OSL/2023-05-17/2023-05-24/,157.23,1.0
Cancún,México,2030,1222.85,Várias companhias aéreas,CUN,2023-12-23,2023-12-30,http://kayak.com/flights/NAP-CUN/2023-12-23/2023-12-30/,1222.85,1.0
Porto,Portugal,725,172.86,Várias companhias aéreas,OPO,2023-06-03,2023-06-09,http://kayak.com/flights/NAP-OPO/2023-06-03/2023-06-09/,172.86,1.0
Lyon,França,110,173.78,easyJet,LYS,2023-05-17,2023-05-21,http://kayak.com/flights/NAP-LYS/2023-05-17/2023-05-21/,173.78,1.0
Kuala Lumpur,Malásia,1165,1378.23,Emirates,KUL,2023-08-02,2023-08-09,http://kayak.com/flights/NAP-KUL/2023-08-02/2023-08-09/,1378.23,1.0
Tóquio,Japão,1970,869.79,Várias companhias aéreas,TYO,2023-05-30,2023-06-06,http://kayak.com/flights/NAP-TYO/2023-05-30/2023-06-06/,869.79,1.0
Varsóvia,Polónia,150,113.09,Wizz Air,WAW,2023-06-07,2023-06-14,http://kayak.com/flights/NAP-WAW/2023-06-07/2023-06-14/,113.09,1.0
Dusseldorf,Alemanha,955,109.42,Ryanair,DUS,2023-06-15,2023-06-19,http://kayak.com/flights/NAP-DUS/2023-06-15/2023-06-19/,109.42,1.0
Helsínquia,Finlândia,1605,389.84,Várias companhias aéreas,HEL,2023-06-16,2023-06-23,http://kayak.com/flights/NAP-HEL/2023-06-16/2023-06-23/,389.84,1.0
Cairo,Egito,565,347.55,ITA Airways,CAI,2024-01-23,2024-01-30,http://kayak.com/flights/NAP-CAI/2024-01-23/2024-01-30/,347.55,1.0
Phoenix,Estados Unidos,1236,923.11,Companhia aérea não revelada,PHX,2023-06-01,2023-06-05,http://kayak.com/flights/NAP-PHX/2023-06-01/2023-06-05/,923.11,1.0
Hamburgo,Alemanha,350,110.34,Ryanair,HAM,2023-06-15,2023-06-21,http://kayak.com/flights/NAP-HAM/2023-06-15/2023-06-21/,110.34,1.0
Filadélfia,Estados Unidos,1290,540.63,Várias companhias aéreas,PHL,2024-04-01,2024-04-08,http://kayak.com/flights/NAP-PHL/2024-04-01/2024-04-08/,540.63,1.0
Fort Lauderdale,Estados Unidos,2066,683.14,Várias companhias aéreas,FLL,2023-06-08,2023-06-13,http://kayak.com/flights/NAP-FLL/2023-06-08/2023-06-13/,683.14,1.0
Praga,República Checa,120,58.85,Várias companhias aéreas,PRG,2023-05-27,2023-05-31,http://kayak.com/flights/NAP-PRG/2023-05-27/2023-05-31/,58.85,1.0
Melbourne,Austrália,2560,1293.64,KLM,MEL,2023-05-17,2023-05-24,http://kayak.com/flights/NAP-MEL/2023-05-17/2023-05-24/,1293.64,1.0
Marselha,França,105,50.57,Ryanair,MRS,2023-05-25,2023-05-29,http://kayak.com/flights/NAP-MRS/2023-05-25/2023-05-29/,50.57,1.0
Hong Kong,Hong Kong,2015,1507.87,Várias companhias aéreas,HKG,2023-08-11,2023-08-18,http://kayak.com/flights/NAP-HKG/2023-08-11/2023-08-18/,1507.87,1.0
Denpasar,Indonésia,2050,1824.15,Várias companhias aéreas,DPS,2023-08-11,2023-08-18,http://kayak.com/flights/NAP-DPS/2023-08-11/2023-08-18/,1824.15,1.0
Nice,França,85,78.16,easyJet,NCE,2023-08-31,2023-09-04,http://kayak.com/flights/NAP-NCE/2023-08-31/2023-09-04/,78.16,1.0
Seul,Coreia do Sul,2000,1251.35,Lufthansa,SEL,2023-10-02,2023-10-09,http://kayak.com/flights/NAP-SEL/2023-10-02/2023-10-09/,1251.35,1.0
Honolulu,Estados Unidos,2050,1515.23,United Airlines,HNL,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-HNL/2023-06-15/2023-06-22/,1515.23,1.0
Budapeste,Hungria,100,98.38,Várias companhias aéreas,BUD,2023-05-22,2023-05-28,http://kayak.com/flights/NAP-BUD/2023-05-22/2023-05-28/,98.38,1.0
São Paulo,Brasil,1490,1003.1,Várias companhias aéreas,SAO,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-SAO/2023-06-15/2023-06-22/,1003.1,1.0
Tampa,Estados Unidos,1695,763.13,SWISS,TPA,2023-08-26,2023-09-02,http://kayak.com/flights/NAP-TPA/2023-08-26/2023-09-02/,763.13,1.0
Veneza,Itália,85,48.73,Wizz Air Malta,VCE,2023-07-30,2023-08-06,http://kayak.com/flights/NAP-VCE/2023-07-30/2023-08-06/,48.73,1.0
Genebra,Suíça,105,66.2,easyJet,GVA,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-GVA/2023-06-15/2023-06-22/,66.2,1.0
Austin,Estados Unidos,1615,864.27,British Airways,AUS,2023-05-18,2023-05-22,http://kayak.com/flights/NAP-AUS/2023-05-18/2023-05-22/,864.27,1.0
Cracóvia,Polónia,710,157.23,Várias companhias aéreas,KRK,2023-05-25,2023-06-01,http://kayak.com/flights/NAP-KRK/2023-05-25/2023-06-01/,157.23,1.0
Billund,Dinamarca,930,199.52,Várias companhias aéreas,BLL,2023-07-18,2023-07-22,http://kayak.com/flights/NAP-BLL/2023-07-18/2023-07-22/,199.52,1.0
Beirute,Líbano,1325,378.81,Transavia France,BEY,2023-10-11,2023-10-18,http://kayak.com/flights/NAP-BEY/2023-10-11/2023-10-18/,378.81,1.0
Nantes,França,155,89.19,Volotea,NTE,2023-06-15,2023-06-22,http://kayak.com/flights/NAP-NTE/2023-06-15/2023-06-22/,89.19,1.0
Riga,Letónia,870,231.7,Várias companhias aéreas,RIX,2023-08-11,2023-08-18,http://kayak.com/flights/NAP-RIX/2023-08-11/2023-08-18/,231.7,1.0
Alicante,Espanha,640,168.26,Várias companhias aéreas,ALC,2023-06-16,2023-06-23,http://kayak.com/flights/NAP-ALC/2023-06-16/2023-06-23/,168.26,1.0
