City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2925,969.1,Várias companhias aéreas,ICN,2023-08-21,2023-08-27,http://kayak.com/flights/LIS-ICN/2023-08-21/2023-08-27/,969.1,1.0
Paris,França,155,41.28,Ryanair,PAR,2023-05-25,2023-06-01,http://kayak.com/flights/LIS-PAR/2023-05-25/2023-06-01/,41.28,1.0
Nova Iorque,Estados Unidos,1060,409.97,British Airways,NYC,2023-11-23,2023-11-28,http://kayak.com/flights/LIS-NYC/2023-11-23/2023-11-28/,409.97,1.0
Londres,Reino Unido,170,34.72,easyJet,LON,2023-03-16,2023-03-22,http://kayak.com/flights/LIS-LON/2023-03-16/2023-03-22/,34.72,1.0
Los Angeles,Estados Unidos,1945,724.25,British Airways,LAX,2023-03-19,2023-03-26,http://kayak.com/flights/LIS-LAX/2023-03-19/2023-03-26/,724.25,1.0
Copenhaga,Dinamarca,795,111.64,Várias companhias aéreas,CPH,2023-03-14,2023-03-21,http://kayak.com/flights/LIS-CPH/2023-03-14/2023-03-21/,111.64,1.0
Banguecoque,Tailândia,2325,735.51,Finnair,BKK,2023-05-18,2023-05-25,http://kayak.com/flights/LIS-BKK/2023-05-18/2023-05-25/,735.51,1.0
Madrid,Espanha,80,30.96,easyJet,MAD,2023-03-22,2023-03-26,http://kayak.com/flights/LIS-MAD/2023-03-22/2023-03-26/,30.96,1.0
Miami,Estados Unidos,1715,387.46,British Airways,MIA,2023-10-01,2023-10-08,http://kayak.com/flights/LIS-MIA/2023-10-01/2023-10-08/,387.46,1.0
Barcelona,Espanha,120,36.59,Vueling,BCN,2023-03-22,2023-03-28,http://kayak.com/flights/LIS-BCN/2023-03-22/2023-03-28/,36.59,1.0
São Francisco,Estados Unidos,1140,605.11,Várias companhias aéreas,SFO,2023-10-18,2023-10-25,http://kayak.com/flights/LIS-SFO/2023-10-18/2023-10-25/,605.11,1.0
Boston,Estados Unidos,1225,716.74,American Airlines,BOS,2023-03-05,2023-03-11,http://kayak.com/flights/LIS-BOS/2023-03-05/2023-03-11/,716.74,1.0
Frankfurt,Alemanha,885,81.62,Ryanair,FRA,2023-04-19,2023-04-26,http://kayak.com/flights/LIS-FRA/2023-04-19/2023-04-26/,81.62,1.0
Viena,Áustria,775,104.14,Ryanair,VIE,2023-05-17,2023-05-24,http://kayak.com/flights/LIS-VIE/2023-05-17/2023-05-24/,104.14,1.0
Amesterdão,Holanda,995,106.95,Ryanair,AMS,2023-04-20,2023-04-25,http://kayak.com/flights/LIS-AMS/2023-04-20/2023-04-25/,106.95,1.0
Las Vegas,Estados Unidos,1975,722.37,Várias companhias aéreas,LAS,2023-11-15,2023-11-22,http://kayak.com/flights/LIS-LAS/2023-11-15/2023-11-22/,722.37,1.0
Roma,Itália,570,59.11,Ryanair,ROM,2023-02-28,2023-03-04,http://kayak.com/flights/LIS-ROM/2023-02-28/2023-03-04/,59.11,1.0
Nova Deli,Índia,1845,698.92,SWISS,DEL,2023-05-13,2023-05-19,http://kayak.com/flights/LIS-DEL/2023-05-13/2023-05-19/,698.92,1.0
Manila,Filipinas,2125,1046.03,SWISS,MNL,2023-05-16,2023-05-23,http://kayak.com/flights/LIS-MNL/2023-05-16/2023-05-23/,1046.03,1.0
Newark,Estados Unidos,500,429.67,TAP AIR PORTUGAL,EWR,2023-10-31,2023-11-06,http://kayak.com/flights/LIS-EWR/2023-10-31/2023-11-06/,429.67,1.0
Munique,Alemanha,615,162.3,Várias companhias aéreas,MUC,2023-04-19,2023-04-23,http://kayak.com/flights/LIS-MUC/2023-04-19/2023-04-23/,162.3,1.0
Atlanta,Estados Unidos,1715,672.65,Várias companhias aéreas,ATL,2023-05-24,2023-05-28,http://kayak.com/flights/LIS-ATL/2023-05-24/2023-05-28/,672.65,1.0
Berlim,Alemanha,835,134.16,Várias companhias aéreas,BER,2023-03-23,2023-03-27,http://kayak.com/flights/LIS-BER/2023-03-23/2023-03-27/,134.16,1.0
Singapura,Singapura,1860,872.48,Etihad Airways,SIN,2023-03-22,2023-03-28,http://kayak.com/flights/LIS-SIN/2023-03-22/2023-03-28/,872.48,1.0
