City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Paris,França,130,49.74,Ryanair,PAR,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-PAR/2023-06-01/2023-06-05/,49.74,1.0
Londres,Reino Unido,145,87.51,TAP AIR PORTUGAL,LON,2023-06-09,2023-06-13,http://kayak.com/flights/OPO-LON/2023-06-09/2023-06-13/,87.51,1.0
Nova Iorque,Estados Unidos,890,430.16,Iberia,NYC,2023-06-07,2023-06-13,http://kayak.com/flights/OPO-NYC/2023-06-07/2023-06-13/,430.16,1.0
Madrid,Espanha,75,46.98,Air Europa,MAD,2023-06-08,2023-06-15,http://kayak.com/flights/OPO-MAD/2023-06-08/2023-06-15/,46.98,1.0
Miami,Estados Unidos,1010,442.13,Air Europa,MIA,2023-06-07,2023-06-13,http://kayak.com/flights/OPO-MIA/2023-06-07/2023-06-13/,442.13,1.0
Barcelona,Espanha,115,64.48,Ryanair,BCN,2023-06-26,2023-06-30,http://kayak.com/flights/OPO-BCN/2023-06-26/2023-06-30/,64.48,1.0
Viena,Áustria,1175,130.8,Várias companhias aéreas,VIE,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-VIE/2023-06-06/2023-06-13/,130.8,1.0
Amesterdão,Holanda,165,137.25,Transavia,AMS,2023-06-09,2023-06-13,http://kayak.com/flights/OPO-AMS/2023-06-09/2023-06-13/,137.25,1.0
Roma,Itália,180,104.09,Ryanair,ROM,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-ROM/2023-06-01/2023-06-05/,104.09,1.0
Bogotá,Colômbia,780,533.32,Air Europa,BOG,2023-06-10,2023-06-15,http://kayak.com/flights/OPO-BOG/2023-06-10/2023-06-15/,533.32,1.0
Berlim,Alemanha,340,109.62,Ryanair,BER,2023-06-23,2023-06-28,http://kayak.com/flights/OPO-BER/2023-06-23/2023-06-28/,109.62,1.0
Cidade do México,México,1150,677.93,KLM,MEX,2023-06-20,2023-06-25,http://kayak.com/flights/OPO-MEX/2023-06-20/2023-06-25/,677.93,1.0
Newark,Estados Unidos,1675,485.42,Várias companhias aéreas,EWR,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-EWR/2023-06-07/2023-06-11/,485.42,1.0
Zurique,Suíça,155,80.14,easyJet,ZRH,2023-06-21,2023-06-28,http://kayak.com/flights/OPO-ZRH/2023-06-21/2023-06-28/,80.14,1.0
Atenas,Grécia,615,157.51,Várias companhias aéreas,ATH,2023-06-16,2023-06-21,http://kayak.com/flights/OPO-ATH/2023-06-16/2023-06-21/,157.51,1.0
Milão,Itália,155,32.24,Ryanair,MIL,2023-06-14,2023-06-20,http://kayak.com/flights/OPO-MIL/2023-06-14/2023-06-20/,32.24,1.0
Telavive,Israel,1660,209.09,easyJet,TLV,2023-06-18,2023-06-25,http://kayak.com/flights/OPO-TLV/2023-06-18/2023-06-25/,209.09,1.0
Manchester,Reino Unido,815,141.85,Várias companhias aéreas,MAN,2023-06-26,2023-06-30,http://kayak.com/flights/OPO-MAN/2023-06-26/2023-06-30/,141.85,1.0
Orlando,Estados Unidos,2005,669.64,SWISS,MCO,2023-06-08,2023-06-15,http://kayak.com/flights/OPO-MCO/2023-06-08/2023-06-15/,669.64,1.0
Tóquio,Japão,2875,1029.79,Várias companhias aéreas,NRT,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-NRT/2023-06-07/2023-06-11/,1029.79,1.0
Denpasar,Indonésia,2670,1103.48,Várias companhias aéreas,DPS,2023-06-25,2023-06-30,http://kayak.com/flights/OPO-DPS/2023-06-25/2023-06-30/,1103.48,1.0
Dublin,Irlanda,1025,112.38,Várias companhias aéreas,DUB,2023-06-01,2023-06-07,http://kayak.com/flights/OPO-DUB/2023-06-01/2023-06-07/,112.38,1.0
Dusseldorf,Alemanha,1565,172.25,KLM,DUS,2023-06-05,2023-06-09,http://kayak.com/flights/OPO-DUS/2023-06-05/2023-06-09/,172.25,1.0
Fort Lauderdale,Estados Unidos,2228,766.36,Várias companhias aéreas,FLL,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-FLL/2023-06-23/2023-06-30/,766.36,1.0
Bruxelas,Bélgica,735,104.09,Várias companhias aéreas,BRU,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-BRU/2023-06-01/2023-06-08/,104.09,1.0
Palma de Maiorca,Espanha,1555,89.35,Air Europa,PMI,2023-06-23,2023-06-29,http://kayak.com/flights/OPO-PMI/2023-06-23/2023-06-29/,89.35,1.0
Málaga,Espanha,90,67.25,Ryanair,AGP,2023-06-19,2023-06-26,http://kayak.com/flights/OPO-AGP/2023-06-19/2023-06-26/,67.25,1.0
Toronto,Canadá,1460,421.87,Iberia,YYZ,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-YYZ/2023-06-06/2023-06-13/,421.87,1.0
Hamburgo,Alemanha,880,135.41,easyJet,HAM,2023-06-07,2023-06-14,http://kayak.com/flights/OPO-HAM/2023-06-07/2023-06-14/,135.41,1.0
San José,Costa Rica,1930,1202.96,United Airlines,SJO,2023-06-16,2023-06-23,http://kayak.com/flights/OPO-SJO/2023-06-16/2023-06-23/,1202.96,1.0
Estocolmo,Suécia,795,208.17,Várias companhias aéreas,STO,2023-06-11,2023-06-18,http://kayak.com/flights/OPO-STO/2023-06-11/2023-06-18/,208.17,1.0
Praga,República Checa,1355,125.27,TAP AIR PORTUGAL,PRG,2023-06-05,2023-06-09,http://kayak.com/flights/OPO-PRG/2023-06-05/2023-06-09/,125.27,1.0
Budapeste,Hungria,610,175.94,Várias companhias aéreas,BUD,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-BUD/2023-06-07/2023-06-11/,175.94,1.0
Cairo,Egito,870,530.56,Várias companhias aéreas,CAI,2023-06-09,2023-06-13,http://kayak.com/flights/OPO-CAI/2023-06-09/2023-06-13/,530.56,1.0
Genebra,Suíça,135,70.93,easyJet,GVA,2023-06-15,2023-06-20,http://kayak.com/flights/OPO-GVA/2023-06-15/2023-06-20/,70.93,1.0
Marselha,França,130,85.67,Ryanair,MRS,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-MRS/2023-06-23/2023-06-30/,85.67,1.0
Nice,França,1435,81.98,Várias companhias aéreas,NCE,2023-06-07,2023-06-13,http://kayak.com/flights/OPO-NCE/2023-06-07/2023-06-13/,81.98,1.0
Nápoles,Itália,445,123.43,easyJet,NAP,2023-06-07,2023-06-14,http://kayak.com/flights/OPO-NAP/2023-06-07/2023-06-14/,123.43,1.0
Billund,Dinamarca,600,155.67,Várias companhias aéreas,BLL,2023-06-08,2023-06-13,http://kayak.com/flights/OPO-BLL/2023-06-08/2023-06-13/,155.67,1.0
Edimburgo,Reino Unido,1610,258.83,KLM,EDI,2023-06-17,2023-06-21,http://kayak.com/flights/OPO-EDI/2023-06-17/2023-06-21/,258.83,1.0
Marraquexe,Marrocos,285,84.75,Várias companhias aéreas,RAK,2023-06-01,2023-06-07,http://kayak.com/flights/OPO-RAK/2023-06-01/2023-06-07/,84.75,1.0
Salt Lake City,Estados Unidos,1095,779.26,KLM,SLC,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-SLC/2023-06-14/2023-06-21/,779.26,1.0
Rio de Janeiro,Brasil,1220,808.73,KLM,RIO,2023-06-16,2023-06-23,http://kayak.com/flights/OPO-RIO/2023-06-16/2023-06-23/,808.73,1.0
Alicante,Espanha,1425,77.38,Air Europa,ALC,2023-06-10,2023-06-17,http://kayak.com/flights/OPO-ALC/2023-06-10/2023-06-17/,77.38,1.0
Valência,Espanha,460,88.43,Várias companhias aéreas,VLC,2023-06-18,2023-06-25,http://kayak.com/flights/OPO-VLC/2023-06-18/2023-06-25/,88.43,1.0
Punta Cana,República Dominicana,2125,850.18,Várias companhias aéreas,PUJ,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-PUJ/2023-06-01/2023-06-08/,850.18,1.0
Luqa,Malta,490,147.38,Ryanair,MLA,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-MLA/2023-06-14/2023-06-21/,147.38,1.0
Las Palmas,Espanha,165,81.98,Ryanair,LPA,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-LPA/2023-06-06/2023-06-13/,81.98,1.0
Birmingham,Reino Unido,140,81.98,Ryanair,BHX,2023-06-06,2023-06-10,http://kayak.com/flights/OPO-BHX/2023-06-06/2023-06-10/,81.98,1.0
Malé,Maldivas,1480,748.86,Iberia,MLE,2023-06-18,2023-06-25,http://kayak.com/flights/OPO-MLE/2023-06-18/2023-06-25/,748.86,1.0
Funchal,Portugal,120,46.98,Várias companhias aéreas,FNC,2023-06-09,2023-06-14,http://kayak.com/flights/OPO-FNC/2023-06-09/2023-06-14/,46.98,1.0
Santo Domingo,República Dominicana,1050,583.06,Air Europa,SDQ,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-SDQ/2023-06-03/2023-06-10/,583.06,1.0
Sevilha,Espanha,670,109.62,Várias companhias aéreas,SVQ,2023-06-06,2023-06-11,http://kayak.com/flights/OPO-SVQ/2023-06-06/2023-06-11/,109.62,1.0
Bolonha,Itália,475,371.21,Várias companhias aéreas,BLQ,2023-06-06,2023-06-10,http://kayak.com/flights/OPO-BLQ/2023-06-06/2023-06-10/,371.21,1.0
Florença,Itália,510,176.86,TAP AIR PORTUGAL,FLR,2023-06-12,2023-06-17,http://kayak.com/flights/OPO-FLR/2023-06-12/2023-06-17/,176.86,1.0
Antália,Turquia,785,421.87,Várias companhias aéreas,AYT,2023-06-06,2023-06-10,http://kayak.com/flights/OPO-AYT/2023-06-06/2023-06-10/,421.87,1.0
Faro,Portugal,75,71.85,Ryanair,FAO,2023-06-26,2023-06-30,http://kayak.com/flights/OPO-FAO/2023-06-26/2023-06-30/,71.85,1.0
Santa Cruz de Tenerife,Espanha,1280,126.2,Air Europa,TCI,2023-06-04,2023-06-10,http://kayak.com/flights/OPO-TCI/2023-06-04/2023-06-10/,126.2,1.0
Palermo,Itália,2800,234.89,SWISS,PMO,2023-06-20,2023-06-24,http://kayak.com/flights/OPO-PMO/2023-06-20/2023-06-24/,234.89,1.0
Lárnaca,Chipre,3035,233.96,SWISS,LCA,2023-06-08,2023-06-13,http://kayak.com/flights/OPO-LCA/2023-06-08/2023-06-13/,233.96,1.0
Túnis,Tunísia,550,181.46,Várias companhias aéreas,TUN,2023-06-20,2023-06-25,http://kayak.com/flights/OPO-TUN/2023-06-20/2023-06-25/,181.46,1.0
Bilbau,Espanha,645,114.22,Air Europa,BIO,2023-06-21,2023-06-25,http://kayak.com/flights/OPO-BIO/2023-06-21/2023-06-25/,114.22,1.0
Salónica,Grécia,1595,277.26,Várias companhias aéreas,SKG,2023-06-11,2023-06-16,http://kayak.com/flights/OPO-SKG/2023-06-11/2023-06-16/,277.26,1.0
Reiquiavique,Islândia,1400,515.82,Várias companhias aéreas,REK,2023-06-24,2023-06-30,http://kayak.com/flights/OPO-REK/2023-06-24/2023-06-30/,515.82,1.0
Sófia,Bulgária,650,187.91,Várias companhias aéreas,SOF,2023-06-08,2023-06-12,http://kayak.com/flights/OPO-SOF/2023-06-08/2023-06-12/,187.91,1.0
Granadilla de Abona,Espanha,490,177.78,Várias companhias aéreas,TFS,2023-06-04,2023-06-10,http://kayak.com/flights/OPO-TFS/2023-06-04/2023-06-10/,177.78,1.0
Zagreb,Croácia,660,169.49,Ryanair,ZAG,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-ZAG/2023-06-03/2023-06-10/,169.49,1.0
Heraclião,Grécia,830,203.57,Várias companhias aéreas,HER,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-HER/2023-06-07/2023-06-11/,203.57,1.0
Bari,Itália,205,93.96,Ryanair,BRI,2023-06-09,2023-06-16,http://kayak.com/flights/OPO-BRI/2023-06-09/2023-06-16/,93.96,1.0
Ibiza,Espanha,740,73.69,Air Europa,IBZ,2023-06-10,2023-06-14,http://kayak.com/flights/OPO-IBZ/2023-06-10/2023-06-14/,73.69,1.0
Glasgow,Reino Unido,610,160.28,easyJet,GLA,2023-06-11,2023-06-17,http://kayak.com/flights/OPO-GLA/2023-06-11/2023-06-17/,160.28,1.0
Salvador,Brasil,1060,625.43,Air Europa,SSA,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-SSA/2023-06-03/2023-06-10/,625.43,1.0
Tirana,Albânia,655,191.59,Austrian Airlines,TIA,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-TIA/2023-06-17/2023-06-24/,191.59,1.0
Puerto del Rosario,Espanha,1055,256.99,Várias companhias aéreas,FUE,2023-06-04,2023-06-10,http://kayak.com/flights/OPO-FUE/2023-06-04/2023-06-10/,256.99,1.0
Luxemburgo,Luxemburgo,155,67.25,Várias companhias aéreas,LUX,2023-06-22,2023-06-27,http://kayak.com/flights/OPO-LUX/2023-06-22/2023-06-27/,67.25,1.0
Dubrovnik,Croácia,585,230.28,Várias companhias aéreas,DBV,2023-06-26,2023-06-30,http://kayak.com/flights/OPO-DBV/2023-06-26/2023-06-30/,230.28,1.0
Eindhoven,Holanda,160,197.12,Ryanair,EIN,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-EIN/2023-06-01/2023-06-08/,197.12,1.0
Zanzibar,Tanzânia,1590,800.44,KLM,ZNZ,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-ZNZ/2023-06-17/2023-06-24/,800.44,1.0
Bérgamo,Itália,165,60.8,Ryanair,BGY,2023-06-14,2023-06-20,http://kayak.com/flights/OPO-BGY/2023-06-14/2023-06-20/,60.8,1.0
Basileia,Suíça,150,64.48,easyJet,EAP,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-EAP/2023-06-01/2023-06-08/,64.48,1.0
Arrecife,Espanha,555,134.49,Várias companhias aéreas,ACE,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-ACE/2023-06-01/2023-06-08/,134.49,1.0
Thera,Grécia,750,200.8,Várias companhias aéreas,JTR,2023-06-16,2023-06-20,http://kayak.com/flights/OPO-JTR/2023-06-16/2023-06-20/,200.8,1.0
Corfú,Grécia,1310,424.63,Várias companhias aéreas,CFU,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-CFU/2023-06-23/2023-06-30/,424.63,1.0
Hurghada,Egito,1010,465.16,Várias companhias aéreas,HRG,2023-06-04,2023-06-11,http://kayak.com/flights/OPO-HRG/2023-06-04/2023-06-11/,465.16,1.0
Ponta Delgada,Portugal,250,72.77,Várias companhias aéreas,PDL,2023-06-10,2023-06-17,http://kayak.com/flights/OPO-PDL/2023-06-10/2023-06-17/,72.77,1.0
Addis Abeba,Etiópia,1760,628.2,Turkish Airlines,ADD,2023-06-24,2023-06-30,http://kayak.com/flights/OPO-ADD/2023-06-24/2023-06-30/,628.2,1.0
Pisa,Itália,1395,179.62,KLM,PSA,2023-06-12,2023-06-17,http://kayak.com/flights/OPO-PSA/2023-06-12/2023-06-17/,179.62,1.0
Santiago de Compostela,Espanha,700,134.49,Iberia,SCQ,2023-06-01,2023-06-07,http://kayak.com/flights/OPO-SCQ/2023-06-01/2023-06-07/,134.49,1.0
Mahón,Espanha,860,101.33,Várias companhias aéreas,MAH,2023-06-03,2023-06-07,http://kayak.com/flights/OPO-MAH/2023-06-03/2023-06-07/,101.33,1.0
Míconos,Grécia,880,329.76,Várias companhias aéreas,JMK,2023-06-08,2023-06-13,http://kayak.com/flights/OPO-JMK/2023-06-08/2023-06-13/,329.76,1.0
Agadir,Marrocos,125,72.77,Ryanair,AGA,2023-06-16,2023-06-23,http://kayak.com/flights/OPO-AGA/2023-06-16/2023-06-23/,72.77,1.0
Chania,Grécia,1170,329.76,Várias companhias aéreas,CHQ,2023-06-20,2023-06-25,http://kayak.com/flights/OPO-CHQ/2023-06-20/2023-06-25/,329.76,1.0
Quichinau,Moldávia,650,181.46,Várias companhias aéreas,KIV,2023-06-02,2023-06-09,http://kayak.com/flights/OPO-KIV/2023-06-02/2023-06-09/,181.46,1.0
Goiânia,Brasil,2015,934.92,Várias companhias aéreas,GYN,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-GYN/2023-06-03/2023-06-10/,934.92,1.0
Maceió,Brasil,1940,1219.54,Várias companhias aéreas,MCZ,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-MCZ/2023-06-23/2023-06-30/,1219.54,1.0
Sharm El Sheikh,Egito,1815,816.1,Turkish Airlines,SSH,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-SSH/2023-06-23/2023-06-30/,816.1,1.0
Cidade de Belize,Belize,2097,1102.56,American Airlines,BZE,2023-06-05,2023-06-12,http://kayak.com/flights/OPO-BZE/2023-06-05/2023-06-12/,1102.56,1.0
Natal,Brasil,3155,1434.16,Várias companhias aéreas,NAT,2023-06-26,2023-06-30,http://kayak.com/flights/OPO-NAT/2023-06-26/2023-06-30/,1434.16,1.0
Veneza,Itália,540,111.46,Ryanair,TSF,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-TSF/2023-06-01/2023-06-05/,111.46,1.0
Papete,Polinésia Francesa,2265,1744.57,Air France,PPT,2023-06-16,2023-06-21,http://kayak.com/flights/OPO-PPT/2023-06-16/2023-06-21/,1744.57,1.0
Jerez de la Frontera,Espanha,440,149.22,Iberia,XRY,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-XRY/2023-06-17/2023-06-24/,149.22,1.0
Maputo,Moçambique,1845,886.1,TAP AIR PORTUGAL,MPM,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-MPM/2023-06-03/2023-06-10/,886.1,1.0
Vigo,Espanha,645,81.06,Air Europa,VGO,2023-06-01,2023-06-07,http://kayak.com/flights/OPO-VGO/2023-06-01/2023-06-07/,81.06,1.0
Brindisi,Itália,1520,329.76,Brussels Airlines,BDS,2023-06-13,2023-06-17,http://kayak.com/flights/OPO-BDS/2023-06-13/2023-06-17/,329.76,1.0
Varna,Bulgária,1485,492.79,Austrian Airlines,VAR,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-VAR/2023-06-01/2023-06-05/,492.79,1.0
Cidade da Praia,Cabo Verde,550,523.19,TAP AIR PORTUGAL,RAI,2023-06-03,2023-06-07,http://kayak.com/flights/OPO-RAI/2023-06-03/2023-06-07/,523.19,1.0
Kayseri,Turquia,815,427.4,Várias companhias aéreas,ASR,2023-06-16,2023-06-20,http://kayak.com/flights/OPO-ASR/2023-06-16/2023-06-20/,427.4,1.0
Houmt Souk,Tunísia,470,249.62,Várias companhias aéreas,DJE,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-DJE/2023-06-03/2023-06-10/,249.62,1.0
Espargos,Cabo Verde,880,641.09,TAP AIR PORTUGAL,SID,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-SID/2023-06-17/2023-06-24/,641.09,1.0
Figari,França,1090,180.54,easyJet,FSC,2023-06-23,2023-06-30,http://kayak.com/flights/OPO-FSC/2023-06-23/2023-06-30/,180.54,1.0
Burgas,Bulgária,850,358.31,Várias companhias aéreas,BOJ,2023-06-01,2023-06-05,http://kayak.com/flights/OPO-BOJ/2023-06-01/2023-06-05/,358.31,1.0
Algueiro,Itália,670,128.04,Várias companhias aéreas,AHO,2023-06-07,2023-06-11,http://kayak.com/flights/OPO-AHO/2023-06-07/2023-06-11/,128.04,1.0
Lajes,Portugal,160,82.9,Ryanair,TER,2023-06-19,2023-06-23,http://kayak.com/flights/OPO-TER/2023-06-19/2023-06-23/,82.9,1.0
Châlons-en-Champagne,França,145,86.59,Ryanair,XCR,2023-06-26,2023-06-30,http://kayak.com/flights/OPO-XCR/2023-06-26/2023-06-30/,86.59,1.0
Clermont-Ferrand,França,1300,132.64,Várias companhias aéreas,CFE,2023-06-08,2023-06-12,http://kayak.com/flights/OPO-CFE/2023-06-08/2023-06-12/,132.64,1.0
