City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2155,787.37,Turkish Airlines,ICN,2023-03-06,2023-03-13,http://kayak.com/flights/OPO-ICN/2023-03-06/2023-03-13/,787.37,1
Paris,França,135,18.53,Ryanair,PAR,2023-03-09,2023-03-13,http://kayak.com/flights/OPO-PAR/2023-03-09/2023-03-13/,18.53,1
Londres,Reino Unido,145,42.62,Ryanair,LON,2023-03-07,2023-03-14,http://kayak.com/flights/OPO-LON/2023-03-07/2023-03-14/,42.62,1
Nova Iorque,Estados Unidos,1685,407.58,Várias companhias aéreas,NYC,2023-02-28,2023-03-07,http://kayak.com/flights/OPO-NYC/2023-02-28/2023-03-07/,407.58,1
Los Angeles,Estados Unidos,2115,704.93,SWISS,LAX,2023-03-18,2023-03-25,http://kayak.com/flights/OPO-LAX/2023-03-18/2023-03-25/,704.93,1
Copenhaga,Dinamarca,920,123.2,TAP AIR PORTUGAL,CPH,2023-06-13,2023-06-20,http://kayak.com/flights/OPO-CPH/2023-06-13/2023-06-20/,123.2,1
Madrid,Espanha,80,32.43,Ryanair,MAD,2023-05-08,2023-05-14,http://kayak.com/flights/OPO-MAD/2023-05-08/2023-05-14/,32.43,1
Barcelona,Espanha,120,40.76,Várias companhias aéreas,BCN,2023-03-07,2023-03-14,http://kayak.com/flights/OPO-BCN/2023-03-07/2023-03-14/,40.76,1
Miami,Estados Unidos,1430,430.74,Lufthansa,MIA,2023-02-24,2023-03-01,http://kayak.com/flights/OPO-MIA/2023-02-24/2023-03-01/,430.74,1
Banguecoque,Tailândia,1555,1217.18,Várias companhias aéreas,BKK,2023-04-09,2023-04-16,http://kayak.com/flights/OPO-BKK/2023-04-09/2023-04-16/,1217.18,1
Lisboa,Portugal,60,72.26,TAP AIR PORTUGAL,LIS,2023-04-28,2023-05-04,http://kayak.com/flights/OPO-LIS/2023-04-28/2023-05-04/,72.26,1
Frankfurt,Alemanha,815,116.72,Ryanair,FRA,2023-03-05,2023-03-12,http://kayak.com/flights/OPO-FRA/2023-03-05/2023-03-12/,116.72,1
Viena,Áustria,440,77.82,Ryanair,VIE,2023-03-10,2023-03-14,http://kayak.com/flights/OPO-VIE/2023-03-10/2023-03-14/,77.82,1
São Francisco,Estados Unidos,1740,592.84,KLM,SFO,2023-03-06,2023-03-13,http://kayak.com/flights/OPO-SFO/2023-03-06/2023-03-13/,592.84,1
Amesterdão,Holanda,340,125.06,Várias companhias aéreas,AMS,2023-10-05,2023-10-09,http://kayak.com/flights/OPO-AMS/2023-10-05/2023-10-09/,125.06,1
Boston,Estados Unidos,2015,468.72,Várias companhias aéreas,BOS,2023-03-07,2023-03-14,http://kayak.com/flights/OPO-BOS/2023-03-07/2023-03-14/,468.72,1
Roma,Itália,190,60.22,Wizz Air,ROM,2023-03-24,2023-03-28,http://kayak.com/flights/OPO-ROM/2023-03-24/2023-03-28/,60.22,1
Berlim,Alemanha,485,100.05,Ryanair,BER,2023-05-05,2023-05-10,http://kayak.com/flights/OPO-BER/2023-05-05/2023-05-10/,100.05,1
Munique,Alemanha,430,147.29,TAP AIR PORTUGAL,MUC,2023-03-02,2023-03-07,http://kayak.com/flights/OPO-MUC/2023-03-02/2023-03-07/,147.29,1
Istambul,Turquia,480,276.05,Várias companhias aéreas,IST,2023-05-12,2023-05-18,http://kayak.com/flights/OPO-IST/2023-05-12/2023-05-18/,276.05,1
Dubai,Emirados Árabes Unidos,2105,368.68,Várias companhias aéreas,DXB,2023-03-01,2023-03-05,http://kayak.com/flights/OPO-DXB/2023-03-01/2023-03-05/,368.68,1
Zurique,Suíça,155,95.41,SWISS,ZRH,2023-05-06,2023-05-13,http://kayak.com/flights/OPO-ZRH/2023-05-06/2023-05-13/,95.41,1
Nova Deli,Índia,2005,596.55,Turkish Airlines,DEL,2023-05-03,2023-05-10,http://kayak.com/flights/OPO-DEL/2023-05-03/2023-05-10/,596.55,1
Milão,Itália,160,49.1,easyJet,MIL,2023-02-23,2023-02-28,http://kayak.com/flights/OPO-MIL/2023-02-23/2023-02-28/,49.1,1
Atenas,Grécia,875,100.05,Várias companhias aéreas,ATH,2023-03-21,2023-03-28,http://kayak.com/flights/OPO-ATH/2023-03-21/2023-03-28/,100.05,1
Cancún,México,1525,433.52,Iberia,CUN,2023-03-09,2023-03-16,http://kayak.com/flights/OPO-CUN/2023-03-09/2023-03-16/,433.52,1
Newark,Estados Unidos,1108,421.48,Várias companhias aéreas,EWR,2023-02-28,2023-03-07,http://kayak.com/flights/OPO-EWR/2023-02-28/2023-03-07/,421.48,1
Manchester,Reino Unido,150,53.73,easyJet,MAN,2023-03-07,2023-03-14,http://kayak.com/flights/OPO-MAN/2023-03-07/2023-03-14/,53.73,1
Telavive,Israel,1440,228.8,Várias companhias aéreas,TLV,2023-02-10,2023-02-17,http://kayak.com/flights/OPO-TLV/2023-02-10/2023-02-17/,228.8,1
Dublin,Irlanda,370,59.29,Ryanair,DUB,2023-03-09,2023-03-13,http://kayak.com/flights/OPO-DUB/2023-03-09/2023-03-13/,59.29,1
Las Vegas,Estados Unidos,2070,1055.07,Várias companhias aéreas,LAS,2023-07-01,2023-07-06,http://kayak.com/flights/OPO-LAS/2023-07-01/2023-07-06/,1055.07,1
Bruxelas,Bélgica,150,52.8,Ryanair,BRU,2023-03-09,2023-03-13,http://kayak.com/flights/OPO-BRU/2023-03-09/2023-03-13/,52.8,1
Manila,Filipinas,1555,1159.75,Várias companhias aéreas,MNL,2023-02-09,2023-02-14,http://kayak.com/flights/OPO-MNL/2023-02-09/2023-02-14/,1159.75,1
Atlanta,Estados Unidos,1114,697.52,British Airways,ATL,2023-11-06,2023-11-10,http://kayak.com/flights/OPO-ATL/2023-11-06/2023-11-10/,697.52,1
Oslo,Noruega,660,102.83,Várias companhias aéreas,OSL,2023-04-19,2023-04-23,http://kayak.com/flights/OPO-OSL/2023-04-19/2023-04-23/,102.83,1
Varsóvia,Polónia,740,111.16,Ryanair,WAW,2023-03-05,2023-03-12,http://kayak.com/flights/OPO-WAW/2023-03-05/2023-03-12/,111.16,1
Málaga,Espanha,95,51.88,Ryanair,AGP,2023-05-08,2023-05-15,http://kayak.com/flights/OPO-AGP/2023-05-08/2023-05-15/,51.88,1
Palma de Maiorca,Espanha,115,71.33,Ryanair,PMI,2023-04-23,2023-04-30,http://kayak.com/flights/OPO-PMI/2023-04-23/2023-04-30/,71.33,1
Dusseldorf,Alemanha,160,150.99,Ryanair,DUS,2023-08-25,2023-08-29,http://kayak.com/flights/OPO-DUS/2023-08-25/2023-08-29/,150.99,1
Bogotá,Colômbia,1045,745.68,Iberia,BOG,2023-02-10,2023-02-17,http://kayak.com/flights/OPO-BOG/2023-02-10/2023-02-17/,745.68,1
Cidade do México,México,1370,671.58,Air Canada,MEX,2023-05-04,2023-05-10,http://kayak.com/flights/OPO-MEX/2023-05-04/2023-05-10/,671.58,1
Chicago,Estados Unidos,1286,620.63,Várias companhias aéreas,ORD,2023-05-17,2023-05-21,http://kayak.com/flights/OPO-ORD/2023-05-17/2023-05-21/,620.63,1
Hamburgo,Alemanha,855,136.17,Ryanair,HAM,2023-02-23,2023-02-28,http://kayak.com/flights/OPO-HAM/2023-02-23/2023-02-28/,136.17,1
Orlando,Estados Unidos,1615,581.73,American Airlines,MCO,2023-04-19,2023-04-24,http://kayak.com/flights/OPO-MCO/2023-04-19/2023-04-24/,581.73,1
Helsínquia,Finlândia,905,118.57,Ryanair,HEL,2023-03-07,2023-03-14,http://kayak.com/flights/OPO-HEL/2023-03-07/2023-03-14/,118.57,1
Lyon,França,340,110.24,Várias companhias aéreas,LYS,2023-04-14,2023-04-19,http://kayak.com/flights/OPO-LYS/2023-04-14/2023-04-19/,110.24,1
Singapura,Singapura,1900,1057.85,Várias companhias aéreas,SIN,2023-03-04,2023-03-09,http://kayak.com/flights/OPO-SIN/2023-03-04/2023-03-09/,1057.85,1
"Washington, D.C.",Estados Unidos,1007,473.35,Delta,WAS,2023-03-06,2023-03-13,http://kayak.com/flights/OPO-WAS/2023-03-06/2023-03-13/,473.35,1
Estocolmo,Suécia,875,121.35,Várias companhias aéreas,STO,2023-05-10,2023-05-14,http://kayak.com/flights/OPO-STO/2023-05-10/2023-05-14/,121.35,1
Praga,República Checa,725,118.57,Várias companhias aéreas,PRG,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-PRG/2023-06-14/2023-06-21/,118.57,1
Budapeste,Hungria,665,98.19,Ryanair,BUD,2023-03-06,2023-03-10,http://kayak.com/flights/OPO-BUD/2023-03-06/2023-03-10/,98.19,1
Marselha,França,130,31.5,Ryanair,MRS,2023-03-10,2023-03-14,http://kayak.com/flights/OPO-MRS/2023-03-10/2023-03-14/,31.5,1
Genebra,Suíça,1210,111.16,Várias companhias aéreas,GVA,2023-02-23,2023-02-28,http://kayak.com/flights/OPO-GVA/2023-02-23/2023-02-28/,111.16,1
Denpasar,Indonésia,3270,839.24,Várias companhias aéreas,DPS,2023-10-25,2023-10-31,http://kayak.com/flights/OPO-DPS/2023-10-25/2023-10-31/,839.24,1
