City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1425,523.75,SAUDIA,ICN,2023-11-12,2023-11-18,http://kayak.com/flights/MXP-ICN/2023-11-12/2023-11-18/,523.75,1.0
Paris,França,95,47.45,Vueling,PAR,2023-05-17,2023-05-24,http://kayak.com/flights/MXP-PAR/2023-05-17/2023-05-24/,47.45,1.0
Nova Iorque,Estados Unidos,620,325.75,British Airways,NYC,2024-02-01,2024-02-06,http://kayak.com/flights/MXP-NYC/2024-02-01/2024-02-06/,325.75,1.0
Londres,Reino Unido,120,32.85,Ryanair,LON,2023-05-04,2023-05-09,http://kayak.com/flights/MXP-LON/2023-05-04/2023-05-09/,32.85,1.0
Los Angeles,Estados Unidos,1480,463.53,Scandinavian Airlines,LAX,2023-05-10,2023-05-17,http://kayak.com/flights/MXP-LAX/2023-05-10/2023-05-17/,463.53,1.0
Copenhaga,Dinamarca,555,96.72,Várias companhias aéreas,CPH,2023-05-16,2023-05-23,http://kayak.com/flights/MXP-CPH/2023-05-16/2023-05-23/,96.72,1.0
Barcelona,Espanha,105,36.5,Ryanair,BCN,2023-05-09,2023-05-16,http://kayak.com/flights/MXP-BCN/2023-05-09/2023-05-16/,36.5,1.0
Madrid,Espanha,140,58.4,Ryanair,MAD,2023-06-21,2023-06-28,http://kayak.com/flights/MXP-MAD/2023-06-21/2023-06-28/,58.4,1.0
São Francisco,Estados Unidos,1206,491.82,Delta,SFO,2023-05-03,2023-05-10,http://kayak.com/flights/MXP-SFO/2023-05-03/2023-05-10/,491.82,1.0
Banguecoque,Tailândia,1915,540.18,Gulf Air,BKK,2023-05-19,2023-05-24,http://kayak.com/flights/MXP-BKK/2023-05-19/2023-05-24/,540.18,1.0
Miami,Estados Unidos,835,397.83,British Airways,MIA,2023-11-11,2023-11-18,http://kayak.com/flights/MXP-MIA/2023-11-11/2023-11-18/,397.83,1.0
Boston,Estados Unidos,1500,514.63,Scandinavian Airlines,BOS,2023-05-24,2023-05-29,http://kayak.com/flights/MXP-BOS/2023-05-24/2023-05-29/,514.63,1.0
Viena,Áustria,90,61.14,Ryanair,VIE,2023-05-19,2023-05-24,http://kayak.com/flights/MXP-VIE/2023-05-19/2023-05-24/,61.14,1.0
Lisboa,Portugal,170,76.65,easyJet,LIS,2023-10-13,2023-10-17,http://kayak.com/flights/MXP-LIS/2023-10-13/2023-10-17/,76.65,1.0
Frankfurt,Alemanha,1475,145.08,Ryanair,FRA,2023-05-28,2023-06-01,http://kayak.com/flights/MXP-FRA/2023-05-28/2023-06-01/,145.08,1.0
Amesterdão,Holanda,115,88.51,easyJet,AMS,2023-06-08,2023-06-13,http://kayak.com/flights/MXP-AMS/2023-06-08/2023-06-13/,88.51,1.0
Istambul,Turquia,560,140.52,Várias companhias aéreas,IST,2023-05-05,2023-05-10,http://kayak.com/flights/MXP-IST/2023-05-05/2023-05-10/,140.52,1.0
Roma,Itália,465,64.79,Ryanair,ROM,2023-05-10,2023-05-15,http://kayak.com/flights/MXP-ROM/2023-05-10/2023-05-15/,64.79,1.0
Las Vegas,Estados Unidos,1405,639.63,Várias companhias aéreas,LAS,2023-05-03,2023-05-10,http://kayak.com/flights/MXP-LAS/2023-05-03/2023-05-10/,639.63,1.0
Nova Deli,Índia,890,535.61,Gulf Air,DEL,2023-05-08,2023-05-13,http://kayak.com/flights/MXP-DEL/2023-05-08/2023-05-13/,535.61,1.0
