City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2040,510.61,LOT,ICN,2023-11-23,2023-11-28,http://kayak.com/flights/MAD-ICN/2023-11-23/2023-11-28/,510.61,1.0
Paris,França,305,44.17,Ryanair,PAR,2023-03-27,2023-04-01,http://kayak.com/flights/MAD-PAR/2023-03-27/2023-04-01/,44.17,1.0
Nova Iorque,Estados Unidos,1515,276.93,PLAY,NYC,2023-04-21,2023-04-27,http://kayak.com/flights/MAD-NYC/2023-04-21/2023-04-27/,276.93,1.0
Londres,Reino Unido,150,28.53,Ryanair,LON,2023-02-12,2023-02-18,http://kayak.com/flights/MAD-LON/2023-02-12/2023-02-18/,28.53,1.0
Los Angeles,Estados Unidos,1085,515.21,Delta,LAX,2023-02-27,2023-03-06,http://kayak.com/flights/MAD-LAX/2023-02-27/2023-03-06/,515.21,1.0
Copenhaga,Dinamarca,200,63.49,Ryanair,CPH,2023-05-04,2023-05-09,http://kayak.com/flights/MAD-CPH/2023-05-04/2023-05-09/,63.49,1.0
Banguecoque,Tailândia,1520,563.97,Cathay Pacifc,BKK,2023-10-04,2023-10-10,http://kayak.com/flights/MAD-BKK/2023-10-04/2023-10-10/,563.97,1.0
Miami,Estados Unidos,2075,352.37,ITA Airways,MIA,2023-02-09,2023-02-13,http://kayak.com/flights/MAD-MIA/2023-02-09/2023-02-13/,352.37,1.0
Barcelona,Espanha,90,27.61,Air Europa,BCN,2023-02-19,2023-02-23,http://kayak.com/flights/MAD-BCN/2023-02-19/2023-02-23/,27.61,1.0
São Francisco,Estados Unidos,1132,425.05,Várias companhias aéreas,SFO,2023-02-23,2023-02-28,http://kayak.com/flights/MAD-SFO/2023-02-23/2023-02-28/,425.05,1.0
Lisboa,Portugal,85,23.93,Várias companhias aéreas,LIS,2023-03-19,2023-03-23,http://kayak.com/flights/MAD-LIS/2023-03-19/2023-03-23/,23.93,1.0
Frankfurt,Alemanha,870,67.17,Ryanair,FRA,2023-01-31,2023-02-06,http://kayak.com/flights/MAD-FRA/2023-01-31/2023-02-06/,67.17,1.0
Boston,Estados Unidos,910,376.29,Delta,BOS,2023-02-28,2023-03-07,http://kayak.com/flights/MAD-BOS/2023-02-28/2023-03-07/,376.29,1.0
Viena,Áustria,185,52.45,Ryanair,VIE,2023-05-05,2023-05-11,http://kayak.com/flights/MAD-VIE/2023-05-05/2023-05-11/,52.45,1.0
Amesterdão,Holanda,360,108.57,Várias companhias aéreas,AMS,2023-03-28,2023-04-01,http://kayak.com/flights/MAD-AMS/2023-03-28/2023-04-01/,108.57,1.0
Manila,Filipinas,3160,693.69,Várias companhias aéreas,MNL,2023-02-27,2023-03-06,http://kayak.com/flights/MAD-MNL/2023-02-27/2023-03-06/,693.69,1.0
Nova Deli,Índia,3545,554.77,Várias companhias aéreas,DEL,2023-02-12,2023-02-18,http://kayak.com/flights/MAD-DEL/2023-02-12/2023-02-18/,554.77,1.0
Las Vegas,Estados Unidos,2085,527.17,Várias companhias aéreas,LAS,2023-02-11,2023-02-18,http://kayak.com/flights/MAD-LAS/2023-02-11/2023-02-18/,527.17,1.0
Roma,Itália,160,48.77,Wizz Air,ROM,2023-04-19,2023-04-25,http://kayak.com/flights/MAD-ROM/2023-04-19/2023-04-25/,48.77,1.0
Dubai,Emirados Árabes Unidos,2940,310.97,Várias companhias aéreas,DXB,2023-02-01,2023-02-07,http://kayak.com/flights/MAD-DXB/2023-02-01/2023-02-07/,310.97,1.0
