City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1185,998.02,Lufthansa,ICN,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-ICN/2023-05-02/2023-05-09/,998.02,1.0
Paris,França,130,49.81,Ryanair,PAR,2023-06-15,2023-06-20,http://kayak.com/flights/OPO-PAR/2023-06-15/2023-06-20/,49.81,1.0
Londres,Reino Unido,145,67.34,Ryanair,LON,2023-05-24,2023-05-30,http://kayak.com/flights/OPO-LON/2023-05-24/2023-05-30/,67.34,1.0
Nova Iorque,Estados Unidos,910,406.77,Air Europa,NYC,2023-10-03,2023-10-08,http://kayak.com/flights/OPO-NYC/2023-10-03/2023-10-08/,406.77,1.0
Los Angeles,Estados Unidos,1570,576.49,Várias companhias aéreas,LAX,2023-09-29,2023-10-05,http://kayak.com/flights/OPO-LAX/2023-09-29/2023-10-05/,576.49,1.0
Copenhaga,Dinamarca,515,139.28,TAP AIR PORTUGAL,CPH,2023-12-01,2023-12-08,http://kayak.com/flights/OPO-CPH/2023-12-01/2023-12-08/,139.28,1.0
Barcelona,Espanha,115,41.51,Ryanair,BCN,2023-05-11,2023-05-16,http://kayak.com/flights/OPO-BCN/2023-05-11/2023-05-16/,41.51,1.0
Madrid,Espanha,75,31.37,Ryanair,MAD,2023-05-18,2023-05-25,http://kayak.com/flights/OPO-MAD/2023-05-18/2023-05-25/,31.37,1.0
Banguecoque,Tailândia,2005,740.68,Turkish Airlines,BKK,2023-05-16,2023-05-23,http://kayak.com/flights/OPO-BKK/2023-05-16/2023-05-23/,740.68,1.0
São Francisco,Estados Unidos,1695,682.57,Várias companhias aéreas,SFO,2023-09-29,2023-10-05,http://kayak.com/flights/OPO-SFO/2023-09-29/2023-10-05/,682.57,1.0
Miami,Estados Unidos,1330,380.95,Várias companhias aéreas,MIA,2023-11-17,2023-11-24,http://kayak.com/flights/OPO-MIA/2023-11-17/2023-11-24/,380.95,1.0
Lisboa,Portugal,60,71.03,TAP AIR PORTUGAL,LIS,2023-05-27,2023-06-03,http://kayak.com/flights/OPO-LIS/2023-05-27/2023-06-03/,71.03,1.0
Frankfurt,Alemanha,1160,112.54,Ryanair,FRA,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-FRA/2023-05-02/2023-05-09/,112.54,1.0
Boston,Estados Unidos,960,509.16,Delta,BOS,2023-05-06,2023-05-13,http://kayak.com/flights/OPO-BOS/2023-05-06/2023-05-13/,509.16,1.0
Viena,Áustria,740,95.93,Ryanair,VIE,2023-05-25,2023-05-29,http://kayak.com/flights/OPO-VIE/2023-05-25/2023-05-29/,95.93,1.0
Amesterdão,Holanda,320,144.82,TAP AIR PORTUGAL,AMS,2023-11-16,2023-11-21,http://kayak.com/flights/OPO-AMS/2023-11-16/2023-11-21/,144.82,1.0
Roma,Itália,190,73.8,Wizz Air,ROM,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-ROM/2023-06-14/2023-06-21/,73.8,1.0
Las Vegas,Estados Unidos,1855,783.11,Várias companhias aéreas,LAS,2023-04-06,2023-04-13,http://kayak.com/flights/OPO-LAS/2023-04-06/2023-04-13/,783.11,1.0
Berlim,Alemanha,2000,133.75,Várias companhias aéreas,BER,2023-06-08,2023-06-12,http://kayak.com/flights/OPO-BER/2023-06-08/2023-06-12/,133.75,1.0
Munique,Alemanha,805,231.52,Iberia,MUC,2023-04-06,2023-04-11,http://kayak.com/flights/OPO-MUC/2023-04-06/2023-04-11/,231.52,1.0
Manila,Filipinas,2495,944.52,Várias companhias aéreas,MNL,2023-08-30,2023-09-06,http://kayak.com/flights/OPO-MNL/2023-08-30/2023-09-06/,944.52,1.0
Nova Deli,Índia,1895,654.89,Turkish Airlines,DEL,2023-09-19,2023-09-26,http://kayak.com/flights/OPO-DEL/2023-09-19/2023-09-26/,654.89,1.0
Newark,Estados Unidos,1195,436.29,Lufthansa,EWR,2023-04-26,2023-05-01,http://kayak.com/flights/OPO-EWR/2023-04-26/2023-05-01/,436.29,1.0
Atlanta,Estados Unidos,1500,618.92,Várias companhias aéreas,ATL,2023-09-13,2023-09-19,http://kayak.com/flights/OPO-ATL/2023-09-13/2023-09-19/,618.92,1.0
Dubai,Emirados Árabes Unidos,2115,419.69,Várias companhias aéreas,DXB,2023-05-17,2023-05-24,http://kayak.com/flights/OPO-DXB/2023-05-17/2023-05-24/,419.69,1.0
Atenas,Grécia,920,153.12,Várias companhias aéreas,ATH,2023-05-04,2023-05-09,http://kayak.com/flights/OPO-ATH/2023-05-04/2023-05-09/,153.12,1.0
Zurique,Suíça,155,97.78,easyJet,ZRH,2023-06-01,2023-06-06,http://kayak.com/flights/OPO-ZRH/2023-06-01/2023-06-06/,97.78,1.0
Milão,Itália,150,35.98,Ryanair,MIL,2023-05-31,2023-06-05,http://kayak.com/flights/OPO-MIL/2023-05-31/2023-06-05/,35.98,1.0
Singapura,Singapura,2185,759.12,Turkish Airlines,SIN,2023-11-08,2023-11-15,http://kayak.com/flights/OPO-SIN/2023-11-08/2023-11-15/,759.12,1.0
Istambul,Turquia,1465,234.29,Várias companhias aéreas,IST,2023-06-20,2023-06-24,http://kayak.com/flights/OPO-IST/2023-06-20/2023-06-24/,234.29,1.0
Palma de Maiorca,Espanha,115,45.2,Ryanair,PMI,2023-04-12,2023-04-19,http://kayak.com/flights/OPO-PMI/2023-04-12/2023-04-19/,45.2,1.0
Dallas,Estados Unidos,1123,712.08,Iberia,DFW,2023-04-30,2023-05-07,http://kayak.com/flights/OPO-DFW/2023-04-30/2023-05-07/,712.08,1.0
Cidade do México,México,2630,693.63,American Airlines,MEX,2023-05-04,2023-05-09,http://kayak.com/flights/OPO-MEX/2023-05-04/2023-05-09/,693.63,1.0
Bogotá,Colômbia,1480,958.36,Aeromexico,BOG,2023-08-29,2023-09-05,http://kayak.com/flights/OPO-BOG/2023-08-29/2023-09-05/,958.36,1.0
Telavive,Israel,1470,152.2,Várias companhias aéreas,TLV,2023-11-14,2023-11-21,http://kayak.com/flights/OPO-TLV/2023-11-14/2023-11-21/,152.2,1.0
Bruxelas,Bélgica,145,66.42,Ryanair,BRU,2023-06-16,2023-06-20,http://kayak.com/flights/OPO-BRU/2023-06-16/2023-06-20/,66.42,1.0
Denver,Estados Unidos,1907,1183.42,United Airlines,DEN,2023-06-21,2023-06-27,http://kayak.com/flights/OPO-DEN/2023-06-21/2023-06-27/,1183.42,1.0
Dublin,Irlanda,855,89.48,Ryanair,DUB,2023-04-27,2023-05-02,http://kayak.com/flights/OPO-DUB/2023-04-27/2023-05-02/,89.48,1.0
Chicago,Estados Unidos,1767,640.14,American Airlines,ORD,2023-05-17,2023-05-21,http://kayak.com/flights/OPO-ORD/2023-05-17/2023-05-21/,640.14,1.0
Málaga,Espanha,90,38.74,Ryanair,AGP,2023-05-16,2023-05-23,http://kayak.com/flights/OPO-AGP/2023-05-16/2023-05-23/,38.74,1.0
Manchester,Reino Unido,145,86.71,Ryanair,MAN,2023-05-24,2023-05-29,http://kayak.com/flights/OPO-MAN/2023-05-24/2023-05-29/,86.71,1.0
Toronto,Canadá,1242,438.14,Air Canada,YYZ,2023-12-20,2023-12-27,http://kayak.com/flights/OPO-YYZ/2023-12-20/2023-12-27/,438.14,1.0
Oslo,Noruega,405,150.35,TAP AIR PORTUGAL,OSL,2023-10-03,2023-10-08,http://kayak.com/flights/OPO-OSL/2023-10-03/2023-10-08/,150.35,1.0
"Washington, D.C.",Estados Unidos,1535,455.66,TAP AIR PORTUGAL,WAS,2023-10-19,2023-10-24,http://kayak.com/flights/OPO-WAS/2023-10-19/2023-10-24/,455.66,1.0
Orlando,Estados Unidos,1805,581.1,Lufthansa,MCO,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-MCO/2023-05-02/2023-05-09/,581.1,1.0
Estocolmo,Suécia,780,135.59,Várias companhias aéreas,STO,2023-09-06,2023-09-11,http://kayak.com/flights/OPO-STO/2023-09-06/2023-09-11/,135.59,1.0
Cancún,México,2232,521.15,American Airlines,CUN,2023-04-14,2023-04-21,http://kayak.com/flights/OPO-CUN/2023-04-14/2023-04-21/,521.15,1.0
Dusseldorf,Alemanha,710,117.15,Ryanair,DUS,2023-06-05,2023-06-11,http://kayak.com/flights/OPO-DUS/2023-06-05/2023-06-11/,117.15,1.0
Varsóvia,Polónia,1005,115.3,Ryanair,WAW,2023-04-27,2023-05-03,http://kayak.com/flights/OPO-WAW/2023-04-27/2023-05-03/,115.3,1.0
Helsínquia,Finlândia,1170,273.95,Várias companhias aéreas,HEL,2023-08-23,2023-08-27,http://kayak.com/flights/OPO-HEL/2023-08-23/2023-08-27/,273.95,1.0
Fort Lauderdale,Estados Unidos,2209,1704.56,Brussels Airlines,FLL,2023-04-03,2023-04-10,http://kayak.com/flights/OPO-FLL/2023-04-03/2023-04-10/,1704.56,1.0
Praga,República Checa,1295,117.15,easyJet,PRG,2023-11-28,2023-12-02,http://kayak.com/flights/OPO-PRG/2023-11-28/2023-12-02/,117.15,1.0
Tóquio,Japão,2545,1102.25,Várias companhias aéreas,TYO,2023-10-11,2023-10-17,http://kayak.com/flights/OPO-TYO/2023-10-11/2023-10-17/,1102.25,1.0
Lyon,França,130,122.68,easyJet,LYS,2023-04-29,2023-05-03,http://kayak.com/flights/OPO-LYS/2023-04-29/2023-05-03/,122.68,1.0
Vancouver,Canadá,2196,858.74,Várias companhias aéreas,YVR,2023-04-08,2023-04-15,http://kayak.com/flights/OPO-YVR/2023-04-08/2023-04-15/,858.74,1.0
Hamburgo,Alemanha,965,161.42,Ryanair,HAM,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-HAM/2023-05-02/2023-05-09/,161.42,1.0
Filadélfia,Estados Unidos,910,630.91,Lufthansa,PHL,2023-11-01,2023-11-08,http://kayak.com/flights/OPO-PHL/2023-11-01/2023-11-08/,630.91,1.0
Denpasar,Indonésia,2645,1057.97,Várias companhias aéreas,DPS,2023-06-06,2023-06-11,http://kayak.com/flights/OPO-DPS/2023-06-06/2023-06-11/,1057.97,1.0
Cairo,Egito,1250,287.79,Vueling,CAI,2023-11-15,2023-11-20,http://kayak.com/flights/OPO-CAI/2023-11-15/2023-11-20/,287.79,1.0
Melbourne,Austrália,2325,1592.03,Várias companhias aéreas,MEL,2023-05-10,2023-05-17,http://kayak.com/flights/OPO-MEL/2023-05-10/2023-05-17/,1592.03,1.0
Nice,França,635,106.08,easyJet,NCE,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-NCE/2023-05-02/2023-05-09/,106.08,1.0
