City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1890,1008.83,Várias companhias aéreas,ICN,2023-11-15,2023-11-19,http://kayak.com/flights/NAP-ICN/2023-11-15/2023-11-19/,1008.83,1.0
Paris,França,570,88.25,Ryanair,PAR,2023-06-21,2023-06-28,http://kayak.com/flights/NAP-PAR/2023-06-21/2023-06-28/,88.25,1.0
Londres,Reino Unido,1615,70.6,Wizz Air Malta,LON,2023-06-21,2023-06-27,http://kayak.com/flights/NAP-LON/2023-06-21/2023-06-27/,70.6,1.0
Nova Iorque,Estados Unidos,875,354.86,Lufthansa,NYC,2024-03-07,2024-03-14,http://kayak.com/flights/NAP-NYC/2024-03-07/2024-03-14/,354.86,1.0
Los Angeles,Estados Unidos,1610,735.73,Várias companhias aéreas,LAX,2023-08-20,2023-08-27,http://kayak.com/flights/NAP-LAX/2023-08-20/2023-08-27/,735.73,1.0
Copenhaga,Dinamarca,490,120.77,Ryanair,CPH,2023-10-03,2023-10-07,http://kayak.com/flights/NAP-CPH/2023-10-03/2023-10-07/,120.77,1.0
Madrid,Espanha,285,104.98,Várias companhias aéreas,MAD,2023-10-18,2023-10-22,http://kayak.com/flights/NAP-MAD/2023-10-18/2023-10-22/,104.98,1.0
São Francisco,Estados Unidos,955,455.19,ITA Airways,SFO,2023-11-23,2023-11-30,http://kayak.com/flights/NAP-SFO/2023-11-23/2023-11-30/,455.19,1.0
Banguecoque,Tailândia,2090,836.98,Austrian Airlines,BKK,2023-08-22,2023-08-29,http://kayak.com/flights/NAP-BKK/2023-08-22/2023-08-29/,836.98,1.0
Barcelona,Espanha,130,76.18,Vueling,BCN,2024-02-19,2024-02-23,http://kayak.com/flights/NAP-BCN/2024-02-19/2024-02-23/,76.18,1.0
Miami,Estados Unidos,1075,472.84,Várias companhias aéreas,MIA,2024-02-22,2024-02-29,http://kayak.com/flights/NAP-MIA/2024-02-22/2024-02-29/,472.84,1.0
Boston,Estados Unidos,775,1029.27,Várias companhias aéreas,BOS,2023-12-30,2024-01-03,http://kayak.com/flights/NAP-BOS/2023-12-30/2024-01-03/,1029.27,1.0
Viena,Áustria,100,42.74,Wizz Air Malta,VIE,2023-07-20,2023-07-27,http://kayak.com/flights/NAP-VIE/2023-07-20/2023-07-27/,42.74,1.0
Frankfurt,Alemanha,470,112.41,Ryanair,FRA,2023-07-19,2023-07-26,http://kayak.com/flights/NAP-FRA/2023-07-19/2023-07-26/,112.41,1.0
Lisboa,Portugal,445,129.13,Várias companhias aéreas,LIS,2023-09-05,2023-09-12,http://kayak.com/flights/NAP-LIS/2023-09-05/2023-09-12/,129.13,1.0
Schiphol,Holanda,170,111.48,easyJet,AMS,2023-11-06,2023-11-10,http://kayak.com/flights/NAP-AMS/2023-11-06/2023-11-10/,111.48,1.0
Istambul,Turquia,615,270.33,Várias companhias aéreas,IST,2023-07-03,2023-07-08,http://kayak.com/flights/NAP-IST/2023-07-03/2023-07-08/,270.33,1.0
Dubai,Emirados Árabes Unidos,680,369.72,Várias companhias aéreas,DXB,2023-10-30,2023-11-06,http://kayak.com/flights/NAP-DXB/2023-10-30/2023-11-06/,369.72,1.0
Manila,Filipinas,1590,953.1,Várias companhias aéreas,MNL,2024-01-19,2024-01-26,http://kayak.com/flights/NAP-MNL/2024-01-19/2024-01-26/,953.1,1.0
Nova Deli,Índia,1915,669.77,Várias companhias aéreas,DEL,2023-07-08,2023-07-15,http://kayak.com/flights/NAP-DEL/2023-07-08/2023-07-15/,669.77,1.0
Las Vegas,Estados Unidos,1635,983.75,ITA Airways,LAS,2023-06-14,2023-06-21,http://kayak.com/flights/NAP-LAS/2023-06-14/2023-06-21/,983.75,1.0
Telavive,Israel,210,108.69,Wizz Air,TLV,2023-07-12,2023-07-17,http://kayak.com/flights/NAP-TLV/2023-07-12/2023-07-17/,108.69,1.0
Berlim,Alemanha,815,151.42,Austrian Airlines,BER,2023-08-18,2023-08-22,http://kayak.com/flights/NAP-BER/2023-08-18/2023-08-22/,151.42,1.0
Newark,Estados Unidos,875,354.86,Lufthansa,EWR,2024-03-07,2024-03-14,http://kayak.com/flights/NAP-EWR/2024-03-07/2024-03-14/,354.86,1.0
Seattle,Estados Unidos,2130,1020.91,ITA Airways,SEA,2023-07-09,2023-07-16,http://kayak.com/flights/NAP-SEA/2023-07-09/2023-07-16/,1020.91,1.0
Roma,Itália,985,130.06,Várias companhias aéreas,ROM,2023-07-15,2023-07-22,http://kayak.com/flights/NAP-ROM/2023-07-15/2023-07-22/,130.06,1.0
Singapura,Singapura,2375,1662.81,Ethiopian Air,SIN,2023-12-26,2024-01-02,http://kayak.com/flights/NAP-SIN/2023-12-26/2024-01-02/,1662.81,1.0
Bogotá,Colômbia,1465,1072.0,Várias companhias aéreas,BOG,2023-06-30,2023-07-07,http://kayak.com/flights/NAP-BOG/2023-06-30/2023-07-07/,1072.0,1.0
Munique,Alemanha,110,145.85,easyJet,MUC,2023-07-15,2023-07-22,http://kayak.com/flights/NAP-MUC/2023-07-15/2023-07-22/,145.85,1.0
Denver,Estados Unidos,1449,1222.49,Várias companhias aéreas,DEN,2023-07-08,2023-07-15,http://kayak.com/flights/NAP-DEN/2023-07-08/2023-07-15/,1222.49,1.0
Atenas,Grécia,105,106.83,easyJet,ATH,2023-09-28,2023-10-02,http://kayak.com/flights/NAP-ATH/2023-09-28/2023-10-02/,106.83,1.0
Cidade do México,México,1225,813.76,Iberia,MEX,2023-11-04,2023-11-09,http://kayak.com/flights/NAP-MEX/2023-11-04/2023-11-09/,813.76,1.0
Zurique,Suíça,115,108.69,easyJet,ZRH,2023-08-14,2023-08-21,http://kayak.com/flights/NAP-ZRH/2023-08-14/2023-08-21/,108.69,1.0
Toronto,Canadá,1045,906.65,Várias companhias aéreas,YYZ,2023-07-08,2023-07-15,http://kayak.com/flights/NAP-YYZ/2023-07-08/2023-07-15/,906.65,1.0
Chicago,Estados Unidos,1220,1148.17,Lufthansa,ORD,2023-07-08,2023-07-15,http://kayak.com/flights/NAP-ORD/2023-07-08/2023-07-15/,1148.17,1.0
Palma de Maiorca,Espanha,120,67.82,Ryanair,PMI,2023-10-04,2023-10-11,http://kayak.com/flights/NAP-PMI/2023-10-04/2023-10-11/,67.82,1.0
Bruxelas,Bélgica,145,126.34,Ryanair,BRU,2023-10-02,2023-10-06,http://kayak.com/flights/NAP-BRU/2023-10-02/2023-10-06/,126.34,1.0
Manchester,Reino Unido,805,158.85,SWISS,MAN,2023-09-13,2023-09-20,http://kayak.com/flights/NAP-MAN/2023-09-13/2023-09-20/,158.85,1.0
Helsínquia,Finlândia,885,238.74,Ryanair,HEL,2023-07-08,2023-07-12,http://kayak.com/flights/NAP-HEL/2023-07-08/2023-07-12/,238.74,1.0
"Washington, D.C.",Estados Unidos,960,734.8,ITA Airways,WAS,2023-07-19,2023-07-26,http://kayak.com/flights/NAP-WAS/2023-07-19/2023-07-26/,734.8,1.0
Orlando,Estados Unidos,1312,925.23,Várias companhias aéreas,MCO,2023-06-29,2023-07-06,http://kayak.com/flights/NAP-MCO/2023-06-29/2023-07-06/,925.23,1.0
Milão,Itália,95,37.16,Ryanair,MIL,2023-07-12,2023-07-18,http://kayak.com/flights/NAP-MIL/2023-07-12/2023-07-18/,37.16,1.0
Cancún,México,2916,1074.79,British Airways,CUN,2023-08-20,2023-08-26,http://kayak.com/flights/NAP-CUN/2023-08-20/2023-08-26/,1074.79,1.0
Tóquio,Japão,1025,925.23,ITA Airways,TYO,2024-04-19,2024-04-26,http://kayak.com/flights/NAP-TYO/2024-04-19/2024-04-26/,925.23,1.0
Dublin,Irlanda,204,84.54,Ryanair,DUB,2023-10-18,2023-10-22,http://kayak.com/flights/NAP-DUB/2023-10-18/2023-10-22/,84.54,1.0
Vancouver,Canadá,2150,674.42,British Airways,YVR,2024-01-13,2024-01-20,http://kayak.com/flights/NAP-YVR/2024-01-13/2024-01-20/,674.42,1.0
Oslo,Noruega,1055,138.42,SWISS,OSL,2023-09-20,2023-09-25,http://kayak.com/flights/NAP-OSL/2023-09-20/2023-09-25/,138.42,1.0
Málaga,Espanha,175,104.98,Ryanair,AGP,2023-11-13,2023-11-20,http://kayak.com/flights/NAP-AGP/2023-11-13/2023-11-20/,104.98,1.0
Varsóvia,Polónia,1400,143.06,Wizz Air,WAW,2023-07-09,2023-07-16,http://kayak.com/flights/NAP-WAW/2023-07-09/2023-07-16/,143.06,1.0
Dusseldorf,Alemanha,670,157.92,Lufthansa,DUS,2024-01-04,2024-01-08,http://kayak.com/flights/NAP-DUS/2024-01-04/2024-01-08/,157.92,1.0
Porto,Portugal,195,91.97,easyJet,OPO,2023-10-03,2023-10-10,http://kayak.com/flights/NAP-OPO/2023-10-03/2023-10-10/,91.97,1.0
