City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Simpson Bay,São Martinho (Sint Maarten),2150,1462.82,Várias companhias aéreas,SXM,2023-07-21,2023-07-28,http://kayak.com/flights/OPO-SXM/2023-07-21/2023-07-28/,1462.82,1.0,2023,7,OPO,3048.33,3055.136,3058.61,2023-05-17 02:36:40,True,-1585.51,-52.01241335419722,Friday,Friday,7 days
Punta Cana,República Dominicana,800,688.66,Air Europa,PUJ,2024-03-01,2024-03-08,http://kayak.com/flights/OPO-PUJ/2024-03-01/2024-03-08/,688.66,1.0,2024,3,OPO,812.9,814.82,815.46,2023-05-17 02:36:40,True,-124.24000000000001,-15.283552712510765,Friday,Friday,7 days
Rodes,Grécia,1745,273.08,Várias companhias aéreas,RHO,2023-09-08,2023-09-15,http://kayak.com/flights/OPO-RHO/2023-09-08/2023-09-15/,273.08,1.0,2023,9,OPO,301.76,311.20384615384614,305.09,2023-05-17 02:36:40,True,-28.680000000000007,-9.504241781548254,Friday,Friday,7 days
Saragoça,Espanha,1985,118.61,Ryanair,ZAZ,2023-06-09,2023-06-13,http://kayak.com/flights/OPO-ZAZ/2023-06-09/2023-06-13/,118.61,1.0,2023,6,OPO,130.63,182.00275000000002,192.55,2023-05-17 02:36:40,True,-12.019999999999996,-9.201561662711473,Friday,Tuesday,4 days
Cartagena,Colômbia,1575,1008.62,Várias companhias aéreas,CTG,2023-06-14,2023-06-21,http://kayak.com/flights/OPO-CTG/2023-06-14/2023-06-21/,1008.62,1.0,2023,6,OPO,1110.32,1110.8125,1110.32,2023-05-17 02:36:40,True,-101.69999999999993,-9.159521579364501,Wednesday,Wednesday,7 days
Detroit,Estados Unidos,2438,622.46,American Airlines,DTW,2023-09-29,2023-10-06,http://kayak.com/flights/OPO-DTW/2023-09-29/2023-10-06/,622.46,1.0,2023,9,OPO,635.27,637.8785714285714,638.28,2023-05-17 02:36:40,True,-12.809999999999945,-2.0164654398916912,Friday,Friday,7 days
Christchurch,Nova Zelândia,2815,2828.17,Singapore Airlines,CHC,2023-07-30,2023-08-06,http://kayak.com/flights/OPO-CHC/2023-07-30/2023-08-06/,2828.17,1.0,2023,7,OPO,2860.07,3050.3781395348838,3027.09,2023-05-17 02:36:40,True,-31.90000000000009,-1.1153573164293213,Sunday,Sunday,7 days
Las Palmas,Espanha,160,56.09,Ryanair,LPA,2023-10-24,2023-10-28,http://kayak.com/flights/OPO-LPA/2023-10-24/2023-10-28/,56.09,1.0,2023,10,OPO,56.5,75.16527777777777,69.74,2023-05-17 02:36:40,True,-0.4099999999999966,-0.7256637168141533,Tuesday,Saturday,4 days
Lagos,Nigéria,1215,974.6,Várias companhias aéreas,LOS,2023-05-16,2023-05-23,http://kayak.com/flights/OPO-LOS/2023-05-16/2023-05-23/,974.6,1.0,2023,5,OPO,976.83,985.485,976.83,2023-05-17 02:36:40,True,-2.230000000000018,-0.22828946694921512,Tuesday,Tuesday,7 days
Calvi,França,1225,345.71,Várias companhias aéreas,CLY,2023-05-16,2023-05-20,http://kayak.com/flights/OPO-CLY/2023-05-16/2023-05-20/,345.71,1.0,2023,5,OPO,346.5,385.7521153846154,386.735,2023-05-17 02:36:40,True,-0.7900000000000205,-0.22799422799423388,Tuesday,Saturday,4 days
Nador,Marrocos,945,83.67,Ryanair,NDR,2023-06-06,2023-06-13,http://kayak.com/flights/OPO-NDR/2023-06-06/2023-06-13/,83.67,1.0,2023,6,OPO,83.72,91.81090909090909,83.86,2023-05-17 02:36:40,True,-0.04999999999999716,-0.059722885809838935,Tuesday,Tuesday,7 days
Amã,Jordânia,1630,161.82,Várias companhias aéreas,AMM,2023-06-08,2023-06-13,http://kayak.com/flights/OPO-AMM/2023-06-08/2023-06-13/,161.82,1.0,2023,6,OPO,161.91,434.6506451612903,490.7,2023-05-17 02:36:40,True,-0.09000000000000341,-0.05558643690939622,Thursday,Tuesday,5 days
Split,Croácia,715,166.42,Várias companhias aéreas,SPU,2023-09-22,2023-09-28,http://kayak.com/flights/OPO-SPU/2023-09-22/2023-09-28/,166.42,1.0,2023,9,OPO,166.51,230.0765789473684,225.38,2023-05-17 02:36:40,True,-0.09000000000000341,-0.054050807759295785,Friday,Thursday,6 days
Limoges,França,1785,129.64,Ryanair,LIG,2023-06-16,2023-06-21,http://kayak.com/flights/OPO-LIG/2023-06-16/2023-06-21/,129.64,1.0,2023,6,OPO,129.71,156.3457142857143,167.0,2023-05-17 02:36:40,True,-0.0700000000000216,-0.05396654074475492,Friday,Wednesday,5 days
Telavive,Israel,1720,148.95,Ryanair,TLV,2023-06-15,2023-06-19,http://kayak.com/flights/OPO-TLV/2023-06-15/2023-06-19/,148.95,1.0,2023,6,OPO,149.03,212.7868115942029,201.39,2023-05-17 02:36:40,True,-0.0800000000000125,-0.05368046702007147,Thursday,Monday,4 days
Badajoz,Espanha,670,169.18,Iberia,BJZ,2023-06-13,2023-06-20,http://kayak.com/flights/OPO-BJZ/2023-06-13/2023-06-20/,169.18,1.0,2023,6,OPO,169.27,169.42000000000002,169.42000000000002,2023-05-17 02:36:40,True,-0.09000000000000341,-0.053169492526734446,Tuesday,Tuesday,7 days
Frankfurt,Alemanha,715,132.4,Várias companhias aéreas,FRA,2023-12-02,2023-12-06,http://kayak.com/flights/OPO-FRA/2023-12-02/2023-12-06/,132.4,1.0,2023,12,OPO,132.47,143.35,148.73,2023-05-17 02:36:40,True,-0.06999999999999318,-0.052842152940283216,Saturday,Wednesday,4 days
