City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Paris,França,135,20.27,Ryanair,PAR,2023-03-14,2023-03-18,http://kayak.com/flights/OPO-PAR/2023-03-14/2023-03-18/,20.27,1
Incheon,Coreia do Sul,2235,1045.45,Finnair,ICN,2023-02-07,2023-02-12,http://kayak.com/flights/OPO-ICN/2023-02-07/2023-02-12/,1045.45,1
Londres,Reino Unido,145,25.8,Ryanair,LON,2023-03-11,2023-03-18,http://kayak.com/flights/OPO-LON/2023-03-11/2023-03-18/,25.8,1
Nova Iorque,Estados Unidos,1640,374.89,Várias companhias aéreas,NYC,2023-09-20,2023-09-25,http://kayak.com/flights/OPO-NYC/2023-09-20/2023-09-25/,374.89,1
Copenhaga,Dinamarca,680,128.04,easyJet,CPH,2023-03-23,2023-03-27,http://kayak.com/flights/OPO-CPH/2023-03-23/2023-03-27/,128.04,1
Los Angeles,Estados Unidos,1580,575.69,American Airlines,LAX,2023-02-20,2023-02-27,http://kayak.com/flights/OPO-LAX/2023-02-20/2023-02-27/,575.69,1
Madrid,Espanha,85,25.8,easyJet,MAD,2023-03-22,2023-03-26,http://kayak.com/flights/OPO-MAD/2023-03-22/2023-03-26/,25.8,1
Barcelona,Espanha,120,38.69,Ryanair,BCN,2023-02-04,2023-02-08,http://kayak.com/flights/OPO-BCN/2023-02-04/2023-02-08/,38.69,1
Frankfurt,Alemanha,165,77.38,Ryanair,FRA,2023-02-21,2023-02-28,http://kayak.com/flights/OPO-FRA/2023-02-21/2023-02-28/,77.38,1
Lisboa,Portugal,875,43.3,Ryanair,LIS,2023-03-01,2023-03-08,http://kayak.com/flights/OPO-LIS/2023-03-01/2023-03-08/,43.3,1
Viena,Áustria,620,72.77,Ryanair,VIE,2023-03-17,2023-03-21,http://kayak.com/flights/OPO-VIE/2023-03-17/2023-03-21/,72.77,1
Miami,Estados Unidos,755,353.71,Air Europa,MIA,2023-02-06,2023-02-11,http://kayak.com/flights/OPO-MIA/2023-02-06/2023-02-11/,353.71,1
Amesterdão,Holanda,960,117.91,TAP AIR PORTUGAL,AMS,2023-11-03,2023-11-08,http://kayak.com/flights/OPO-AMS/2023-11-03/2023-11-08/,117.91,1
Roma,Itália,170,67.25,Ryanair,ROM,2023-03-13,2023-03-19,http://kayak.com/flights/OPO-ROM/2023-03-13/2023-03-19/,67.25,1
Munique,Alemanha,355,105.93,TAP AIR PORTUGAL,MUC,2023-03-09,2023-03-16,http://kayak.com/flights/OPO-MUC/2023-03-09/2023-03-16/,105.93,1
Banguecoque,Tailândia,1715,796.76,KLM,BKK,2023-05-31,2023-06-07,http://kayak.com/flights/OPO-BKK/2023-05-31/2023-06-07/,796.76,1
Berlim,Alemanha,925,90.27,Várias companhias aéreas,BER,2023-03-06,2023-03-10,http://kayak.com/flights/OPO-BER/2023-03-06/2023-03-10/,90.27,1
Zurique,Suíça,155,43.3,easyJet,ZRH,2023-03-24,2023-03-28,http://kayak.com/flights/OPO-ZRH/2023-03-24/2023-03-28/,43.3,1
Boston,Estados Unidos,730,404.37,Iberia,BOS,2023-02-02,2023-02-09,http://kayak.com/flights/OPO-BOS/2023-02-02/2023-02-09/,404.37,1
Milão,Itália,160,40.53,Várias companhias aéreas,MIL,2023-02-23,2023-02-28,http://kayak.com/flights/OPO-MIL/2023-02-23/2023-02-28/,40.53,1
Manchester,Reino Unido,145,30.4,Ryanair,MAN,2023-01-25,2023-01-29,http://kayak.com/flights/OPO-MAN/2023-01-25/2023-01-29/,30.4,1
Istambul,Turquia,495,200.8,Várias companhias aéreas,IST,2023-10-05,2023-10-09,http://kayak.com/flights/OPO-IST/2023-10-05/2023-10-09/,200.8,1
Varsóvia,Polónia,1410,81.06,Várias companhias aéreas,WAW,2023-02-24,2023-02-28,http://kayak.com/flights/OPO-WAW/2023-02-24/2023-02-28/,81.06,1
São Francisco,Estados Unidos,1305,592.27,Várias companhias aéreas,SFO,2023-01-29,2023-02-04,http://kayak.com/flights/OPO-SFO/2023-01-29/2023-02-04/,592.27,1
Atenas,Grécia,1040,139.09,Várias companhias aéreas,ATH,2023-02-04,2023-02-11,http://kayak.com/flights/OPO-ATH/2023-02-04/2023-02-11/,139.09,1
Bruxelas,Bélgica,150,51.59,Ryanair,BRU,2023-03-18,2023-03-24,http://kayak.com/flights/OPO-BRU/2023-03-18/2023-03-24/,51.59,1
Palma de Maiorca,Espanha,115,45.14,Ryanair,PMI,2023-04-13,2023-04-19,http://kayak.com/flights/OPO-PMI/2023-04-13/2023-04-19/,45.14,1
Dublin,Irlanda,150,86.59,Ryanair,DUB,2023-05-04,2023-05-08,http://kayak.com/flights/OPO-DUB/2023-05-04/2023-05-08/,86.59,1
Telavive,Israel,875,159.36,Várias companhias aéreas,TLV,2023-02-11,2023-02-18,http://kayak.com/flights/OPO-TLV/2023-02-11/2023-02-18/,159.36,1
Málaga,Espanha,1395,78.3,Várias companhias aéreas,AGP,2023-06-04,2023-06-11,http://kayak.com/flights/OPO-AGP/2023-06-04/2023-06-11/,78.3,1
Oslo,Noruega,915,86.59,Várias companhias aéreas,OSL,2023-02-28,2023-03-05,http://kayak.com/flights/OPO-OSL/2023-02-28/2023-03-05/,86.59,1
Dusseldorf,Alemanha,160,151.99,Ryanair,DUS,2023-08-25,2023-08-29,http://kayak.com/flights/OPO-DUS/2023-08-25/2023-08-29/,151.99,1
Lyon,França,130,55.27,easyJet,LYS,2023-02-21,2023-02-28,http://kayak.com/flights/OPO-LYS/2023-02-21/2023-02-28/,55.27,1
Hamburgo,Alemanha,755,146.46,Várias companhias aéreas,HAM,2023-05-25,2023-05-31,http://kayak.com/flights/OPO-HAM/2023-05-25/2023-05-31/,146.46,1
Estocolmo,Suécia,845,83.83,Ryanair,STO,2023-01-31,2023-02-05,http://kayak.com/flights/OPO-STO/2023-01-31/2023-02-05/,83.83,1
Cancún,México,1650,459.63,Iberia,CUN,2023-02-04,2023-02-09,http://kayak.com/flights/OPO-CUN/2023-02-04/2023-02-09/,459.63,1
Dubai,Emirados Árabes Unidos,1070,502.0,Iberia,DXB,2023-02-06,2023-02-11,http://kayak.com/flights/OPO-DXB/2023-02-06/2023-02-11/,502.0,1
Budapeste,Hungria,220,88.43,Ryanair,BUD,2023-02-08,2023-02-15,http://kayak.com/flights/OPO-BUD/2023-02-08/2023-02-15/,88.43,1
Veneza,Itália,170,109.62,Ryanair,VCE,2023-02-06,2023-02-10,http://kayak.com/flights/OPO-VCE/2023-02-06/2023-02-10/,109.62,1
Marselha,França,130,56.19,Ryanair,MRS,2023-04-06,2023-04-11,http://kayak.com/flights/OPO-MRS/2023-04-06/2023-04-11/,56.19,1
Helsínquia,Finlândia,900,180.54,Lufthansa,HEL,2023-02-06,2023-02-13,http://kayak.com/flights/OPO-HEL/2023-02-06/2023-02-13/,180.54,1
Genebra,Suíça,135,60.8,easyJet,GVA,2023-05-23,2023-05-30,http://kayak.com/flights/OPO-GVA/2023-05-23/2023-05-30/,60.8,1
Nice,França,140,60.8,easyJet,NCE,2023-02-22,2023-02-28,http://kayak.com/flights/OPO-NCE/2023-02-22/2023-02-28/,60.8,1
