City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Paderborn,Alemanha,570,244.53,Lufthansa,PAD,2023-06-02,2023-06-09,http://kayak.com/flights/MXP-PAD/2023-06-02/2023-06-09/,244.53,1.0,2023,6,MXP,363.0,363.0,363.0,2023-05-04 02:33:11,True,-118.47,-32.63636363636363,Friday,Friday,7 days
Espargos,Cabo Verde,500,412.99,TAP AIR PORTUGAL,SID,2024-03-16,2024-03-22,http://kayak.com/flights/MXP-SID/2024-03-16/2024-03-22/,412.99,1.0,2024,3,MXP,559.62,562.985,562.985,2023-05-04 02:33:11,True,-146.63,-26.20170830206211,Saturday,Friday,6 days
Ulã Bator,Mongólia,1480,786.12,Air China,UBN,2023-06-03,2023-06-10,http://kayak.com/flights/MXP-UBN/2023-06-03/2023-06-10/,786.12,1.0,2023,6,MXP,994.53,1147.3176923076921,1096.54,2023-05-04 02:33:11,True,-208.40999999999997,-20.955627281228317,Saturday,Saturday,7 days
Valladolid,Espanha,540,155.78,Várias companhias aéreas,VLL,2023-05-17,2023-05-22,http://kayak.com/flights/MXP-VLL/2023-05-17/2023-05-22/,155.78,1.0,2023,5,MXP,188.14,229.15959999999998,255.68,2023-05-04 02:33:11,True,-32.359999999999985,-17.199957478473472,Wednesday,Monday,5 days
Grande Caimão,Ilhas Cayman,1915,855.85,Delta,GCM,2023-12-02,2023-12-09,http://kayak.com/flights/MXP-GCM/2023-12-02/2023-12-09/,855.85,1.0,2023,12,MXP,1005.43,1256.66,1337.5300000000002,2023-05-04 02:33:11,True,-149.57999999999993,-14.877216713247062,Saturday,Saturday,7 days
Bishkek,Quirguizistão,1640,488.16,Turkish Airlines,FRU,2023-05-18,2023-05-25,http://kayak.com/flights/MXP-FRU/2023-05-18/2023-05-25/,488.16,1.0,2023,5,MXP,508.24,556.4651351351351,543.87,2023-05-04 02:33:11,True,-20.079999999999984,-3.950889343617185,Thursday,Thursday,7 days
Agadir,Marrocos,1395,159.4,Ryanair,AGA,2023-09-30,2023-10-07,http://kayak.com/flights/MXP-AGA/2023-09-30/2023-10-07/,159.4,1.0,2023,9,MXP,161.91,215.95666666666668,178.9,2023-05-04 02:33:11,True,-2.509999999999991,-1.550243962695319,Saturday,Saturday,7 days
Hurghada,Egito,285,88.76,easyJet,HRG,2024-02-03,2024-02-10,http://kayak.com/flights/MXP-HRG/2024-02-03/2024-02-10/,88.76,1.0,2024,2,MXP,89.21,142.43714285714285,116.61,2023-05-04 02:33:11,True,-0.44999999999998863,-0.5044277547360034,Saturday,Saturday,7 days
Pescara,Itália,1575,173.89,Várias companhias aéreas,PSR,2023-08-02,2023-08-06,http://kayak.com/flights/MXP-PSR/2023-08-02/2023-08-06/,173.89,1.0,2023,8,MXP,174.77,211.4504761904762,205.87,2023-05-04 02:33:11,True,-0.8800000000000239,-0.503518910568189,Wednesday,Sunday,4 days
Castletown,Ilha de Man,875,140.38,Várias companhias aéreas,IOM,2023-06-22,2023-06-27,http://kayak.com/flights/MXP-IOM/2023-06-22/2023-06-27/,140.38,1.0,2023,6,MXP,141.09,292.8514285714286,317.2,2023-05-04 02:33:11,True,-0.710000000000008,-0.5032248919129689,Thursday,Tuesday,5 days
