City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Las Palmas,Espanha,140,97.69,TAP AIR PORTUGAL,LPA,2024-02-02,2024-02-09,http://kayak.com/flights/LIS-LPA/2024-02-02/2024-02-09/,97.69,1,2024,2,LIS,143.22,143.22,143.22,2023-04-25 02:34:19,True,-45.53,-31.790252757994697,Friday,Friday,7 days
Oulu,Finlândia,1865,437.79,Várias companhias aéreas,OUL,2023-05-22,2023-05-29,http://kayak.com/flights/LIS-OUL/2023-05-22/2023-05-29/,437.79,1,2023,5,LIS,549.24,549.2760000000001,549.24,2023-04-25 02:34:19,True,-111.44999999999999,-20.29167577015512,Monday,Monday,7 days
Brest,França,2485,264.12,Várias companhias aéreas,BES,2023-08-31,2023-09-04,http://kayak.com/flights/LIS-BES/2023-08-31/2023-09-04/,264.12,1,2023,8,LIS,302.77,303.1788888888889,303.18,2023-04-25 02:34:19,True,-38.64999999999998,-12.765465534894469,Thursday,Monday,4 days
Grande Caimão,Ilhas Cayman,1650,877.38,British Airways,GCM,2023-09-21,2023-09-26,http://kayak.com/flights/LIS-GCM/2023-09-21/2023-09-26/,877.38,1,2023,9,LIS,957.19,982.96,974.5550000000001,2023-04-25 02:34:19,True,-79.81000000000006,-8.337947533927439,Thursday,Tuesday,5 days
Bremen,Alemanha,1490,140.2,Várias companhias aéreas,BRE,2023-06-23,2023-06-27,http://kayak.com/flights/LIS-BRE/2023-06-23/2023-06-27/,140.2,1,2023,6,LIS,151.41,177.20277777777778,165.415,2023-04-25 02:34:19,True,-11.210000000000008,-7.403738194306854,Friday,Tuesday,4 days
Amritsar,Índia,2040,767.93,Várias companhias aéreas,ATQ,2024-01-22,2024-01-26,http://kayak.com/flights/LIS-ATQ/2024-01-22/2024-01-26/,767.93,1,2024,1,LIS,821.62,821.624,821.62,2023-04-25 02:34:19,True,-53.690000000000055,-6.534651055232353,Monday,Friday,4 days
Santa Cruz de Tenerife,Espanha,140,56.99,Vueling,TCI,2023-12-02,2023-12-09,http://kayak.com/flights/LIS-TCI/2023-12-02/2023-12-09/,56.99,1,2023,12,LIS,58.24,76.762,62.065,2023-04-25 02:34:19,True,-1.25,-2.146291208791209,Saturday,Saturday,7 days
Salzburgo,Áustria,970,202.62,Ryanair,SZG,2023-05-19,2023-05-23,http://kayak.com/flights/LIS-SZG/2023-05-19/2023-05-23/,202.62,1,2023,5,LIS,206.64,249.6465306122449,254.82,2023-04-25 02:34:19,True,-4.019999999999982,-1.9454123112659611,Friday,Tuesday,4 days
Fes,Marrocos,1675,121.21,Ryanair,FEZ,2023-06-08,2023-06-12,http://kayak.com/flights/LIS-FEZ/2023-06-08/2023-06-12/,121.21,1,2023,6,LIS,122.65,161.38809523809525,133.4,2023-04-25 02:34:19,True,-1.440000000000012,-1.174072564207103,Thursday,Monday,4 days
Paris,França,155,47.94,Ryanair,PAR,2023-10-03,2023-10-10,http://kayak.com/flights/LIS-PAR/2023-10-03/2023-10-10/,47.94,1,2023,10,LIS,48.23,55.06583333333333,53.235,2023-04-25 02:34:19,True,-0.28999999999999915,-0.6012855069458826,Tuesday,Tuesday,7 days
