City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Banjul,Gâmbia,1395,556.89,Várias companhias aéreas,BJL,2023-06-03,2023-06-10,http://kayak.com/flights/OPO-BJL/2023-06-03/2023-06-10/,556.89,1.0,2023,6,OPO,2427.13,2427.13,2427.13,2023-04-06 02:31:07,True,-1870.2400000000002,-77.05561712804835,Saturday,Saturday,7 days
Friedrichshafen,Alemanha,420,338.34,Lufthansa,FDH,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-FDH/2023-06-01/2023-06-08/,338.34,1.0,2023,6,OPO,453.64,502.4529411764705,528.56,2023-04-06 02:31:07,True,-115.30000000000001,-25.416629926814217,Thursday,Thursday,7 days
Cluj,Roménia,1315,91.45,Ryanair,CLJ,2023-06-19,2023-06-26,http://kayak.com/flights/OPO-CLJ/2023-06-19/2023-06-26/,91.45,1.0,2023,6,OPO,121.36,121.62,121.75,2023-04-06 02:31:07,True,-29.909999999999997,-24.645682267633482,Monday,Monday,7 days
Papete,Polinésia Francesa,2480,1816.98,United Airlines,PPT,2023-09-30,2023-10-05,http://kayak.com/flights/OPO-PPT/2023-09-30/2023-10-05/,1816.98,1.0,2023,9,OPO,2371.37,2374.5522222222226,2374.57,2023-04-06 02:31:07,True,-554.3899999999999,-23.378468986282186,Saturday,Thursday,5 days
Régio da Calábria,Itália,930,344.75,Várias companhias aéreas,REG,2023-06-24,2023-07-01,http://kayak.com/flights/OPO-REG/2023-06-24/2023-07-01/,344.75,1.0,2023,6,OPO,439.42,477.18199999999996,443.49,2023-04-06 02:31:07,True,-94.67000000000002,-21.54430840653589,Saturday,Saturday,7 days
Belgrado,Sérvia,880,130.77,Várias companhias aéreas,BEG,2023-06-21,2023-06-28,http://kayak.com/flights/OPO-BEG/2023-06-21/2023-06-28/,130.77,1.0,2023,6,OPO,165.42,224.98999999999998,195.9,2023-04-06 02:31:07,True,-34.64999999999998,-20.946681175190413,Wednesday,Wednesday,7 days
Girona,Espanha,865,154.54,Ryanair,GRO,2023-05-23,2023-05-27,http://kayak.com/flights/OPO-GRO/2023-05-23/2023-05-27/,154.54,1.0,2023,5,OPO,194.19,240.604,229.34,2023-04-06 02:31:07,True,-39.650000000000006,-20.41814717544673,Tuesday,Saturday,4 days
Riga,Letónia,1415,220.38,Várias companhias aéreas,RIX,2023-08-09,2023-08-15,http://kayak.com/flights/OPO-RIX/2023-08-09/2023-08-15/,220.38,1.0,2023,8,OPO,274.51,421.73,407.31,2023-04-06 02:31:07,True,-54.129999999999995,-19.718771629448835,Wednesday,Tuesday,6 days
Dakar,Senegal,705,577.92,Vueling,DSS,2023-12-26,2024-01-02,http://kayak.com/flights/OPO-DSS/2023-12-26/2024-01-02/,577.92,1.0,2023,12,OPO,719.22,735.2518181818182,722.75,2023-04-06 02:31:07,True,-141.30000000000007,-19.64628347376325,Tuesday,Tuesday,7 days
Sevilha,Espanha,75,32.01,Ryanair,SVQ,2023-05-11,2023-05-18,http://kayak.com/flights/OPO-SVQ/2023-05-11/2023-05-18/,32.01,1.0,2023,5,OPO,39.82,56.49666666666666,55.04,2023-04-06 02:31:07,True,-7.810000000000002,-19.61325966850829,Thursday,Thursday,7 days
Nagóia,Japão,1730,1303.07,Várias companhias aéreas,NGO,2023-04-06,2023-04-13,http://kayak.com/flights/OPO-NGO/2023-04-06/2023-04-13/,1303.07,1.0,2023,4,OPO,1550.25,1551.888888888889,1552.37,2023-04-06 02:31:07,True,-247.18000000000006,-15.944525076600552,Thursday,Thursday,7 days
Tivat,Montenegro,1140,224.04,Várias companhias aéreas,TIV,2023-06-21,2023-06-28,http://kayak.com/flights/OPO-TIV/2023-06-21/2023-06-28/,224.04,1.0,2023,6,OPO,259.72,391.9605128205128,363.8,2023-04-06 02:31:07,True,-35.680000000000035,-13.737871553981224,Wednesday,Wednesday,7 days
Agadir,Marrocos,125,30.18,Ryanair,AGA,2023-05-22,2023-05-26,http://kayak.com/flights/OPO-AGA/2023-05-22/2023-05-26/,30.18,1.0,2023,5,OPO,34.52,55.12975609756098,49.64,2023-04-06 02:31:07,True,-4.340000000000003,-12.572421784472779,Monday,Friday,4 days
Osaka,Japão,3775,999.48,Várias companhias aéreas,KIX,2023-05-06,2023-05-13,http://kayak.com/flights/OPO-KIX/2023-05-06/2023-05-13/,999.48,1.0,2023,5,OPO,1138.02,1233.9606666666666,1138.22,2023-04-06 02:31:07,True,-138.53999999999996,-12.173775504824166,Saturday,Saturday,7 days
Rennes,França,115,72.24,easyJet,RNS,2023-06-17,2023-06-24,http://kayak.com/flights/OPO-RNS/2023-06-17/2023-06-24/,72.24,1.0,2023,6,OPO,81.52,153.18041666666667,179.25,2023-04-06 02:31:07,True,-9.280000000000001,-11.38370951913641,Saturday,Saturday,7 days
Castellón de la Plana,Espanha,100,68.59,Ryanair,CDT,2023-08-01,2023-08-08,http://kayak.com/flights/OPO-CDT/2023-08-01/2023-08-08/,68.59,1.0,2023,8,OPO,75.97,139.47615384615386,182.01,2023-04-06 02:31:07,True,-7.3799999999999955,-9.714360931946816,Tuesday,Tuesday,7 days
Luanda,Angola,820,406.93,Lufthansa,LAD,2023-11-09,2023-11-15,http://kayak.com/flights/OPO-LAD/2023-11-09/2023-11-15/,406.93,1.0,2023,11,OPO,435.72,435.72,435.72,2023-04-06 02:31:07,True,-28.79000000000002,-6.607454328467828,Thursday,Wednesday,6 days
