City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Buffalo,Estados Unidos,960,758.89,American Airlines,BUF,2023-06-01,2023-06-05,http://kayak.com/flights/MAD-BUF/2023-06-01/2023-06-05/,758.89,1,2023,6,MAD,1309.65,1386.65,1386.65,2023-04-25 02:34:34,True,-550.7600000000001,-42.053983888825265,Thursday,Monday,4 days
Algueiro,Itália,125,44.33,Ryanair,AHO,2023-10-18,2023-10-25,http://kayak.com/flights/MAD-AHO/2023-10-18/2023-10-25/,44.33,1,2023,10,MAD,71.43,92.56714285714285,71.58,2023-04-25 02:34:34,True,-27.10000000000001,-37.939241215175706,Wednesday,Wednesday,7 days
Lajes,Portugal,510,118.5,Várias companhias aéreas,TER,2023-11-18,2023-11-22,http://kayak.com/flights/MAD-TER/2023-11-18/2023-11-22/,118.5,1,2023,11,MAD,172.08,172.08,172.08,2023-04-25 02:34:34,True,-53.58000000000001,-31.136680613668066,Saturday,Wednesday,4 days
La Romana,República Dominicana,1190,1034.76,Várias companhias aéreas,LRM,2023-05-27,2023-06-03,http://kayak.com/flights/MAD-LRM/2023-05-27/2023-06-03/,1034.76,1,2023,5,MAD,1270.38,1271.8533333333332,1270.55,2023-04-25 02:34:34,True,-235.62000000000012,-18.547206347706993,Saturday,Saturday,7 days
White Plains,Estados Unidos,2430,719.09,United Airlines,HPN,2023-12-08,2023-12-12,http://kayak.com/flights/MAD-HPN/2023-12-08/2023-12-12/,719.09,1,2023,12,MAD,801.36,851.5015384615385,866.27,2023-04-25 02:34:34,True,-82.26999999999998,-10.266297294599179,Friday,Tuesday,4 days
Estocolmo,Suécia,635,115.78,Ryanair,STO,2023-09-20,2023-09-26,http://kayak.com/flights/MAD-STO/2023-09-20/2023-09-26/,115.78,1,2023,9,MAD,128.83,147.86666666666667,147.365,2023-04-25 02:34:34,True,-13.050000000000011,-10.129628192191268,Wednesday,Tuesday,6 days
Rorvik,Noruega,2225,589.75,Várias companhias aéreas,RVK,2023-08-14,2023-08-21,http://kayak.com/flights/MAD-RVK/2023-08-14/2023-08-21/,589.75,1,2023,8,MAD,626.53,861.851081081081,675.37,2023-04-25 02:34:34,True,-36.77999999999997,-5.87042918934448,Monday,Monday,7 days
Sapporo,Japão,2745,1229.23,Várias companhias aéreas,CTS,2023-06-27,2023-07-04,http://kayak.com/flights/MAD-CTS/2023-06-27/2023-07-04/,1229.23,1,2023,6,MAD,1271.09,1303.7333333333333,1271.09,2023-04-25 02:34:34,True,-41.8599999999999,-3.2932365135434862,Tuesday,Tuesday,7 days
Frankfurt,Alemanha,380,92.27,Ryanair,FRA,2023-10-04,2023-10-11,http://kayak.com/flights/MAD-FRA/2023-10-04/2023-10-11/,92.27,1,2023,10,MAD,93.72,93.72,93.72,2023-04-25 02:34:34,True,-1.4500000000000028,-1.547161758429367,Wednesday,Wednesday,7 days
Hanói,Vietname,3205,598.79,China Southern,HAN,2023-06-17,2023-06-22,http://kayak.com/flights/MAD-HAN/2023-06-17/2023-06-22/,598.79,1,2023,6,MAD,605.79,746.352972972973,717.62,2023-04-25 02:34:34,True,-7.0,-1.1555159378662574,Saturday,Thursday,5 days
Tacna,Perú,2575,1202.1,LATAM Airlines,TCQ,2023-05-26,2023-05-31,http://kayak.com/flights/MAD-TCQ/2023-05-26/2023-05-31/,1202.1,1,2023,5,MAD,1215.59,1215.596,1215.59,2023-04-25 02:34:34,True,-13.490000000000009,-1.109749175297593,Friday,Wednesday,5 days
Münster,Alemanha,295,256.89,Lufthansa,FMO,2023-09-04,2023-09-11,http://kayak.com/flights/MAD-FMO/2023-09-04/2023-09-11/,256.89,1,2023,9,MAD,259.73,259.925,259.925,2023-04-25 02:34:34,True,-2.840000000000032,-1.093443191006057,Monday,Monday,7 days
Mendoza,Argentina,2855,675.67,LATAM Airlines,MDZ,2023-10-25,2023-10-31,http://kayak.com/flights/MAD-MDZ/2023-10-25/2023-10-31/,675.67,1,2023,10,MAD,681.72,986.8483333333334,1084.75,2023-04-25 02:34:34,True,-6.050000000000068,-0.8874611277357373,Wednesday,Tuesday,6 days
Lille,França,1310,132.06,Várias companhias aéreas,LIL,2023-05-23,2023-05-29,http://kayak.com/flights/MAD-LIL/2023-05-23/2023-05-29/,132.06,1,2023,5,MAD,132.85,164.78644444444444,167.35,2023-04-25 02:34:34,True,-0.789999999999992,-0.5946556266465879,Tuesday,Monday,6 days
Dresden,Alemanha,485,135.68,Ryanair,DRS,2023-05-25,2023-05-31,http://kayak.com/flights/MAD-DRS/2023-05-25/2023-05-31/,135.68,1,2023,5,MAD,136.49,212.9377777777778,218.76,2023-04-25 02:34:34,True,-0.8100000000000023,-0.5934500696021703,Thursday,Wednesday,6 days
Atenas,Grécia,230,125.73,Aegean Airlines,ATH,2024-01-26,2024-01-31,http://kayak.com/flights/MAD-ATH/2024-01-26/2024-01-31/,125.73,1,2024,1,MAD,126.48,136.34,138.95999999999998,2023-04-25 02:34:34,True,-0.75,-0.5929791271347249,Friday,Wednesday,5 days
León,Espanha,955,194.47,Iberia,LEN,2023-10-12,2023-10-16,http://kayak.com/flights/MAD-LEN/2023-10-12/2023-10-16/,194.47,1,2023,10,MAD,195.63,195.63,195.63,2023-04-25 02:34:34,True,-1.1599999999999966,-0.5929560905791528,Thursday,Monday,4 days
Santa Cruz de la Palma,Espanha,190,68.75,Iberia Express,SPC,2023-11-02,2023-11-08,http://kayak.com/flights/MAD-SPC/2023-11-02/2023-11-08/,68.75,1,2023,11,MAD,69.16,82.5086956521739,69.86,2023-04-25 02:34:34,True,-0.4099999999999966,-0.5928282244071669,Thursday,Wednesday,6 days
Leeds,Reino Unido,865,104.02,Ryanair,LBA,2023-06-13,2023-06-19,http://kayak.com/flights/MAD-LBA/2023-06-13/2023-06-19/,104.02,1,2023,6,MAD,104.64,201.81,177.36,2023-04-25 02:34:34,True,-0.6200000000000045,-0.5925076452599431,Tuesday,Monday,6 days
Bydgoszcz,Polónia,1045,176.38,Várias companhias aéreas,BZG,2023-06-22,2023-06-27,http://kayak.com/flights/MAD-BZG/2023-06-22/2023-06-27/,176.38,1,2023,6,MAD,177.43,270.4326315789474,242.23,2023-04-25 02:34:34,True,-1.0500000000000114,-0.5917826748576968,Thursday,Tuesday,5 days
El Aiune,Sara Ocidental,1025,176.38,Várias companhias aéreas,EUN,2023-05-24,2023-05-31,http://kayak.com/flights/MAD-EUN/2023-05-24/2023-05-31/,176.38,1,2023,5,MAD,177.43,295.9635714285714,284.555,2023-04-25 02:34:34,True,-1.0500000000000114,-0.5917826748576968,Wednesday,Wednesday,7 days
Logroño,Espanha,55,58.8,Iberia,RJL,2023-07-09,2023-07-14,http://kayak.com/flights/MAD-RJL/2023-07-09/2023-07-14/,58.8,1,2023,7,MAD,59.15,59.338,59.38,2023-04-25 02:34:34,True,-0.3500000000000014,-0.5917159763313634,Sunday,Friday,5 days
Toronto,Canadá,1485,274.07,PLAY,YTO,2023-12-04,2023-12-10,http://kayak.com/flights/MAD-YTO/2023-12-04/2023-12-10/,274.07,1,2023,12,MAD,275.7,275.7,275.7,2023-04-25 02:34:34,True,-1.6299999999999955,-0.5912223431265853,Monday,Sunday,6 days
Hamilton,Canadá,1485,274.07,PLAY,YHM,2023-12-04,2023-12-10,http://kayak.com/flights/MAD-YHM/2023-12-04/2023-12-10/,274.07,1,2023,12,MAD,275.7,275.7,275.7,2023-04-25 02:34:34,True,-1.6299999999999955,-0.5912223431265853,Monday,Sunday,6 days
Zhuhai,China,1765,909.94,Várias companhias aéreas,ZUH,2023-04-24,2023-04-30,http://kayak.com/flights/MAD-ZUH/2023-04-24/2023-04-30/,909.94,1,2023,4,MAD,915.35,1372.9370909090908,1381.56,2023-04-25 02:34:34,True,-5.409999999999968,-0.5910307532637754,Monday,Sunday,6 days
Clermont-Ferrand,França,970,275.88,Air France,CFE,2023-08-12,2023-08-17,http://kayak.com/flights/MAD-CFE/2023-08-12/2023-08-17/,275.88,1,2023,8,MAD,277.52,277.52,277.52,2023-04-25 02:34:34,True,-1.6399999999999864,-0.5909484001153021,Saturday,Thursday,5 days
Al Hoceima,Marrocos,1440,252.36,Royal Air Maroc,AHU,2023-06-08,2023-06-12,http://kayak.com/flights/MAD-AHU/2023-06-08/2023-06-12/,252.36,1,2023,6,MAD,253.86,350.72675,326.48,2023-04-25 02:34:34,True,-1.5,-0.5908768612621129,Thursday,Monday,4 days
Kuwait,Koweit,685,314.77,Pegasus Airlines,KWI,2024-01-16,2024-01-23,http://kayak.com/flights/MAD-KWI/2024-01-16/2024-01-23/,314.77,1,2024,1,MAD,316.64,316.64,316.64,2023-04-25 02:34:34,True,-1.8700000000000045,-0.5905760485093496,Tuesday,Tuesday,7 days
Tivat,Montenegro,735,242.41,Várias companhias aéreas,TIV,2023-09-27,2023-10-04,http://kayak.com/flights/MAD-TIV/2023-09-27/2023-10-04/,242.41,1,2023,9,MAD,243.85,325.26444444444445,328.32,2023-04-25 02:34:34,True,-1.4399999999999977,-0.590526963297108,Wednesday,Wednesday,7 days
Burgas,Bulgária,1405,170.05,Ryanair,BOJ,2023-05-06,2023-05-10,http://kayak.com/flights/MAD-BOJ/2023-05-06/2023-05-10/,170.05,1,2023,5,MAD,171.06,284.0184615384615,254.44,2023-04-25 02:34:34,True,-1.009999999999991,-0.5904361042908868,Saturday,Wednesday,4 days
Nashville,Estados Unidos,1924,619.59,United Airlines,BNA,2023-10-27,2023-11-03,http://kayak.com/flights/MAD-BNA/2023-10-27/2023-11-03/,619.59,1,2023,10,MAD,623.27,651.2582352941176,663.47,2023-04-25 02:34:34,True,-3.67999999999995,-0.5904343222038523,Friday,Friday,7 days
Adana,Turquia,645,328.34,Pegasus Airlines,ADA,2024-03-23,2024-03-30,http://kayak.com/flights/MAD-ADA/2024-03-23/2024-03-30/,328.34,1,2024,3,MAD,330.29,1168.7440000000001,1692.41,2023-04-25 02:34:34,True,-1.9500000000000455,-0.590390263102136,Saturday,Saturday,7 days
Bodø,Noruega,650,316.58,Várias companhias aéreas,BOO,2023-11-27,2023-12-02,http://kayak.com/flights/MAD-BOO/2023-11-27/2023-12-02/,316.58,1,2023,11,MAD,318.46,318.46,318.46,2023-04-25 02:34:34,True,-1.8799999999999955,-0.5903410161401732,Monday,Saturday,5 days
Svolvær,Noruega,2005,549.04,Várias companhias aéreas,SVJ,2023-09-04,2023-09-10,http://kayak.com/flights/MAD-SVJ/2023-09-04/2023-09-10/,549.04,1,2023,9,MAD,552.3,552.5518181818181,552.31,2023-04-25 02:34:34,True,-3.259999999999991,-0.5902589172551134,Monday,Sunday,6 days
