City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Montevidéu,Uruguai,1440,418.03,Aerolineas Argentinas,MVD,2023-06-10,2023-06-17,http://kayak.com/flights/MAD-MVD/2023-06-10/2023-06-17/,418.03,1,2023,6,MAD,751.67,850.1418181818182,832.77,2023-04-13 02:31:39,True,-333.64,-44.38649939468118,Saturday,Saturday,7 days
Salta,Argentina,1115,923.68,Várias companhias aéreas,SLA,2023-05-16,2023-05-22,http://kayak.com/flights/MAD-SLA/2023-05-16/2023-05-22/,923.68,1,2023,5,MAD,1544.23,1554.3870000000002,1561.055,2023-04-13 02:31:39,True,-620.5500000000001,-40.18507605732307,Tuesday,Monday,6 days
Natal,Brasil,1085,700.06,TAP AIR PORTUGAL,NAT,2023-05-12,2023-05-19,http://kayak.com/flights/MAD-NAT/2023-05-12/2023-05-19/,700.06,1,2023,5,MAD,953.87,1127.691,1083.0949999999998,2023-04-13 02:31:39,True,-253.81000000000006,-26.60844769203351,Friday,Friday,7 days
Namsos,Noruega,1325,431.72,Várias companhias aéreas,OSY,2023-05-11,2023-05-15,http://kayak.com/flights/MAD-OSY/2023-05-11/2023-05-15/,431.72,1,2023,5,MAD,586.64,728.8945454545454,677.38,2023-04-13 02:31:39,True,-154.91999999999996,-26.40801854629755,Thursday,Monday,4 days
Kutaisi,Geórgia,825,195.33,Várias companhias aéreas,KUT,2023-05-17,2023-05-24,http://kayak.com/flights/MAD-KUT/2023-05-17/2023-05-24/,195.33,1,2023,5,MAD,264.73,286.38,273.24,2023-04-13 02:31:39,True,-69.4,-26.215389264533677,Wednesday,Wednesday,7 days
Liverpool,Reino Unido,150,43.82,Ryanair,LPL,2023-06-15,2023-06-22,http://kayak.com/flights/MAD-LPL/2023-06-15/2023-06-22/,43.82,1,2023,6,MAD,57.62,137.16083333333333,155.27499999999998,2023-04-13 02:31:39,True,-13.799999999999997,-23.950017355085034,Thursday,Thursday,7 days
Baku,Azerbeijão,700,335.89,LOT,GYD,2023-10-12,2023-10-17,http://kayak.com/flights/MAD-GYD/2023-10-12/2023-10-17/,335.89,1,2023,10,MAD,437.67,516.4257142857143,530.86,2023-04-13 02:31:39,True,-101.78000000000003,-23.254963785500497,Thursday,Tuesday,5 days
Grand'Anse Praslin,Seicheles,2050,1933.15,Várias companhias aéreas,PRI,2023-07-24,2023-07-30,http://kayak.com/flights/MAD-PRI/2023-07-24/2023-07-30/,1933.15,1,2023,7,MAD,2467.24,2467.24,2467.24,2023-04-13 02:31:39,True,-534.0899999999997,-21.647265770658702,Monday,Sunday,6 days
Trondheim,Noruega,555,226.36,Várias companhias aéreas,TRD,2023-09-05,2023-09-11,http://kayak.com/flights/MAD-TRD/2023-09-05/2023-09-11/,226.36,1,2023,9,MAD,288.52,309.3253846153846,295.82,2023-04-13 02:31:39,True,-62.15999999999997,-21.544433661444604,Tuesday,Monday,6 days
Túnis,Tunísia,135,113.18,Air Europa,TUN,2023-06-17,2023-06-24,http://kayak.com/flights/MAD-TUN/2023-06-17/2023-06-24/,113.18,1,2023,6,MAD,135.75,166.97883720930233,156.78,2023-04-13 02:31:39,True,-22.569999999999993,-16.626151012891338,Saturday,Saturday,7 days
Montego Bay,Jamaica,1516,1287.85,British Airways,MBJ,2023-07-04,2023-07-11,http://kayak.com/flights/MAD-MBJ/2023-07-04/2023-07-11/,1287.85,1,2023,7,MAD,1519.41,1546.366,1560.48,2023-04-13 02:31:39,True,-231.56000000000017,-15.240126101578912,Tuesday,Tuesday,7 days
Porto de Espanha,Trinidad e Tobago,1978,1012.21,American Airlines,POS,2023-09-02,2023-09-09,http://kayak.com/flights/MAD-POS/2023-09-02/2023-09-09/,1012.21,1,2023,9,MAD,1174.72,1221.8336363636363,1183.22,2023-04-13 02:31:39,True,-162.51,-13.833934895123942,Saturday,Saturday,7 days
Phitsanulok,Tailândia,2415,1145.47,Várias companhias aéreas,PHS,2023-05-24,2023-05-31,http://kayak.com/flights/MAD-PHS/2023-05-24/2023-05-31/,1145.47,1,2023,5,MAD,1273.95,1368.977,1408.62,2023-04-13 02:31:39,True,-128.48000000000002,-10.085168177714982,Wednesday,Wednesday,7 days
Brest,França,1175,227.27,Várias companhias aéreas,BES,2023-05-11,2023-05-17,http://kayak.com/flights/MAD-BES/2023-05-11/2023-05-17/,227.27,1,2023,5,MAD,250.89,311.8825,264.71,2023-04-13 02:31:39,True,-23.619999999999976,-9.414484435409932,Thursday,Wednesday,6 days
Kuwait,Koweit,2045,332.24,Várias companhias aéreas,KWI,2023-06-08,2023-06-12,http://kayak.com/flights/MAD-KWI/2023-06-08/2023-06-12/,332.24,1,2023,6,MAD,359.42,373.6475,378.39,2023-04-13 02:31:39,True,-27.180000000000007,-7.5621835178899355,Thursday,Monday,4 days
Pasco,Estados Unidos,3184,880.78,Várias companhias aéreas,PSC,2023-05-01,2023-05-06,http://kayak.com/flights/MAD-PSC/2023-05-01/2023-05-06/,880.78,1,2023,5,MAD,947.45,947.45,947.45,2023-04-13 02:31:39,True,-66.67000000000007,-7.036782943690967,Monday,Saturday,5 days
Omaha,Estados Unidos,1205,749.35,Várias companhias aéreas,OMA,2023-05-12,2023-05-19,http://kayak.com/flights/MAD-OMA/2023-05-12/2023-05-19/,749.35,1,2023,5,MAD,796.77,940.2900000000001,992.99,2023-04-13 02:31:39,True,-47.41999999999996,-5.951529299546916,Friday,Friday,7 days
Kaunas,Lituânia,470,111.36,Ryanair,KUN,2023-05-31,2023-06-04,http://kayak.com/flights/MAD-KUN/2023-05-31/2023-06-04/,111.36,1,2023,5,MAD,116.81,156.64642857142857,147.555,2023-04-13 02:31:39,True,-5.450000000000003,-4.665696430100165,Wednesday,Sunday,4 days
Manchester,Reino Unido,160,69.37,Ryanair,MAN,2023-06-15,2023-06-22,http://kayak.com/flights/MAD-MAN/2023-06-15/2023-06-22/,69.37,1,2023,6,MAD,72.46,96.75461538461538,85.22,2023-04-13 02:31:39,True,-3.089999999999989,-4.264421749930982,Thursday,Thursday,7 days
Cidade do México,México,1475,679.07,Várias companhias aéreas,MEX,2024-02-01,2024-02-06,http://kayak.com/flights/MAD-MEX/2024-02-01/2024-02-06/,679.07,1,2024,2,MAD,708.26,708.26,708.26,2023-04-13 02:31:39,True,-29.18999999999994,-4.121367859260715,Thursday,Tuesday,5 days
Toronto,Canadá,880,439.94,Air Transat,YTO,2023-09-20,2023-09-26,http://kayak.com/flights/MAD-YTO/2023-09-20/2023-09-26/,439.94,1,2023,9,MAD,458.53,497.6192307692308,488.17,2023-04-13 02:31:39,True,-18.589999999999975,-4.054260353739117,Wednesday,Tuesday,6 days
Lampang,Tailândia,1435,891.73,Várias companhias aéreas,LPT,2023-05-24,2023-05-31,http://kayak.com/flights/MAD-LPT/2023-05-24/2023-05-31/,891.73,1,2023,5,MAD,921.94,976.586,928.17,2023-04-13 02:31:39,True,-30.210000000000036,-3.2767859079766612,Wednesday,Wednesday,7 days
Maceió,Brasil,2295,856.14,LATAM Airlines,MCZ,2023-12-25,2024-01-01,http://kayak.com/flights/MAD-MCZ/2023-12-25/2024-01-01/,856.14,1,2023,12,MAD,883.62,883.62,883.62,2023-04-13 02:31:39,True,-27.480000000000018,-3.109934134582741,Monday,Monday,7 days
Verona,Itália,1345,197.15,Ryanair,VRN,2023-08-25,2023-08-29,http://kayak.com/flights/MAD-VRN/2023-08-25/2023-08-29/,197.15,1,2023,8,MAD,201.66,214.76399999999998,211.23,2023-04-13 02:31:39,True,-4.509999999999991,-2.236437568184068,Friday,Tuesday,4 days
Zonguldak,Turquia,2280,421.68,Várias companhias aéreas,ONQ,2023-06-18,2023-06-22,http://kayak.com/flights/MAD-ONQ/2023-06-18/2023-06-22/,421.68,1,2023,6,MAD,430.68,487.1488235294118,430.95,2023-04-13 02:31:39,True,-9.0,-2.089718584563945,Sunday,Thursday,4 days
Aqaba,Jordânia,1225,420.77,Várias companhias aéreas,AQJ,2023-05-25,2023-05-30,http://kayak.com/flights/MAD-AQJ/2023-05-25/2023-05-30/,420.77,1,2023,5,MAD,428.18,467.7831034482758,440.88,2023-04-13 02:31:39,True,-7.410000000000025,-1.7305805969452157,Thursday,Tuesday,5 days
Tashkent,Uzbequistão,655,585.97,Turkish Airlines,TAS,2023-11-06,2023-11-12,http://kayak.com/flights/MAD-TAS/2023-11-06/2023-11-12/,585.97,1,2023,11,MAD,595.98,603.779,603.24,2023-04-13 02:31:39,True,-10.009999999999991,-1.6795865633074918,Monday,Sunday,6 days
Tijuana,México,1826,821.45,Várias companhias aéreas,TIJ,2023-05-04,2023-05-08,http://kayak.com/flights/MAD-TIJ/2023-05-04/2023-05-08/,821.45,1,2023,5,MAD,832.8,989.0435294117648,965.2,2023-04-13 02:31:39,True,-11.349999999999909,-1.3628722382324578,Thursday,Monday,4 days
La Paz,Bolívia,1650,941.93,Várias companhias aéreas,LPB,2023-11-11,2023-11-17,http://kayak.com/flights/MAD-LPB/2023-11-11/2023-11-17/,941.93,1,2023,11,MAD,951.56,1008.6333333333332,951.62,2023-04-13 02:31:39,True,-9.629999999999995,-1.0120223632771443,Saturday,Friday,6 days
Salzburgo,Áustria,325,259.22,Lufthansa,SZG,2023-10-12,2023-10-19,http://kayak.com/flights/MAD-SZG/2023-10-12/2023-10-19/,259.22,1,2023,10,MAD,261.75,264.625,264.625,2023-04-13 02:31:39,True,-2.5299999999999727,-0.9665711556828931,Thursday,Thursday,7 days
Bilbau,Espanha,65,35.6,Air Europa,BIO,2023-06-08,2023-06-14,http://kayak.com/flights/MAD-BIO/2023-06-08/2023-06-14/,35.6,1,2023,6,MAD,35.78,50.46536082474227,50.62,2023-04-13 02:31:39,True,-0.17999999999999972,-0.5030743432084955,Thursday,Wednesday,6 days
La Corunha,Espanha,70,31.95,Air Europa,LCG,2023-10-14,2023-10-20,http://kayak.com/flights/MAD-LCG/2023-10-14/2023-10-20/,31.95,1,2023,10,MAD,32.11,48.53,53.98,2023-04-13 02:31:39,True,-0.16000000000000014,-0.4982871379632518,Saturday,Friday,6 days
Funchal,Portugal,1380,86.71,TAP AIR PORTUGAL,FNC,2023-11-20,2023-11-25,http://kayak.com/flights/MAD-FNC/2023-11-20/2023-11-25/,86.71,1,2023,11,MAD,87.14,98.04142857142857,93.75,2023-04-13 02:31:39,True,-0.4300000000000068,-0.49345880192793984,Monday,Saturday,5 days
Marselha,França,115,36.51,Ryanair,MRS,2023-05-17,2023-05-23,http://kayak.com/flights/MAD-MRS/2023-05-17/2023-05-23/,36.51,1,2023,5,MAD,36.69,46.97689655172414,40.59,2023-04-13 02:31:39,True,-0.17999999999999972,-0.4905968928863443,Wednesday,Tuesday,6 days
Tours,França,1290,219.97,Várias companhias aéreas,TUF,2023-06-12,2023-06-16,http://kayak.com/flights/MAD-TUF/2023-06-12/2023-06-16/,219.97,1,2023,6,MAD,221.05,258.0246153846154,274.47,2023-04-13 02:31:39,True,-1.0800000000000125,-0.48857724496720767,Monday,Friday,4 days
