City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Perugia,Itália,1670,109.25,Várias companhias aéreas,PEG,2023-06-08,2023-06-13,http://kayak.com/flights/MAD-PEG/2023-06-08/2023-06-13/,109.25,1,2023,6,MAD,593.41,593.41,593.41,2023-03-23 02:30:51,True,-484.15999999999997,-81.589457542003,Thursday,Tuesday,5 days
Belém,Brasil,2545,902.69,LATAM Airlines,BEL,2023-06-03,2023-06-09,http://kayak.com/flights/MAD-BEL/2023-06-03/2023-06-09/,902.69,1,2023,6,MAD,2034.8,2034.9066666666665,2034.8,2023-03-23 02:30:51,True,-1132.11,-55.63740908197366,Saturday,Friday,6 days
Kos,Grécia,2745,187.02,Várias companhias aéreas,KGS,2023-06-03,2023-06-10,http://kayak.com/flights/MAD-KGS/2023-06-03/2023-06-10/,187.02,1,2023,6,MAD,362.37,390.9375,362.49,2023-03-23 02:30:51,True,-175.35,-48.38976736484808,Saturday,Saturday,7 days
Escópia,Macedónia do Norte,1655,174.99,Várias companhias aéreas,SKP,2023-11-23,2023-11-27,http://kayak.com/flights/MAD-SKP/2023-11-23/2023-11-27/,174.99,1,2023,11,MAD,307.89,308.985,308.985,2023-03-23 02:30:51,True,-132.89999999999998,-43.16476663743544,Thursday,Monday,4 days
Tijuana,México,2330,867.51,Várias companhias aéreas,TIJ,2023-09-11,2023-09-17,http://kayak.com/flights/MAD-TIJ/2023-09-11/2023-09-17/,867.51,1,2023,9,MAD,1522.97,1525.2057142857143,1526.56,2023-03-23 02:30:51,True,-655.46,-43.038273899026244,Monday,Sunday,6 days
Saint John's,Antígua e Barbuda,1420,699.93,Várias companhias aéreas,ANU,2023-05-19,2023-05-25,http://kayak.com/flights/MAD-ANU/2023-05-19/2023-05-25/,699.93,1,2023,5,MAD,1055.82,1055.82,1055.82,2023-03-23 02:30:51,True,-355.89,-33.70745013354549,Friday,Thursday,6 days
Taipé,Taiwan,1500,634.2,Air China,TPE,2023-06-12,2023-06-18,http://kayak.com/flights/MAD-TPE/2023-06-12/2023-06-18/,634.2,1,2023,6,MAD,908.58,1063.0347619047618,1026.81,2023-03-23 02:30:51,True,-274.38,-30.19877170970085,Monday,Sunday,6 days
Telavive,Israel,1645,142.58,Várias companhias aéreas,TLV,2023-10-19,2023-10-25,http://kayak.com/flights/MAD-TLV/2023-10-19/2023-10-25/,142.58,1,2023,10,MAD,200.6,200.6,200.6,2023-03-23 02:30:51,True,-58.01999999999998,-28.92323030907277,Thursday,Wednesday,6 days
Nápoles,Itália,165,48.15,Ryanair,NAP,2023-10-18,2023-10-25,http://kayak.com/flights/MAD-NAP/2023-10-18/2023-10-25/,48.15,1,2023,10,MAD,66.06,78.5025,75.865,2023-03-23 02:30:51,True,-17.910000000000004,-27.11171662125341,Wednesday,Wednesday,7 days
Porto de Espanha,Trinidad e Tobago,1580,830.47,British Airways,POS,2023-07-10,2023-07-16,http://kayak.com/flights/MAD-POS/2023-07-10/2023-07-16/,830.47,1,2023,7,MAD,1135.27,1180.112,1140.65,2023-03-23 02:30:51,True,-304.79999999999995,-26.848238744968157,Monday,Sunday,6 days
Klagenfurt,Áustria,1900,174.99,Várias companhias aéreas,KLU,2023-03-30,2023-04-05,http://kayak.com/flights/MAD-KLU/2023-03-30/2023-04-05/,174.99,1,2023,3,MAD,234.18,265.52000000000004,235.76,2023-03-23 02:30:51,True,-59.19,-25.27542915705867,Thursday,Wednesday,6 days
Burgas,Bulgária,1730,209.24,Várias companhias aéreas,BOJ,2023-05-17,2023-05-21,http://kayak.com/flights/MAD-BOJ/2023-05-17/2023-05-21/,209.24,1,2023,5,MAD,269.31,269.5,269.31,2023-03-23 02:30:51,True,-60.06999999999999,-22.30515019865582,Wednesday,Sunday,4 days
Aguadilla,Porto Rico,1680,648.09,United Airlines,BQN,2023-06-06,2023-06-12,http://kayak.com/flights/MAD-BQN/2023-06-06/2023-06-12/,648.09,1,2023,6,MAD,834.08,835.6290909090909,834.71,2023-03-23 02:30:51,True,-185.99,-22.298820257049684,Tuesday,Monday,6 days
Trondheim,Noruega,1740,190.73,Várias companhias aéreas,TRD,2023-05-08,2023-05-12,http://kayak.com/flights/MAD-TRD/2023-05-08/2023-05-12/,190.73,1,2023,5,MAD,241.78,275.5476923076923,254.72,2023-03-23 02:30:51,True,-51.05000000000001,-21.114236082388953,Monday,Friday,4 days
Alexandria,Egito,1660,261.09,Várias companhias aéreas,HBE,2023-05-10,2023-05-16,http://kayak.com/flights/MAD-HBE/2023-05-10/2023-05-16/,261.09,1,2023,5,MAD,324.84,324.84,324.84,2023-03-23 02:30:51,True,-63.75,-19.625046176579243,Wednesday,Tuesday,6 days
Mulhouse,França,1405,262.94,Várias companhias aéreas,MLH,2023-06-08,2023-06-12,http://kayak.com/flights/MAD-MLH/2023-06-08/2023-06-12/,262.94,1,2023,6,MAD,324.36,324.36,324.36,2023-03-23 02:30:51,True,-61.420000000000016,-18.93575040078925,Thursday,Monday,4 days
Dublin,Irlanda,160,69.44,Iberia Express,DUB,2023-11-16,2023-11-20,http://kayak.com/flights/MAD-DUB/2023-11-16/2023-11-20/,69.44,1,2023,11,MAD,85.36,85.36,85.36,2023-03-23 02:30:51,True,-15.920000000000002,-18.65042174320525,Thursday,Monday,4 days
Jidá,Arábia Saudita,1545,205.54,Várias companhias aéreas,JED,2023-09-11,2023-09-18,http://kayak.com/flights/MAD-JED/2023-09-11/2023-09-18/,205.54,1,2023,9,MAD,250.89,313.0833333333333,344.18,2023-03-23 02:30:51,True,-45.349999999999994,-18.0756506835665,Monday,Monday,7 days
Zurique,Suíça,640,78.7,Várias companhias aéreas,ZRH,2023-05-16,2023-05-23,http://kayak.com/flights/MAD-ZRH/2023-05-16/2023-05-23/,78.7,1,2023,5,MAD,95.83,112.86074074074075,106.68,2023-03-23 02:30:51,True,-17.129999999999995,-17.875404361890844,Tuesday,Tuesday,7 days
Kutaisi,Geórgia,1760,220.35,Várias companhias aéreas,KUT,2023-06-09,2023-06-16,http://kayak.com/flights/MAD-KUT/2023-06-09/2023-06-16/,220.35,1,2023,6,MAD,264.66,270.3258333333333,273.87,2023-03-23 02:30:51,True,-44.31000000000003,-16.742235320788946,Friday,Friday,7 days
Beirute,Líbano,2170,262.01,Várias companhias aéreas,BEY,2023-10-08,2023-10-15,http://kayak.com/flights/MAD-BEY/2023-10-08/2023-10-15/,262.01,1,2023,10,MAD,313.05,346.1266666666667,323.21500000000003,2023-03-23 02:30:51,True,-51.04000000000002,-16.304104775594958,Sunday,Sunday,7 days
Varna,Bulgária,860,224.98,Várias companhias aéreas,VAR,2023-09-16,2023-09-23,http://kayak.com/flights/MAD-VAR/2023-09-16/2023-09-23/,224.98,1,2023,9,MAD,267.64,284.1086666666667,294.05,2023-03-23 02:30:51,True,-42.66,-15.939321476610372,Saturday,Saturday,7 days
Melbourne,Austrália,2940,1597.99,China Airlines,MEL,2023-12-27,2023-12-31,http://kayak.com/flights/MAD-MEL/2023-12-27/2023-12-31/,1597.99,1,2023,12,MAD,1891.35,1891.35,1891.35,2023-03-23 02:30:51,True,-293.3599999999999,-15.510614111613394,Wednesday,Sunday,4 days
Puerto Princesa,Filipinas,2690,1307.28,Várias companhias aéreas,PPS,2023-08-28,2023-09-04,http://kayak.com/flights/MAD-PPS/2023-08-28/2023-09-04/,1307.28,1,2023,8,MAD,1545.3,5639.532,1628.56,2023-03-23 02:30:51,True,-238.01999999999998,-15.402834401087167,Monday,Monday,7 days
Helsínquia,Finlândia,1115,157.4,Várias companhias aéreas,HEL,2023-09-07,2023-09-11,http://kayak.com/flights/MAD-HEL/2023-09-07/2023-09-11/,157.4,1,2023,9,MAD,185.25,250.915,199.13,2023-03-23 02:30:51,True,-27.849999999999994,-15.033738191632926,Thursday,Monday,4 days
