City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Willemstad,Curaçao,1525,989.89,KLM,CUR,2023-08-18,2023-08-25,http://kayak.com/flights/LIS-CUR/2023-08-18/2023-08-25/,989.89,1,2023,8,LIS,1335.98,1339.0155555555555,1338.94,2023-05-04 02:33:35,True,-346.09000000000003,-25.90532792407072,Friday,Friday,7 days
Manchester,Reino Unido,180,77.89,easyJet,MAN,2023-12-05,2023-12-10,http://kayak.com/flights/LIS-MAN/2023-12-05/2023-12-10/,77.89,1,2023,12,LIS,96.09,116.15076923076923,115.13,2023-05-04 02:33:35,True,-18.200000000000003,-18.940576542824438,Tuesday,Sunday,5 days
Joanesburgo,África do Sul,1030,478.19,SWISS,JNB,2023-11-18,2023-11-25,http://kayak.com/flights/LIS-JNB/2023-11-18/2023-11-25/,478.19,1,2023,11,LIS,580.67,632.3357692307692,590.32,2023-05-04 02:33:35,True,-102.47999999999996,-17.648578366369875,Saturday,Saturday,7 days
Daytona Beach,Estados Unidos,1185,551.55,American Airlines,DAB,2023-05-04,2023-05-11,http://kayak.com/flights/LIS-DAB/2023-05-04/2023-05-11/,551.55,1,2023,5,LIS,664.21,696.7018518518519,680.97,2023-05-04 02:33:35,True,-112.66000000000008,-16.961503139067474,Thursday,Thursday,7 days
Melbourne,Estados Unidos,2097,551.55,American Airlines,MLB,2023-05-04,2023-05-11,http://kayak.com/flights/LIS-MLB/2023-05-04/2023-05-11/,551.55,1,2023,5,LIS,664.21,698.5815384615385,682.415,2023-05-04 02:33:35,True,-112.66000000000008,-16.961503139067474,Thursday,Thursday,7 days
Perpinhã,França,665,169.36,Ryanair,PGF,2023-06-02,2023-06-09,http://kayak.com/flights/LIS-PGF/2023-06-02/2023-06-09/,169.36,1,2023,6,LIS,202.85,202.915,202.915,2023-05-04 02:33:35,True,-33.48999999999998,-16.509736258318945,Friday,Friday,7 days
Malé,Maldivas,1555,709.14,Várias companhias aéreas,MLE,2024-01-15,2024-01-22,http://kayak.com/flights/LIS-MLE/2024-01-15/2024-01-22/,709.14,1,2024,1,LIS,778.39,877.048,819.4549999999999,2023-05-04 02:33:35,True,-69.25,-8.896568558177776,Monday,Monday,7 days
Graz,Áustria,675,314.27,Várias companhias aéreas,GRZ,2023-07-19,2023-07-24,http://kayak.com/flights/LIS-GRZ/2023-07-19/2023-07-24/,314.27,1,2023,7,LIS,340.89,420.8957142857143,414.64,2023-05-04 02:33:35,True,-26.620000000000005,-7.808970635688933,Wednesday,Monday,5 days
Vaitape,Polinésia Francesa,3470,2561.21,Várias companhias aéreas,BOB,2023-12-01,2023-12-08,http://kayak.com/flights/LIS-BOB/2023-12-01/2023-12-08/,2561.21,1,2023,12,LIS,2705.38,2782.888125,2725.56,2023-05-04 02:33:35,True,-144.17000000000007,-5.329011081622547,Friday,Friday,7 days
Granada,Espanha,845,134.95,Várias companhias aéreas,GRX,2023-10-24,2023-10-31,http://kayak.com/flights/LIS-GRX/2023-10-24/2023-10-31/,134.95,1,2023,10,LIS,142.27,162.6211111111111,148.625,2023-05-04 02:33:35,True,-7.320000000000022,-5.145146552330091,Tuesday,Tuesday,7 days
