City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Tallin,Estónia,190,99.82,Wizz Air,TLL,2023-06-06,2023-06-10,http://kayak.com/flights/MXP-TLL/2023-06-06/2023-06-10/,99.82,1.0,2023,6,MXP,110.6,163.51176470588234,135.41,2023-03-21 02:28:46,True,-10.780000000000001,-9.746835443037977
Horta,Portugal,1370,274.26,Várias companhias aéreas,HOR,2023-09-16,2023-09-22,http://kayak.com/flights/MXP-HOR/2023-09-16/2023-09-22/,274.26,1.0,2023,9,MXP,297.62,306.3142857142857,297.62,2023-03-21 02:28:46,True,-23.360000000000014,-7.848934883408377
Riade,Arábia Saudita,355,83.96,Wizz Air,RUH,2023-03-29,2023-04-05,http://kayak.com/flights/MXP-RUH/2023-03-29/2023-04-05/,83.96,1.0,2023,3,MXP,90.17,318.738,205.65,2023-03-21 02:28:46,True,-6.210000000000008,-6.886991238771219
Calcutá,Índia,1950,592.36,Air India,CCU,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-CCU/2023-04-19/2023-04-26/,592.36,1.0,2023,4,MXP,618.8,722.3593333333333,698.59,2023-03-21 02:28:46,True,-26.43999999999994,-4.272786037491911
Taipé,Taiwan,1410,613.81,Air China,TPE,2023-04-16,2023-04-23,http://kayak.com/flights/MXP-TPE/2023-04-16/2023-04-23/,613.81,1.0,2023,4,MXP,631.19,1029.271052631579,875.27,2023-03-21 02:28:46,True,-17.38000000000011,-2.7535290483055985
Hohhot,China,1170,1200.57,Air China,HET,2023-09-09,2023-09-16,http://kayak.com/flights/MXP-HET/2023-09-09/2023-09-16/,1200.57,1.0,2023,9,MXP,1232.5,1232.5,1232.5,2023-03-21 02:28:46,True,-31.930000000000064,-2.5906693711967597
San Jose,Estados Unidos,1210,495.34,Delta,SJC,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-SJC/2023-04-19/2023-04-26/,495.34,1.0,2023,4,MXP,504.48,823.0786764705882,708.05,2023-03-21 02:28:46,True,-9.140000000000043,-1.8117665715191966
Dakar,Senegal,1285,249.07,TAP AIR PORTUGAL,DSS,2023-10-17,2023-10-24,http://kayak.com/flights/MXP-DSS/2023-10-17/2023-10-24/,249.07,1.0,2023,10,MXP,253.23,276.3772727272727,263.06,2023-03-21 02:28:46,True,-4.159999999999997,-1.6427753425739433
Rennes,França,1415,274.26,Air France,RNS,2023-08-18,2023-08-23,http://kayak.com/flights/MXP-RNS/2023-08-18/2023-08-23/,274.26,1.0,2023,8,MXP,277.76,779.4864705882353,1115.96,2023-03-21 02:28:46,True,-3.5,-1.2600806451612905
Ponta Delgada,Portugal,1855,172.58,Várias companhias aéreas,PDL,2023-04-16,2023-04-20,http://kayak.com/flights/MXP-PDL/2023-04-16/2023-04-20/,172.58,1.0,2023,4,MXP,174.7,282.38461538461536,206.49,2023-03-21 02:28:46,True,-2.119999999999976,-1.2135088723525909
New Windsor,Estados Unidos,1475,350.75,Várias companhias aéreas,SWF,2023-05-11,2023-05-16,http://kayak.com/flights/MXP-SWF/2023-05-11/2023-05-16/,350.75,1.0,2023,5,MXP,354.7,466.90468749999997,464.98,2023-03-21 02:28:46,True,-3.9499999999999886,-1.1136171412461202
Beirute,Líbano,1630,229.48,Cyprus Airways,BEY,2023-05-04,2023-05-08,http://kayak.com/flights/MXP-BEY/2023-05-04/2023-05-08/,229.48,1.0,2023,5,MXP,231.2,338.1620895522388,330.96,2023-03-21 02:28:46,True,-1.7199999999999989,-0.7439446366782002
Gizé,Egito,540,486.95,Várias companhias aéreas,SPX,2023-06-05,2023-06-12,http://kayak.com/flights/MXP-SPX/2023-06-05/2023-06-12/,486.95,1.0,2023,6,MXP,489.34,489.34,489.34,2023-03-21 02:28:46,True,-2.3899999999999864,-0.4884129644010272
Ilhéus,Brasil,2360,1359.15,Várias companhias aéreas,IOS,2023-03-20,2023-03-27,http://kayak.com/flights/MXP-IOS/2023-03-20/2023-03-27/,1359.15,1.0,2023,3,MXP,1365.81,1365.81,1365.81,2023-03-21 02:28:46,True,-6.6599999999998545,-0.48762272936937456
Shannon,Irlanda,875,95.15,Várias companhias aéreas,SNN,2023-06-08,2023-06-15,http://kayak.com/flights/MXP-SNN/2023-06-08/2023-06-15/,95.15,1.0,2023,6,MXP,95.61,1860.2784,378.73,2023-03-21 02:28:46,True,-0.45999999999999375,-0.48112122162953014
Lamezia Terme,Itália,115,27.06,Wizz Air,SUF,2023-05-21,2023-05-28,http://kayak.com/flights/MXP-SUF/2023-05-21/2023-05-28/,27.06,1.0,2023,5,MXP,27.19,29.91375,29.015,2023-03-21 02:28:46,True,-0.13000000000000256,-0.4781169547627898
Pristina,Kosovo,130,35.45,Wizz Air,PRN,2023-04-14,2023-04-19,http://kayak.com/flights/MXP-PRN/2023-04-14/2023-04-19/,35.45,1.0,2023,4,MXP,35.62,171.2225806451613,134.005,2023-03-21 02:28:46,True,-0.1699999999999946,-0.47725996631104606
Ibiza,Espanha,115,35.45,easyJet,IBZ,2023-04-02,2023-04-09,http://kayak.com/flights/MXP-IBZ/2023-04-02/2023-04-09/,35.45,1.0,2023,4,MXP,35.62,45.61652631578947,39.55,2023-03-21 02:28:46,True,-0.1699999999999946,-0.47725996631104606
Varna,Bulgária,995,169.78,Air Serbia,VAR,2023-09-01,2023-09-08,http://kayak.com/flights/MXP-VAR/2023-09-01/2023-09-08/,169.78,1.0,2023,9,MXP,170.59,170.59,170.59,2023-03-21 02:28:46,True,-0.8100000000000023,-0.4748226742481988
Satu Mare,Roménia,705,285.45,Várias companhias aéreas,SUJ,2023-04-24,2023-04-29,http://kayak.com/flights/MXP-SUJ/2023-04-24/2023-04-29/,285.45,1.0,2023,4,MXP,286.81,407.4676923076923,417.51,2023-03-21 02:28:46,True,-1.3600000000000136,-0.4741815138942204
Brno,República Checa,790,117.54,Ryanair,BRQ,2023-05-05,2023-05-09,http://kayak.com/flights/MXP-BRQ/2023-05-05/2023-05-09/,117.54,1.0,2023,5,MXP,118.1,240.152,270.74,2023-03-21 02:28:46,True,-0.5599999999999881,-0.4741744284504556
Reiquiavique,Islândia,265,83.96,Wizz Air,REK,2023-05-28,2023-06-02,http://kayak.com/flights/MXP-REK/2023-05-28/2023-06-02/,83.96,1.0,2023,5,MXP,84.36,134.73020408163265,130.65,2023-03-21 02:28:46,True,-0.4000000000000057,-0.47415836889521773
Kiruna,Suécia,1130,390.86,Lufthansa,KRN,2024-01-27,2024-02-01,http://kayak.com/flights/MXP-KRN/2024-01-27/2024-02-01/,390.86,1.0,2024,1,MXP,392.72,392.72,392.72,2023-03-21 02:28:46,True,-1.8600000000000136,-0.4736198818496673
Konya,Turquia,950,315.3,Turkish Airlines,KYA,2023-05-07,2023-05-11,http://kayak.com/flights/MXP-KYA/2023-05-07/2023-05-11/,315.3,1.0,2023,5,MXP,316.8,316.81666666666666,316.8,2023-03-21 02:28:46,True,-1.5,-0.4734848484848485
Kálymnos,Grécia,855,397.39,Várias companhias aéreas,JKL,2023-05-03,2023-05-10,http://kayak.com/flights/MXP-JKL/2023-05-03/2023-05-10/,397.39,1.0,2023,5,MXP,399.28,399.29999999999995,399.28,2023-03-21 02:28:46,True,-1.8899999999999864,-0.47335203366058565
Casablanca,Marrocos,905,107.28,TAP AIR PORTUGAL,CMN,2023-10-14,2023-10-21,http://kayak.com/flights/MXP-CMN/2023-10-14/2023-10-21/,107.28,1.0,2023,10,MXP,107.79,126.9475,118.175,2023-03-21 02:28:46,True,-0.5100000000000051,-0.4731422209852538
Agios Kirykos,Grécia,1040,206.16,Aegean Airlines,JIK,2023-09-15,2023-09-22,http://kayak.com/flights/MXP-JIK/2023-09-15/2023-09-22/,206.16,1.0,2023,9,MXP,207.14,207.14,207.14,2023-03-21 02:28:46,True,-0.9799999999999898,-0.47310997393067
Mascate,Omã,1285,305.04,Várias companhias aéreas,MCT,2023-05-03,2023-05-10,http://kayak.com/flights/MXP-MCT/2023-05-03/2023-05-10/,305.04,1.0,2023,5,MXP,306.49,491.59999999999997,516.44,2023-03-21 02:28:46,True,-1.4499999999999886,-0.4730986329080846
Quito,Equador,2005,650.19,Várias companhias aéreas,UIO,2023-11-05,2023-11-12,http://kayak.com/flights/MXP-UIO/2023-11-05/2023-11-12/,650.19,1.0,2023,11,MXP,653.28,653.28,653.28,2023-03-21 02:28:46,True,-3.089999999999918,-0.4729977957384151
Bastia,França,1580,221.09,Air France,BIA,2023-08-07,2023-08-11,http://kayak.com/flights/MXP-BIA/2023-08-07/2023-08-11/,221.09,1.0,2023,8,MXP,222.14,388.9234090909091,375.56,2023-03-21 02:28:46,True,-1.049999999999983,-0.4726748897091847
Cochin,Índia,1215,581.16,Air India,COK,2023-04-16,2023-04-23,http://kayak.com/flights/MXP-COK/2023-04-16/2023-04-23/,581.16,1.0,2023,4,MXP,583.92,680.1318367346938,644.96,2023-03-21 02:28:46,True,-2.759999999999991,-0.47266748869708025
Oulu,Finlândia,1140,343.29,Várias companhias aéreas,OUL,2023-05-20,2023-05-27,http://kayak.com/flights/MXP-OUL/2023-05-20/2023-05-27/,343.29,1.0,2023,5,MXP,344.92,344.92,344.92,2023-03-21 02:28:46,True,-1.6299999999999955,-0.47257335034210696
Copenhaga,Dinamarca,130,65.3,easyJet,CPH,2023-09-26,2023-10-02,http://kayak.com/flights/MXP-CPH/2023-09-26/2023-10-02/,65.3,1.0,2023,9,MXP,65.61,72.30375,66.205,2023-03-21 02:28:46,True,-0.3100000000000023,-0.47248894985520845
Santa Cruz das Flores,Portugal,1865,448.7,Várias companhias aéreas,FLW,2023-05-06,2023-05-13,http://kayak.com/flights/MXP-FLW/2023-05-06/2023-05-13/,448.7,1.0,2023,5,MXP,450.83,450.8533333333333,450.83,2023-03-21 02:28:46,True,-2.1299999999999955,-0.4724619036000256
Asheville,Estados Unidos,980,554.11,Delta,AVL,2023-04-25,2023-05-02,http://kayak.com/flights/MXP-AVL/2023-04-25/2023-05-02/,554.11,1.0,2023,4,MXP,556.74,556.77,556.74,2023-03-21 02:28:46,True,-2.6299999999999955,-0.47239285842583534
Bulawayo,Zimbábue,895,912.32,Ethiopian Air,BUQ,2023-11-13,2023-11-19,http://kayak.com/flights/MXP-BUQ/2023-11-13/2023-11-19/,912.32,1.0,2023,11,MXP,916.65,916.6966666666667,916.65,2023-03-21 02:28:46,True,-4.329999999999927,-0.47237222494953657
Newquay,Reino Unido,800,244.41,Várias companhias aéreas,NQY,2023-04-18,2023-04-25,http://kayak.com/flights/MXP-NQY/2023-04-18/2023-04-25/,244.41,1.0,2023,4,MXP,245.57,368.16363636363633,245.61,2023-03-21 02:28:46,True,-1.1599999999999966,-0.47237040355092097
Joinville,Brasil,2025,1211.76,Várias companhias aéreas,JOI,2023-08-18,2023-08-24,http://kayak.com/flights/MXP-JOI/2023-08-18/2023-08-24/,1211.76,1.0,2023,8,MXP,1217.51,1217.5733333333335,1217.51,2023-03-21 02:28:46,True,-5.75,-0.4722753817217107
Bangalore,Índia,2175,455.23,Várias companhias aéreas,BLR,2023-05-22,2023-05-26,http://kayak.com/flights/MXP-BLR/2023-05-22/2023-05-26/,455.23,1.0,2023,5,MXP,457.39,457.39,457.39,2023-03-21 02:28:46,True,-2.159999999999968,-0.4722446927129951
Montevidéu,Uruguai,2130,731.35,LATAM Airlines,MVD,2024-02-03,2024-02-10,http://kayak.com/flights/MXP-MVD/2024-02-03/2024-02-10/,731.35,1.0,2024,2,MXP,734.82,898.6533333333333,980.57,2023-03-21 02:28:46,True,-3.4700000000000273,-0.47222449035138225
São Pedro,Cabo Verde,1270,731.35,TAP AIR PORTUGAL,VXE,2023-04-12,2023-04-19,http://kayak.com/flights/MXP-VXE/2023-04-12/2023-04-19/,731.35,1.0,2023,4,MXP,734.82,968.1809090909092,896.72,2023-03-21 02:28:46,True,-3.4700000000000273,-0.47222449035138225
Metz,França,2490,836.76,Várias companhias aéreas,ETZ,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-ETZ/2023-04-19/2023-04-26/,836.76,1.0,2023,4,MXP,840.73,840.73,840.73,2023-03-21 02:28:46,True,-3.9700000000000273,-0.4722086757936587
Bilbau,Espanha,110,56.91,easyJet,BIO,2023-09-07,2023-09-11,http://kayak.com/flights/MXP-BIO/2023-09-07/2023-09-11/,56.91,1.0,2023,9,MXP,57.18,100.018,72.51,2023-03-21 02:28:46,True,-0.2700000000000031,-0.4721930745015795
Shirahama,Japão,2320,1201.5,Japan Airlines,SHM,2023-04-18,2023-04-25,http://kayak.com/flights/MXP-SHM/2023-04-18/2023-04-25/,1201.5,1.0,2023,4,MXP,1207.2,1207.2,1207.2,2023-03-21 02:28:46,True,-5.7000000000000455,-0.4721669980119322
Fayetteville,Estados Unidos,1029,592.36,KLM,FAY,2023-04-06,2023-04-13,http://kayak.com/flights/MXP-FAY/2023-04-06/2023-04-13/,592.36,1.0,2023,4,MXP,595.17,715.135625,716.095,2023-03-21 02:28:46,True,-2.8099999999999454,-0.4721340121309786
Siem Reap,Cambodja,2170,1014.0,Várias companhias aéreas,REP,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-REP/2023-04-19/2023-04-26/,1014.0,1.0,2023,4,MXP,1018.81,1241.0527118644068,1157.93,2023-03-21 02:28:46,True,-4.809999999999945,-0.47211943345667456
Saidpur,Bangladexe,1350,1224.82,Várias companhias aéreas,SPD,2023-04-17,2023-04-24,http://kayak.com/flights/MXP-SPD/2023-04-17/2023-04-24/,1224.82,1.0,2023,4,MXP,1230.63,1230.6933333333334,1230.63,2023-03-21 02:28:46,True,-5.810000000000173,-0.47211590811211923
Praya,Indonésia,2770,794.78,Várias companhias aéreas,LOP,2023-11-13,2023-11-20,http://kayak.com/flights/MXP-LOP/2023-11-13/2023-11-20/,794.78,1.0,2023,11,MXP,798.55,798.5933333333332,798.55,2023-03-21 02:28:46,True,-3.769999999999982,-0.472105691565961
Wenzhou,China,1250,1054.11,Várias companhias aéreas,WNZ,2023-09-13,2023-09-20,http://kayak.com/flights/MXP-WNZ/2023-09-13/2023-09-20/,1054.11,1.0,2023,9,MXP,1059.11,1209.139,1141.96,2023-03-21 02:28:46,True,-5.0,-0.472094494434006
Fort-de-France,Martinica,1430,632.47,Air France,FDF,2023-04-10,2023-04-17,http://kayak.com/flights/MXP-FDF/2023-04-10/2023-04-17/,632.47,1.0,2023,4,MXP,635.47,818.9197619047618,783.81,2023-03-21 02:28:46,True,-3.0,-0.4720915228098887
Lille,França,1055,210.83,Várias companhias aéreas,LIL,2023-05-08,2023-05-13,http://kayak.com/flights/MXP-LIL/2023-05-08/2023-05-13/,210.83,1.0,2023,5,MXP,211.83,211.84,211.83,2023-03-21 02:28:46,True,-1.0,-0.4720766652504366
Brisbane,Austrália,3985,1248.14,Várias companhias aéreas,BNE,2023-04-17,2023-04-24,http://kayak.com/flights/MXP-BNE/2023-04-17/2023-04-24/,1248.14,1.0,2023,4,MXP,1254.06,1802.381612903226,1776.18,2023-03-21 02:28:46,True,-5.919999999999845,-0.47206672726981525
Cidade do Kansas,Estados Unidos,1118,777.99,American Airlines,MCI,2023-10-01,2023-10-07,http://kayak.com/flights/MXP-MCI/2023-10-01/2023-10-07/,777.99,1.0,2023,10,MXP,781.68,837.0984615384615,881.2,2023-03-21 02:28:46,True,-3.689999999999941,-0.47206017807797834
Kralendijk,Países Baixos Caribenhos,1215,1085.83,Várias companhias aéreas,BON,2023-05-10,2023-05-15,http://kayak.com/flights/MXP-BON/2023-05-10/2023-05-15/,1085.83,1.0,2023,5,MXP,1090.98,1205.3189655172414,1201.45,2023-03-21 02:28:46,True,-5.150000000000091,-0.47205264991109747
Bacólod,Filipinas,2660,1060.64,Várias companhias aéreas,BCD,2023-04-13,2023-04-20,http://kayak.com/flights/MXP-BCD/2023-04-13/2023-04-20/,1060.64,1.0,2023,4,MXP,1065.67,1778.205294117647,2162.55,2023-03-21 02:28:46,True,-5.029999999999973,-0.4720035282967497
Addu City,Maldivas,1485,1263.07,Várias companhias aéreas,GAN,2023-08-07,2023-08-12,http://kayak.com/flights/MXP-GAN/2023-08-07/2023-08-12/,1263.07,1.0,2023,8,MXP,1269.06,1269.1266666666668,1269.06,2023-03-21 02:28:46,True,-5.990000000000009,-0.47200289978409293
Cebu,Filipinas,1720,898.33,Várias companhias aéreas,CEB,2023-04-13,2023-04-19,http://kayak.com/flights/MXP-CEB/2023-04-13/2023-04-19/,898.33,1.0,2023,4,MXP,902.59,1303.9578048780486,1146.41,2023-03-21 02:28:46,True,-4.259999999999991,-0.4719750938964525
Zagora,Marrocos,1465,396.46,Várias companhias aéreas,OZG,2023-03-24,2023-03-31,http://kayak.com/flights/MXP-OZG/2023-03-24/2023-03-31/,396.46,1.0,2023,3,MXP,398.34,398.34,398.34,2023-03-21 02:28:46,True,-1.8799999999999955,-0.4719586283074749
Monterrei,México,1400,792.92,American Airlines,MTY,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-MTY/2023-04-19/2023-04-26/,792.92,1.0,2023,4,MXP,796.68,1280.83,1234.83,2023-03-21 02:28:46,True,-3.759999999999991,-0.4719586283074749
Kobe,Japão,1980,1132.47,ANA,UKB,2023-10-09,2023-10-16,http://kayak.com/flights/MXP-UKB/2023-10-09/2023-10-16/,1132.47,1.0,2023,10,MXP,1137.84,1137.84,1137.84,2023-03-21 02:28:46,True,-5.369999999999891,-0.4719468466568139
Kailua-Kona,Estados Unidos,3052,978.55,United Airlines,KOA,2023-05-12,2023-05-19,http://kayak.com/flights/MXP-KOA/2023-05-12/2023-05-19/,978.55,1.0,2023,5,MXP,983.19,2770.1250000000005,2770.125,2023-03-21 02:28:46,True,-4.6400000000001,-0.47193319704229086
Adelaide,Austrália,2460,1957.1,SWISS,ADL,2023-08-15,2023-08-22,http://kayak.com/flights/MXP-ADL/2023-08-15/2023-08-22/,1957.1,1.0,2023,8,MXP,1966.38,1966.4833333333336,1966.38,2023-03-21 02:28:46,True,-9.2800000000002,-0.47193319704229086
Condado de Derry,Reino Unido,650,1269.6,British Airways,LDY,2023-04-06,2023-04-10,http://kayak.com/flights/MXP-LDY/2023-04-06/2023-04-10/,1269.6,1.0,2023,4,MXP,1275.62,1275.6866666666665,1275.62,2023-03-21 02:28:46,True,-6.019999999999982,-0.47192737649143024
Tóquio,Japão,1180,727.62,Air France,TYO,2024-03-04,2024-03-10,http://kayak.com/flights/MXP-TYO/2024-03-04/2024-03-10/,727.62,1.0,2024,3,MXP,731.07,731.07,731.07,2023-03-21 02:28:46,True,-3.4500000000000455,-0.4719110345110653
Vaitape,Polinésia Francesa,2255,2222.96,Várias companhias aéreas,BOB,2023-04-18,2023-04-25,http://kayak.com/flights/MXP-BOB/2023-04-18/2023-04-25/,2222.96,1.0,2023,4,MXP,2233.5,2839.0049999999997,2685.875,2023-03-21 02:28:46,True,-10.539999999999964,-0.47190508171031853
Assunção,Paraguai,2179,1139.0,Turkish Airlines,ASU,2023-07-14,2023-07-21,http://kayak.com/flights/MXP-ASU/2023-07-14/2023-07-21/,1139.0,1.0,2023,7,MXP,1144.4,1144.46,1144.4,2023-03-21 02:28:46,True,-5.400000000000091,-0.471862984970298
La Rochelle,França,475,331.16,Várias companhias aéreas,LRH,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-LRH/2023-04-19/2023-04-26/,331.16,1.0,2023,4,MXP,332.73,332.73,332.73,2023-03-21 02:28:46,True,-1.5699999999999932,-0.47185405584107026
Lusaka,Zâmbia,2260,662.32,Várias companhias aéreas,LUN,2023-05-15,2023-05-22,http://kayak.com/flights/MXP-LUN/2023-05-15/2023-05-22/,662.32,1.0,2023,5,MXP,665.46,790.8335714285714,810.91,2023-03-21 02:28:46,True,-3.1399999999999864,-0.47185405584107026
Detroit,Estados Unidos,1807,613.81,Várias companhias aéreas,DTW,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-DTW/2023-04-19/2023-04-26/,613.81,1.0,2023,4,MXP,616.72,706.9128333333334,688.54,2023-03-21 02:28:46,True,-2.910000000000082,-0.4718510831495787
Chiang Mai,Tailândia,1825,702.43,Várias companhias aéreas,CNX,2023-03-29,2023-04-04,http://kayak.com/flights/MXP-CNX/2023-03-29/2023-04-04/,702.43,1.0,2023,3,MXP,705.76,777.325,705.87,2023-03-21 02:28:46,True,-3.330000000000041,-0.47183178417592964
Cidade de Belize,Belize,1949,1444.97,Air France,BZE,2023-07-22,2023-07-29,http://kayak.com/flights/MXP-BZE/2023-07-22/2023-07-29/,1444.97,1.0,2023,7,MXP,1451.82,1451.8966666666665,1451.82,2023-03-21 02:28:46,True,-6.849999999999909,-0.47182157567741934
Auckland,Nova Zelândia,1660,1444.97,Várias companhias aéreas,AKL,2023-10-16,2023-10-23,http://kayak.com/flights/MXP-AKL/2023-10-16/2023-10-23/,1444.97,1.0,2023,10,MXP,1451.82,3149.2633333333333,1571.82,2023-03-21 02:28:46,True,-6.849999999999909,-0.47182157567741934
Cuzco,Perú,2020,1630.61,Várias companhias aéreas,CUZ,2023-08-20,2023-08-27,http://kayak.com/flights/MXP-CUZ/2023-08-20/2023-08-27/,1630.61,1.0,2023,8,MXP,1638.34,1638.4266666666665,1638.34,2023-03-21 02:28:46,True,-7.730000000000018,-0.471819036341664
Phu Quoc,Vietname,2055,1953.37,Várias companhias aéreas,PQC,2023-08-01,2023-08-05,http://kayak.com/flights/MXP-PQC/2023-08-01/2023-08-05/,1953.37,1.0,2023,8,MXP,1962.63,1962.63,1962.63,2023-03-21 02:28:46,True,-9.260000000000218,-0.47181587971243777
Luanda,Angola,1985,556.91,Turkish Airlines,LAD,2023-04-06,2023-04-10,http://kayak.com/flights/MXP-LAD/2023-04-06/2023-04-10/,556.91,1.0,2023,4,MXP,559.55,594.0671428571428,559.55,2023-03-21 02:28:46,True,-2.6399999999999864,-0.4718077026181729
Sanya,China,1160,1759.34,Várias companhias aéreas,SYX,2023-07-13,2023-07-20,http://kayak.com/flights/MXP-SYX/2023-07-13/2023-07-20/,1759.34,1.0,2023,7,MXP,1767.68,1767.7733333333333,1767.68,2023-03-21 02:28:46,True,-8.340000000000146,-0.47180485155685103
Tokushima,Japão,1580,1194.04,Várias companhias aéreas,TKS,2023-04-18,2023-04-25,http://kayak.com/flights/MXP-TKS/2023-04-18/2023-04-25/,1194.04,1.0,2023,4,MXP,1199.7,1199.7,1199.7,2023-03-21 02:28:46,True,-5.660000000000082,-0.47178461281987844
Zhanjiang,China,2355,1194.04,Air China,ZHA,2023-09-17,2023-09-24,http://kayak.com/flights/MXP-ZHA/2023-09-17/2023-09-24/,1194.04,1.0,2023,9,MXP,1199.7,1199.7633333333333,1199.7,2023-03-21 02:28:46,True,-5.660000000000082,-0.47178461281987844
São Tomé,São Tomé e Príncipe,1500,1588.63,TAP AIR PORTUGAL,TMS,2023-07-22,2023-07-29,http://kayak.com/flights/MXP-TMS/2023-07-22/2023-07-29/,1588.63,1.0,2023,7,MXP,1596.16,1596.2433333333336,1596.16,2023-03-21 02:28:46,True,-7.529999999999973,-0.47175721732157
Quimper,França,1420,1088.63,British Airways,UIP,2023-06-19,2023-06-24,http://kayak.com/flights/MXP-UIP/2023-06-19/2023-06-24/,1088.63,1.0,2023,6,MXP,1093.79,1093.79,1093.79,2023-03-21 02:28:46,True,-5.1599999999998545,-0.47175417584727
Arar,Arábia Saudita,1130,451.5,Várias companhias aéreas,RAE,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-RAE/2023-04-19/2023-04-26/,451.5,1.0,2023,4,MXP,453.64,804.7058333333334,835.45,2023-03-21 02:28:46,True,-2.1399999999999864,-0.4717397054933397
Hulunbuir,China,3055,1305.98,Várias companhias aéreas,HLD,2023-04-18,2023-04-25,http://kayak.com/flights/MXP-HLD/2023-04-18/2023-04-25/,1305.98,1.0,2023,4,MXP,1312.17,1312.17,1312.17,2023-03-21 02:28:46,True,-6.190000000000055,-0.47173765594397477
Chengdu,China,1090,1168.85,Várias companhias aéreas,CTU,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-CTU/2023-04-19/2023-04-26/,1168.85,1.0,2023,4,MXP,1174.39,1257.854680851064,1255.77,2023-03-21 02:28:46,True,-5.540000000000191,-0.47173426204243823
Tijuana,México,2275,1483.22,Iberia,TIJ,2023-04-08,2023-04-14,http://kayak.com/flights/MXP-TIJ/2023-04-08/2023-04-14/,1483.22,1.0,2023,4,MXP,1490.25,1490.33,1490.25,2023-03-21 02:28:46,True,-7.029999999999973,-0.4717329307163209
