City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Châlons-en-Champagne,França,600,155.44,Várias companhias aéreas,XCR,2023-09-15,2023-09-22,http://kayak.com/flights/MAD-XCR/2023-09-15/2023-09-22/,155.44,1,2023,9,MAD,3681.92,3681.92,3681.92,2023-05-22 02:43:41,True,-3526.48,-95.77828958804102,Friday,Friday,7 days
Gregory Town,Bahamas,2685,1532.14,Várias companhias aéreas,ELH,2023-05-22,2023-05-29,http://kayak.com/flights/MAD-ELH/2023-05-22/2023-05-29/,1532.14,1,2023,5,MAD,3021.98,3023.95,3023.88,2023-05-22 02:43:41,True,-1489.84,-49.30012773082548,Monday,Monday,7 days
Al Hoceima,Marrocos,1440,281.27,Royal Air Maroc,AHU,2023-09-07,2023-09-11,http://kayak.com/flights/MAD-AHU/2023-09-07/2023-09-11/,281.27,1,2023,9,MAD,460.01,460.76300000000003,460.74,2023-05-22 02:43:41,True,-178.74,-38.855677050498905,Thursday,Monday,4 days
Paderborn,Alemanha,530,415.42,Lufthansa,PAD,2023-07-01,2023-07-08,http://kayak.com/flights/MAD-PAD/2023-07-01/2023-07-08/,415.42,1,2023,7,MAD,665.12,665.3688888888888,665.13,2023-05-22 02:43:41,True,-249.7,-37.54209766658648,Saturday,Saturday,7 days
Nouakchott,Mauritânia,495,449.65,Royal Air Maroc,NKC,2023-11-03,2023-11-10,http://kayak.com/flights/MAD-NKC/2023-11-03/2023-11-10/,449.65,1,2023,11,MAD,660.01,666.3418181818182,660.1,2023-05-22 02:43:41,True,-210.36,-31.872244359933944,Friday,Friday,7 days
Oran,Argélia,2855,294.22,Várias companhias aéreas,ORN,2023-08-17,2023-08-22,http://kayak.com/flights/MAD-ORN/2023-08-17/2023-08-22/,294.22,1,2023,8,MAD,421.68,423.25111111111113,423.74,2023-05-22 02:43:41,True,-127.45999999999998,-30.226712198823748,Thursday,Tuesday,5 days
São Pedro,Cabo Verde,1555,539.4,Várias companhias aéreas,VXE,2023-06-28,2023-07-03,http://kayak.com/flights/MAD-VXE/2023-06-28/2023-07-03/,539.4,1,2023,6,MAD,728.04,792.4623529411765,741.44,2023-05-22 02:43:41,True,-188.64,-25.910664249217074,Wednesday,Monday,5 days
Rosario,Argentina,1850,1394.28,Várias companhias aéreas,ROS,2023-09-26,2023-09-30,http://kayak.com/flights/MAD-ROS/2023-09-26/2023-09-30/,1394.28,1,2023,9,MAD,1635.83,1638.07,1639.19,2023-05-22 02:43:41,True,-241.54999999999995,-14.766204312184028,Tuesday,Saturday,4 days
Tetuão,Marrocos,500,81.42,Várias companhias aéreas,TTU,2023-09-07,2023-09-11,http://kayak.com/flights/MAD-TTU/2023-09-07/2023-09-11/,81.42,1,2023,9,MAD,95.31,99.075,99.075,2023-05-22 02:43:41,True,-13.89,-14.573497009757633,Thursday,Monday,4 days
Ouarzazate,Marrocos,1400,281.27,Várias companhias aéreas,OZZ,2023-08-15,2023-08-20,http://kayak.com/flights/MAD-OZZ/2023-08-15/2023-08-20/,281.27,1,2023,8,MAD,314.66,365.32071428571425,383.6,2023-05-22 02:43:41,True,-33.39000000000004,-10.611453632492227,Tuesday,Sunday,5 days
