City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Cork,Irlanda,675,144.43,Ryanair,ORK,2023-09-12,2023-09-18,http://kayak.com/flights/OPO-ORK/2023-09-12/2023-09-18/,144.43,1,2023,9,OPO,357.28,357.705,357.28,2023-03-23 02:30:05,True,-212.84999999999997,-59.57512315270935,Tuesday,Monday,6 days
Ajácio,França,705,169.43,Várias companhias aéreas,AJA,2023-07-17,2023-07-24,http://kayak.com/flights/OPO-AJA/2023-07-17/2023-07-24/,169.43,1,2023,7,OPO,370.47,418.3876923076923,448.46,2023-03-23 02:30:05,True,-201.04000000000002,-54.266202391556675,Monday,Monday,7 days
Liverpool,Reino Unido,145,51.85,Ryanair,LPL,2023-09-07,2023-09-11,http://kayak.com/flights/OPO-LPL/2023-09-07/2023-09-11/,51.85,1,2023,9,OPO,107.2,107.2,107.2,2023-03-23 02:30:05,True,-55.35,-51.63246268656716,Thursday,Monday,4 days
Rabate,Marrocos,980,187.95,Várias companhias aéreas,RBA,2023-08-24,2023-08-29,http://kayak.com/flights/OPO-RBA/2023-08-24/2023-08-29/,187.95,1,2023,8,OPO,381.99,381.99,381.99,2023-03-23 02:30:05,True,-194.04000000000002,-50.79714128642111,Thursday,Tuesday,5 days
Dalaman,Turquia,2120,219.43,Várias companhias aéreas,DLM,2023-05-03,2023-05-08,http://kayak.com/flights/OPO-DLM/2023-05-03/2023-05-08/,219.43,1,2023,5,OPO,421.08,422.1790909090909,422.62,2023-03-23 02:30:05,True,-201.64999999999998,-47.888762230455015,Wednesday,Monday,5 days
Aalborg,Dinamarca,1630,373.11,Várias companhias aéreas,AAL,2023-04-03,2023-04-08,http://kayak.com/flights/OPO-AAL/2023-04-03/2023-04-08/,373.11,1,2023,4,OPO,628.8,628.8,628.8,2023-03-23 02:30:05,True,-255.68999999999994,-40.663167938931295,Monday,Saturday,5 days
Tbilisi,Geórgia,1760,295.34,Várias companhias aéreas,TBS,2023-05-16,2023-05-23,http://kayak.com/flights/OPO-TBS/2023-05-16/2023-05-23/,295.34,1,2023,5,OPO,493.07,493.6625,493.07,2023-03-23 02:30:05,True,-197.73000000000002,-40.101811101871945,Tuesday,Tuesday,7 days
Leeds,Reino Unido,750,116.66,Ryanair,LBA,2023-04-02,2023-04-09,http://kayak.com/flights/OPO-LBA/2023-04-02/2023-04-09/,116.66,1,2023,4,OPO,189.94,357.77447368421053,251.12,2023-03-23 02:30:05,True,-73.28,-38.58060440138991,Sunday,Sunday,7 days
Trieste,Itália,995,129.62,Várias companhias aéreas,TRS,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-TRS/2023-05-11/2023-05-15/,129.62,1,2023,5,OPO,202.98,203.43099999999998,203.66,2023-03-23 02:30:05,True,-73.35999999999999,-36.141491772588424,Thursday,Monday,4 days
Tours,França,120,142.58,Ryanair,TUF,2023-08-08,2023-08-15,http://kayak.com/flights/OPO-TUF/2023-08-08/2023-08-15/,142.58,1,2023,8,OPO,202.69,202.778,202.69,2023-03-23 02:30:05,True,-60.109999999999985,-29.656125117174003,Tuesday,Tuesday,7 days
