City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Rimini,Itália,1390,291.49,Ryanair,RMI,2023-07-03,2023-07-07,http://kayak.com/flights/MAD-RMI/2023-07-03/2023-07-07/,291.49,1.0,2023,7,MAD,291.54,340.61833333333334,355.99,2023-03-20 02:41:21,True,-0.05000000000001137,-0.0171503052754378
Rijeka,Croácia,2465,291.49,Várias companhias aéreas,RJK,2023-06-22,2023-06-29,http://kayak.com/flights/MAD-RJK/2023-06-22/2023-06-29/,291.49,1.0,2023,6,MAD,291.54,430.1171875,396.65,2023-03-20 02:41:21,True,-0.05000000000001137,-0.0171503052754378
Toronto,Canadá,1725,408.65,TAP AIR PORTUGAL,YYZ,2024-01-29,2024-02-05,http://kayak.com/flights/MAD-YYZ/2024-01-29/2024-02-05/,408.65,1.0,2024,1,MAD,408.72,408.72,408.72,2023-03-20 02:41:21,True,-0.07000000000005002,-0.01712663926405608
Craiova,Roménia,895,175.27,Várias companhias aéreas,CRA,2023-09-06,2023-09-12,http://kayak.com/flights/MAD-CRA/2023-09-06/2023-09-12/,175.27,1.0,2023,9,MAD,175.3,178.7825,177.325,2023-03-20 02:41:21,True,-0.030000000000001137,-0.017113519680548278
Figari,França,1160,234.32,Várias companhias aéreas,FSC,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-FSC/2023-04-18/2023-04-25/,234.32,1.0,2023,4,MAD,234.36,324.22285714285715,256.28,2023-03-20 02:41:21,True,-0.040000000000020464,-0.017067759003251606
Houmt Souk,Tunísia,435,295.24,Várias companhias aéreas,DJE,2023-05-31,2023-06-04,http://kayak.com/flights/MAD-DJE/2023-05-31/2023-06-04/,295.24,1.0,2023,5,MAD,295.29,371.3325,392.63,2023-03-20 02:41:21,True,-0.05000000000001137,-0.016932507026994264
Jerez de la Frontera,Espanha,75,59.05,Iberia,XRY,2023-11-09,2023-11-14,http://kayak.com/flights/MAD-XRY/2023-11-09/2023-11-14/,59.05,1.0,2023,11,MAD,59.06,59.49166666666667,59.59,2023-03-20 02:41:21,True,-0.010000000000005116,-0.016931933626828845
Charleston,Estados Unidos,1124,650.46,Delta,CHS,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-CHS/2023-04-18/2023-04-25/,650.46,1.0,2023,4,MAD,650.57,721.4783333333334,735.485,2023-03-20 02:41:21,True,-0.11000000000001364,-0.01690824968873659
Agra,Índia,3085,889.46,IndiGo,AGR,2023-05-12,2023-05-16,http://kayak.com/flights/MAD-AGR/2023-05-12/2023-05-16/,889.46,1.0,2023,5,MAD,889.61,889.61,889.61,2023-03-20 02:41:21,True,-0.14999999999997726,-0.016861321253130838
Comiso,Itália,675,178.08,Várias companhias aéreas,CIY,2023-04-17,2023-04-24,http://kayak.com/flights/MAD-CIY/2023-04-17/2023-04-24/,178.08,1.0,2023,4,MAD,178.11,187.34,184.75,2023-03-20 02:41:21,True,-0.030000000000001137,-0.016843523665151388
Praya,Indonésia,2335,1009.43,Várias companhias aéreas,LOP,2023-11-26,2023-12-03,http://kayak.com/flights/MAD-LOP/2023-11-26/2023-12-03/,1009.43,1.0,2023,11,MAD,1009.6,1009.6,1009.6,2023-03-20 02:41:21,True,-0.17000000000007276,-0.016838351822511168
Denver,Estados Unidos,1153,654.21,Várias companhias aéreas,DEN,2023-12-02,2023-12-09,http://kayak.com/flights/MAD-DEN/2023-12-02/2023-12-09/,654.21,1.0,2023,12,MAD,654.32,654.32,654.32,2023-03-20 02:41:21,True,-0.11000000000001364,-0.016811346130335865
Pensacola,Estados Unidos,1126,773.24,American Airlines,PNS,2023-06-10,2023-06-17,http://kayak.com/flights/MAD-PNS/2023-06-10/2023-06-17/,773.24,1.0,2023,6,MAD,773.37,773.37,773.37,2023-03-20 02:41:21,True,-0.12999999999999545,-0.01680954782316297
Cidade do Kansas,Estados Unidos,1101,716.07,Delta,MCI,2023-04-11,2023-04-17,http://kayak.com/flights/MAD-MCI/2023-04-11/2023-04-17/,716.07,1.0,2023,4,MAD,716.19,937.878,964.7,2023-03-20 02:41:21,True,-0.12000000000000455,-0.016755330289448967
West Palm Beach,Estados Unidos,2007,657.02,British Airways,PBI,2023-12-02,2023-12-09,http://kayak.com/flights/MAD-PBI/2023-12-02/2023-12-09/,657.02,1.0,2023,12,MAD,657.13,905.6466666666666,1029.75,2023-03-20 02:41:21,True,-0.11000000000001364,-0.01673945794591841
Tucson,Estados Unidos,1445,1135.96,Iberia,TUS,2023-07-24,2023-07-31,http://kayak.com/flights/MAD-TUS/2023-07-24/2023-07-31/,1135.96,1.0,2023,7,MAD,1136.15,1140.104,1142.74,2023-03-20 02:41:21,True,-0.19000000000005457,-0.016723143951067602
Providence,Estados Unidos,1096,838.85,Várias companhias aéreas,PVD,2023-09-08,2023-09-15,http://kayak.com/flights/MAD-PVD/2023-09-08/2023-09-15/,838.85,1.0,2023,9,MAD,838.99,1097.2058333333332,1147.99,2023-03-20 02:41:21,True,-0.13999999999998636,-0.016686730473543944
San Andrés,Colômbia,2385,961.63,LATAM Airlines,ADZ,2023-04-17,2023-04-24,http://kayak.com/flights/MAD-ADZ/2023-04-17/2023-04-24/,961.63,1.0,2023,4,MAD,961.79,965.972,968.76,2023-03-20 02:41:21,True,-0.15999999999996817,-0.01663564811444995
Rio de Janeiro,Brasil,1694,420.83,ITA Airways,RIO,2023-12-05,2023-12-10,http://kayak.com/flights/MAD-RIO/2023-12-05/2023-12-10/,420.83,1.0,2023,12,MAD,420.9,420.9,420.9,2023-03-20 02:41:21,True,-0.06999999999999318,-0.016631028747919503
Ostersund,Suécia,1714,541.74,Várias companhias aéreas,OSD,2023-03-24,2023-03-31,http://kayak.com/flights/MAD-OSD/2023-03-24/2023-03-31/,541.74,1.0,2023,3,MAD,541.83,541.83,541.83,2023-03-20 02:41:21,True,-0.09000000000003183,-0.0166103759481815
Hat Yai,Tailândia,2525,1324.35,Várias companhias aéreas,HDY,2023-04-17,2023-04-24,http://kayak.com/flights/MAD-HDY/2023-04-17/2023-04-24/,1324.35,1.0,2023,4,MAD,1324.57,1417.4766666666667,1324.57,2023-03-20 02:41:21,True,-0.22000000000002728,-0.016609163728608326
Reus,Espanha,2515,240.88,Várias companhias aéreas,REU,2023-07-10,2023-07-17,http://kayak.com/flights/MAD-REU/2023-07-10/2023-07-17/,240.88,1.0,2023,7,MAD,240.92,312.5231034482759,317.5,2023-03-20 02:41:21,True,-0.03999999999999204,-0.01660302174995519
Gizé,Egito,1275,783.55,Várias companhias aéreas,SPX,2023-04-03,2023-04-10,http://kayak.com/flights/MAD-SPX/2023-04-03/2023-04-10/,783.55,1.0,2023,4,MAD,783.68,924.9118181818181,970.73,2023-03-20 02:41:21,True,-0.12999999999999545,-0.01658840342997084
Cedar Rapids,Estados Unidos,1409,723.57,KLM,CID,2023-04-17,2023-04-24,http://kayak.com/flights/MAD-CID/2023-04-17/2023-04-24/,723.57,1.0,2023,4,MAD,723.69,723.69,723.69,2023-03-20 02:41:21,True,-0.12000000000000455,-0.016581685528334583
Orlando,Estados Unidos,1090,542.68,Várias companhias aéreas,MCO,2023-09-10,2023-09-17,http://kayak.com/flights/MAD-MCO/2023-09-10/2023-09-17/,542.68,1.0,2023,9,MAD,542.77,590.0783333333333,582.06,2023-03-20 02:41:21,True,-0.09000000000003183,-0.01658160915305412
Kahului,Estados Unidos,1781,965.38,Delta,OGG,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-OGG/2023-04-18/2023-04-25/,965.38,1.0,2023,4,MAD,965.54,1336.9972727272727,1299.48,2023-03-20 02:41:21,True,-0.15999999999996817,-0.01657103796838745
Balmaceda,Chile,2960,1088.16,LATAM Airlines,BBA,2023-04-17,2023-04-24,http://kayak.com/flights/MAD-BBA/2023-04-17/2023-04-24/,1088.16,1.0,2023,4,MAD,1088.34,1088.34,1088.34,2023-03-20 02:41:21,True,-0.1799999999998363,-0.016538949225410837
Des Moines,Estados Unidos,1200,725.44,Air France,DSM,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-DSM/2023-04-18/2023-04-25/,725.44,1.0,2023,4,MAD,725.56,1057.5254545454545,988.0,2023-03-20 02:41:21,True,-0.11999999999989086,-0.016538949225410837
Exeter,Reino Unido,510,241.82,Várias companhias aéreas,EXT,2023-07-20,2023-07-24,http://kayak.com/flights/MAD-EXT/2023-07-20/2023-07-24/,241.82,1.0,2023,7,MAD,241.86,505.59722222222223,494.9,2023-03-20 02:41:21,True,-0.040000000000020464,-0.01653849334326489
Pescara,Itália,825,120.91,Ryanair,PSR,2023-04-18,2023-04-25,http://kayak.com/flights/MAD-PSR/2023-04-18/2023-04-25/,120.91,1.0,2023,4,MAD,120.93,209.43326530612245,213.3,2023-03-20 02:41:21,True,-0.020000000000010232,-0.01653849334326489
Bournemouth,Reino Unido,1545,241.82,Várias companhias aéreas,BOH,2023-07-16,2023-07-22,http://kayak.com/flights/MAD-BOH/2023-07-16/2023-07-22/,241.82,1.0,2023,7,MAD,241.86,241.86,241.86,2023-03-20 02:41:21,True,-0.040000000000020464,-0.01653849334326489
Ibagué,Colômbia,2086,968.19,Várias companhias aéreas,IBE,2023-04-30,2023-05-07,http://kayak.com/flights/MAD-IBE/2023-04-30/2023-05-07/,968.19,1.0,2023,4,MAD,968.35,1134.574117647059,1089.545,2023-03-20 02:41:21,True,-0.15999999999996817,-0.016522951412192715
Incheon,Coreia do Sul,1270,605.47,Air China,ICN,2023-09-04,2023-09-10,http://kayak.com/flights/MAD-ICN/2023-09-04/2023-09-10/,605.47,1.0,2023,9,MAD,605.57,757.2142857142857,717.34,2023-03-20 02:41:21,True,-0.10000000000002274,-0.016513367571052515
