City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Bangalore,Índia,1890,615.18,Gulf Air,BLR,2023-09-10,2023-09-17,http://kayak.com/flights/MXP-BLR/2023-09-10/2023-09-17/,615.18,1.0,2023,9,MXP,1521.63,1521.63,1521.63,2023-04-13 02:31:02,True,-906.4500000000002,-59.57098637645157,Sunday,Sunday,7 days
Leknes,Noruega,1460,590.53,Várias companhias aéreas,LKN,2023-05-12,2023-05-19,http://kayak.com/flights/MXP-LKN/2023-05-12/2023-05-19/,590.53,1.0,2023,5,MXP,871.28,872.3688888888888,872.43,2023-04-13 02:31:02,True,-280.75,-32.222706822146726,Friday,Friday,7 days
Luxor,Egito,385,279.3,Neos Air,LXR,2023-11-20,2023-11-27,http://kayak.com/flights/MXP-LXR/2023-11-20/2023-11-27/,279.3,1.0,2023,11,MXP,407.93,535.0845454545455,408.63,2023-04-13 02:31:02,True,-128.63,-31.532370749883558,Monday,Monday,7 days
Lusaka,Zâmbia,2785,751.17,Várias companhias aéreas,LUN,2023-07-22,2023-07-29,http://kayak.com/flights/MXP-LUN/2023-07-22/2023-07-29/,751.17,1.0,2023,7,MXP,1085.35,1100.465,1108.45,2023-04-13 02:31:02,True,-334.17999999999995,-30.790067720090292,Saturday,Saturday,7 days
Pisa,Itália,785,79.41,Ryanair,PSA,2023-04-30,2023-05-04,http://kayak.com/flights/MXP-PSA/2023-04-30/2023-05-04/,79.41,1.0,2023,4,MXP,110.74,481.92574074074076,146.83,2023-04-13 02:31:02,True,-31.33,-28.291493588585876,Sunday,Thursday,4 days
Lourdes,França,100,98.58,easyJet,LDE,2023-08-07,2023-08-11,http://kayak.com/flights/MXP-LDE/2023-08-07/2023-08-11/,98.58,1.0,2023,8,MXP,128.23,305.24,277.23,2023-04-13 02:31:02,True,-29.64999999999999,-23.12251423223894,Monday,Friday,4 days
Sorong,Indonésia,2615,872.57,Várias companhias aéreas,SOQ,2023-06-17,2023-06-22,http://kayak.com/flights/MXP-SOQ/2023-06-17/2023-06-22/,872.57,1.0,2023,6,MXP,1074.58,1076.8545454545454,1078.21,2023-04-13 02:31:02,True,-202.00999999999988,-18.798972621861555,Saturday,Thursday,5 days
Columbia,Estados Unidos,1150,562.24,American Airlines,CAE,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-CAE/2023-04-19/2023-04-26/,562.24,1.0,2023,4,MXP,686.65,782.6532432432433,839.26,2023-04-13 02:31:02,True,-124.40999999999997,-18.118400932061455,Wednesday,Wednesday,7 days
Estugarda,Alemanha,70,97.67,Eurowings,STR,2023-06-29,2023-07-03,http://kayak.com/flights/MXP-STR/2023-06-29/2023-07-03/,97.67,1.0,2023,6,MXP,110.76,158.25879999999998,160.28,2023-04-13 02:31:02,True,-13.090000000000003,-11.818345973275553,Thursday,Monday,4 days
Marsa Alam,Egito,295,84.89,Wizz Air,RMF,2024-02-25,2024-03-03,http://kayak.com/flights/MXP-RMF/2024-02-25/2024-03-03/,84.89,1.0,2024,2,MXP,93.84,98.92692307692307,97.56,2023-04-13 02:31:02,True,-8.950000000000003,-9.53751065643649,Sunday,Sunday,7 days
Karlsruhe,Alemanha,805,92.19,Várias companhias aéreas,FKB,2023-05-11,2023-05-15,http://kayak.com/flights/MXP-FKB/2023-05-11/2023-05-15/,92.19,1.0,2023,5,MXP,101.78,153.70454545454547,143.04,2023-04-13 02:31:02,True,-9.590000000000003,-9.4222833562586,Thursday,Monday,4 days
Seul,Coreia do Sul,2430,574.11,LOT,SEL,2023-11-14,2023-11-21,http://kayak.com/flights/MXP-SEL/2023-11-14/2023-11-21/,574.11,1.0,2023,11,MXP,600.27,665.2970588235294,650.49,2023-04-13 02:31:02,True,-26.159999999999968,-4.358038882502868,Tuesday,Tuesday,7 days
Incheon,Coreia do Sul,2430,574.11,LOT,ICN,2023-11-14,2023-11-21,http://kayak.com/flights/MXP-ICN/2023-11-14/2023-11-21/,574.11,1.0,2023,11,MXP,600.27,666.7488888888888,650.49,2023-04-13 02:31:02,True,-26.159999999999968,-4.358038882502868,Tuesday,Tuesday,7 days
