City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Tetuão,Marrocos,85,37.23,Ryanair,TTU,2023-09-17,2023-09-22,http://kayak.com/flights/MAD-TTU/2023-09-17/2023-09-22/,37.23,1,2023,9,MAD,71.84,84.68944444444445,82.005,2023-06-09 03:04:07,True,-34.61000000000001,-48.17650334075724,Sunday,Friday,5 days
Ushuaia,Argentina,1620,936.19,Aerolineas Argentinas,USH,2023-12-02,2023-12-09,http://kayak.com/flights/MAD-USH/2023-12-02/2023-12-09/,936.19,1,2023,12,MAD,1365.65,1633.695238095238,1632.83,2023-06-09 03:04:07,True,-429.46000000000004,-31.447296159338045,Saturday,Saturday,7 days
Fucheu,China,1870,1031.11,Várias companhias aéreas,FOC,2023-07-09,2023-07-16,http://kayak.com/flights/MAD-FOC/2023-07-09/2023-07-16/,1031.11,1,2023,7,MAD,1334.04,1492.511,1363.95,2023-06-09 03:04:07,True,-302.93000000000006,-22.707714911097124,Sunday,Sunday,7 days
Dubai,Emirados Árabes Unidos,1545,295.94,Wizz Air,DXB,2023-09-14,2023-09-20,http://kayak.com/flights/MAD-DXB/2023-09-14/2023-09-20/,295.94,1,2023,9,MAD,361.61,378.12833333333333,370.495,2023-06-09 03:04:07,True,-65.67000000000002,-18.16044910262438,Thursday,Wednesday,6 days
Bhubaneswar,Índia,1900,991.09,Várias companhias aéreas,BBI,2023-08-05,2023-08-09,http://kayak.com/flights/MAD-BBI/2023-08-05/2023-08-09/,991.09,1,2023,8,MAD,1145.29,1977.0706666666667,1215.8600000000001,2023-06-09 03:04:07,True,-154.19999999999993,-13.463838853041581,Saturday,Wednesday,4 days
Sharjah,Emirados Árabes Unidos,2215,310.83,Várias companhias aéreas,SHJ,2024-03-23,2024-03-29,http://kayak.com/flights/MAD-SHJ/2024-03-23/2024-03-29/,310.83,1,2024,3,MAD,355.01,355.35249999999996,355.01,2023-06-09 03:04:07,True,-44.18000000000001,-12.444719867046002,Saturday,Friday,6 days
Nagua,República Dominicana,3535,918.51,Air Canada,AZS,2024-02-29,2024-03-04,http://kayak.com/flights/MAD-AZS/2024-02-29/2024-03-04/,918.51,1,2024,2,MAD,1038.41,1334.0644444444445,1087.11,2023-06-09 03:04:07,True,-119.90000000000009,-11.546498974393552,Thursday,Monday,4 days
Taipé,Taiwan,1400,601.17,Air China,TPE,2023-09-25,2023-10-02,http://kayak.com/flights/MAD-TPE/2023-09-25/2023-10-02/,601.17,1,2023,9,MAD,648.58,808.9586956521739,821.12,2023-06-09 03:04:07,True,-47.41000000000008,-7.309815288784742,Monday,Monday,7 days
Luxor,Egito,995,479.26,Várias companhias aéreas,LXR,2024-01-15,2024-01-21,http://kayak.com/flights/MAD-LXR/2024-01-15/2024-01-21/,479.26,1,2024,1,MAD,508.29,522.2175,522.03,2023-06-09 03:04:07,True,-29.03000000000003,-5.7113065376064895,Monday,Sunday,6 days
Memphis,Estados Unidos,1200,616.99,Air Canada,MEM,2023-10-18,2023-10-25,http://kayak.com/flights/MAD-MEM/2023-10-18/2023-10-25/,616.99,1,2023,10,MAD,650.04,653.059,653.19,2023-06-09 03:04:07,True,-33.049999999999955,-5.084302504461257,Wednesday,Wednesday,7 days
