City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Roma,Itália,1445,144.34,Várias companhias aéreas,ROM,2023-07-04,2023-07-11,http://kayak.com/flights/NAP-ROM/2023-07-04/2023-07-11/,144.34,1.0,2023,7,NAP,144.37,205.70913043478262,174.06,2023-03-20 02:41:00,True,-0.030000000000001137,-0.020779940430838216
Gdansk,Polónia,155,100.29,Ryanair,GDN,2023-05-21,2023-05-28,http://kayak.com/flights/NAP-GDN/2023-05-21/2023-05-28/,100.29,1.0,2023,5,NAP,100.31,168.278,181.78,2023-03-20 02:41:00,True,-0.01999999999999602,-0.01993819160601737
Chania,Grécia,1145,151.84,Ryanair,CHQ,2023-04-24,2023-04-30,http://kayak.com/flights/NAP-CHQ/2023-04-24/2023-04-30/,151.84,1.0,2023,4,NAP,151.87,231.378,275.09,2023-03-20 02:41:00,True,-0.030000000000001137,-0.01975373674853568
Dakhla,Sara Ocidental,770,209.01,Royal Air Maroc,VIL,2023-04-17,2023-04-24,http://kayak.com/flights/NAP-VIL/2023-04-17/2023-04-24/,209.01,1.0,2023,4,NAP,209.05,364.365,363.96500000000003,2023-03-20 02:41:00,True,-0.040000000000020464,-0.01913417842622361
Gotemburgo,Suécia,1405,157.46,Várias companhias aéreas,GOT,2023-06-20,2023-06-27,http://kayak.com/flights/NAP-GOT/2023-06-20/2023-06-27/,157.46,1.0,2023,6,NAP,157.49,227.78,240.48,2023-03-20 02:41:00,True,-0.030000000000001137,-0.019048828497048153
Copenhaga,Dinamarca,1385,111.54,Ryanair,CPH,2023-06-20,2023-06-27,http://kayak.com/flights/NAP-CPH/2023-06-20/2023-06-27/,111.54,1.0,2023,6,NAP,111.56,156.94263157894738,136.33,2023-03-20 02:41:00,True,-0.01999999999999602,-0.017927572606665488
Belgrado,Sérvia,503,225.88,Várias companhias aéreas,BEG,2023-04-11,2023-04-15,http://kayak.com/flights/NAP-BEG/2023-04-11/2023-04-15/,225.88,1.0,2023,4,NAP,225.92,225.92,225.92,2023-03-20 02:41:00,True,-0.03999999999999204,-0.017705382436257102
Toronto,Canadá,1114,397.4,Air France,YYZ,2023-10-18,2023-10-25,http://kayak.com/flights/NAP-YYZ/2023-10-18/2023-10-25/,397.4,1.0,2023,10,NAP,397.47,397.47,397.47,2023-03-20 02:41:00,True,-0.07000000000005002,-0.017611392054758854
Saint Peter,Jersey,1080,283.99,easyJet,JER,2023-03-20,2023-03-24,http://kayak.com/flights/NAP-JER/2023-03-20/2023-03-24/,283.99,1.0,2023,3,NAP,284.04,284.04,284.04,2023-03-20 02:41:00,True,-0.05000000000001137,-0.017603154485287764
Aberdeen,Reino Unido,985,283.99,KLM,ABZ,2023-07-26,2023-08-02,http://kayak.com/flights/NAP-ABZ/2023-07-26/2023-08-02/,283.99,1.0,2023,7,NAP,284.04,284.04,284.04,2023-03-20 02:41:00,True,-0.05000000000001137,-0.017603154485287764
Figari,França,880,343.04,Várias companhias aéreas,FSC,2023-09-03,2023-09-09,http://kayak.com/flights/NAP-FSC/2023-09-03/2023-09-09/,343.04,1.0,2023,9,NAP,343.1,343.1,343.1,2023-03-20 02:41:00,True,-0.060000000000002274,-0.01748761294083424
Nantes,França,2130,114.35,Ryanair,NTE,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-NTE/2023-04-18/2023-04-25/,114.35,1.0,2023,4,NAP,114.37,256.2990697674419,211.87,2023-03-20 02:41:00,True,-0.020000000000010232,-0.017487103261353703
Heraclião,Grécia,135,57.18,Volotea,HER,2023-07-12,2023-07-18,http://kayak.com/flights/NAP-HER/2023-07-12/2023-07-18/,57.18,1.0,2023,7,NAP,57.19,146.67558823529413,119.045,2023-03-20 02:41:00,True,-0.00999999999999801,-0.0174855744011156
West Palm Beach,Estados Unidos,1085,702.01,Delta,PBI,2023-09-07,2023-09-14,http://kayak.com/flights/NAP-PBI/2023-09-07/2023-09-14/,702.01,1.0,2023,9,NAP,702.13,719.72,719.72,2023-03-20 02:41:00,True,-0.12000000000000455,-0.017090852121402666
Ontário,Estados Unidos,1175,585.79,Várias companhias aéreas,ONT,2023-12-09,2023-12-13,http://kayak.com/flights/NAP-ONT/2023-12-09/2023-12-13/,585.79,1.0,2023,12,NAP,585.89,1006.4507142857143,1223.22,2023-03-20 02:41:00,True,-0.10000000000002274,-0.017068050316616214
Sharm El Sheikh,Egito,220,117.16,Wizz Air,SSH,2024-02-09,2024-02-16,http://kayak.com/flights/NAP-SSH/2024-02-09/2024-02-16/,117.16,1.0,2024,2,NAP,117.18,117.18,117.18,2023-03-20 02:41:00,True,-0.020000000000010232,-0.017067759003251606
St Louis,Estados Unidos,1664,704.82,American Airlines,STL,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-STL/2023-04-18/2023-04-25/,704.82,1.0,2023,4,NAP,704.94,704.94,704.94,2023-03-20 02:41:00,True,-0.12000000000000455,-0.01702272533832731
Parikia,Grécia,475,353.35,Várias companhias aéreas,PAS,2023-09-02,2023-09-09,http://kayak.com/flights/NAP-PAS/2023-09-02/2023-09-09/,353.35,1.0,2023,9,NAP,353.41,353.41,353.41,2023-03-20 02:41:00,True,-0.060000000000002274,-0.016977448289522728
Jidá,Arábia Saudita,610,237.13,Várias companhias aéreas,JED,2023-04-03,2023-04-10,http://kayak.com/flights/NAP-JED/2023-04-03/2023-04-10/,237.13,1.0,2023,4,NAP,237.17,672.8028333333333,470.90000000000003,2023-03-20 02:41:00,True,-0.03999999999999204,-0.016865539486440966
Dubai,Emirados Árabes Unidos,1550,357.1,Várias companhias aéreas,DXB,2023-05-03,2023-05-07,http://kayak.com/flights/NAP-DXB/2023-05-03/2023-05-07/,357.1,1.0,2023,5,NAP,357.16,465.5160714285715,500.97,2023-03-20 02:41:00,True,-0.060000000000002274,-0.016799193638705977
Urgench,Uzbequistão,1230,1135.96,Várias companhias aéreas,UGC,2023-05-01,2023-05-06,http://kayak.com/flights/NAP-UGC/2023-05-01/2023-05-06/,1135.96,1.0,2023,5,NAP,1136.15,1136.15,1136.15,2023-03-20 02:41:00,True,-0.19000000000005457,-0.016723143951067602
Malé,Maldivas,2775,478.94,Várias companhias aéreas,MLE,2023-06-01,2023-06-08,http://kayak.com/flights/NAP-MLE/2023-06-01/2023-06-08/,478.94,1.0,2023,6,NAP,479.02,800.9991666666666,877.5999999999999,2023-03-20 02:41:00,True,-0.07999999999998408,-0.01670076405995242
Enfidha,Tunísia,1530,599.85,Várias companhias aéreas,NBE,2023-03-25,2023-04-01,http://kayak.com/flights/NAP-NBE/2023-03-25/2023-04-01/,599.85,1.0,2023,3,NAP,599.95,599.95,599.95,2023-03-20 02:41:00,True,-0.10000000000002274,-0.01666805567130973
Riade,Arábia Saudita,645,119.97,Várias companhias aéreas,RUH,2023-04-16,2023-04-20,http://kayak.com/flights/NAP-RUH/2023-04-16/2023-04-20/,119.97,1.0,2023,4,NAP,119.99,244.9690909090909,227.3,2023-03-20 02:41:00,True,-0.01999999999999602,-0.016668055671302626
Montreal,Canadá,2273,541.74,American Airlines,YUL,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-YUL/2023-04-18/2023-04-25/,541.74,1.0,2023,4,NAP,541.83,546.9330769230769,547.02,2023-03-20 02:41:00,True,-0.09000000000003183,-0.0166103759481815
Colombo,Sri Lanka,1960,1084.41,flydubai,CMB,2023-08-01,2023-08-08,http://kayak.com/flights/NAP-CMB/2023-08-01/2023-08-08/,1084.41,1.0,2023,8,NAP,1084.59,1084.59,1084.59,2023-03-20 02:41:00,True,-0.1799999999998363,-0.016596133100972375
Pagadian,Filipinas,3010,1639.27,Várias companhias aéreas,PAG,2023-08-01,2023-08-06,http://kayak.com/flights/NAP-PAG/2023-08-01/2023-08-06/,1639.27,1.0,2023,8,NAP,1639.54,1643.1291666666666,1644.06,2023-03-20 02:41:00,True,-0.2699999999999818,-0.016468033716773106
Flint,Estados Unidos,2244,971.94,United Airlines,FNT,2023-04-06,2023-04-10,http://kayak.com/flights/NAP-FNT/2023-04-06/2023-04-10/,971.94,1.0,2023,4,NAP,972.1,972.1,972.1,2023-03-20 02:41:00,True,-0.15999999999996817,-0.0164592120152215
Lajes,Portugal,1270,364.6,TAP AIR PORTUGAL,TER,2023-07-03,2023-07-10,http://kayak.com/flights/NAP-TER/2023-07-03/2023-07-10/,364.6,1.0,2023,7,NAP,364.66,364.66,364.66,2023-03-20 02:41:00,True,-0.060000000000002274,-0.016453682882685863
Tromsø,Noruega,1670,304.61,Várias companhias aéreas,TOS,2023-12-03,2023-12-09,http://kayak.com/flights/NAP-TOS/2023-12-03/2023-12-09/,304.61,1.0,2023,12,NAP,304.66,304.66,304.66,2023-03-20 02:41:00,True,-0.05000000000001137,-0.016411737674788738
Liverpool,Reino Unido,880,121.85,Ryanair,LPL,2023-04-21,2023-04-26,http://kayak.com/flights/NAP-LPL/2023-04-21/2023-04-26/,121.85,1.0,2023,4,NAP,121.87,231.0315,229.45,2023-03-20 02:41:00,True,-0.020000000000010232,-0.01641092967917472
Cancún,México,2250,1280.3,American Airlines,CUN,2023-12-27,2024-01-02,http://kayak.com/flights/NAP-CUN/2023-12-27/2024-01-02/,1280.3,1.0,2023,12,NAP,1280.51,1280.51,1280.51,2023-03-20 02:41:00,True,-0.21000000000003638,-0.01639971573826338
Banguecoque,Tailândia,2375,671.08,Várias companhias aéreas,BKK,2023-06-01,2023-06-06,http://kayak.com/flights/NAP-BKK/2023-06-01/2023-06-06/,671.08,1.0,2023,6,NAP,671.19,773.6426086956521,729.7,2023-03-20 02:41:00,True,-0.11000000000001364,-0.016388801978577398
Norfolk,Estados Unidos,1567,610.16,Air France,ORF,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-ORF/2023-04-18/2023-04-25/,610.16,1.0,2023,4,NAP,610.26,610.26,610.26,2023-03-20 02:41:00,True,-0.10000000000002274,-0.016386458230921695
Boston,Estados Unidos,1750,549.24,Várias companhias aéreas,BOS,2024-01-11,2024-01-15,http://kayak.com/flights/NAP-BOS/2024-01-11/2024-01-15/,549.24,1.0,2024,1,NAP,549.33,577.4972727272727,583.76,2023-03-20 02:41:00,True,-0.09000000000003183,-0.0163835945606524
Barranquilla,Colômbia,2590,982.25,Várias companhias aéreas,BAQ,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-BAQ/2023-04-18/2023-04-25/,982.25,1.0,2023,4,NAP,982.41,982.41,982.41,2023-03-20 02:41:00,True,-0.15999999999996817,-0.016286479168572
Cincinnati,Estados Unidos,1310,736.69,Delta,CVG,2023-04-15,2023-04-22,http://kayak.com/flights/NAP-CVG/2023-04-15/2023-04-22/,736.69,1.0,2023,4,NAP,736.81,738.2366666666667,736.81,2023-03-20 02:41:00,True,-0.11999999999989086,-0.016286423908455486
Addis Abeba,Etiópia,1130,675.77,Turkish Airlines,ADD,2023-09-11,2023-09-17,http://kayak.com/flights/NAP-ADD/2023-09-11/2023-09-17/,675.77,1.0,2023,9,NAP,675.88,675.88,675.88,2023-03-20 02:41:00,True,-0.11000000000001364,-0.016275078416288932
Sydney,Austrália,2490,1598.97,Várias companhias aéreas,SYD,2023-06-10,2023-06-16,http://kayak.com/flights/NAP-SYD/2023-06-10/2023-06-16/,1598.97,1.0,2023,6,NAP,1599.23,1599.23,1599.23,2023-03-20 02:41:00,True,-0.2599999999999909,-0.01625782407783689
Rio de Janeiro,Brasil,1245,863.22,Lufthansa,RIO,2023-06-20,2023-06-25,http://kayak.com/flights/NAP-RIO/2023-06-20/2023-06-25/,863.22,1.0,2023,6,NAP,863.36,863.36,863.36,2023-03-20 02:41:00,True,-0.13999999999998636,-0.016215715344698196
Victoria,Seicheles,1905,678.58,Várias companhias aéreas,SEZ,2023-09-27,2023-10-04,http://kayak.com/flights/NAP-SEZ/2023-09-27/2023-10-04/,678.58,1.0,2023,9,NAP,678.69,840.9241176470588,873.76,2023-03-20 02:41:00,True,-0.11000000000001364,-0.01620769423448314
Raleigh,Estados Unidos,1110,804.17,Várias companhias aéreas,RDU,2023-08-11,2023-08-16,http://kayak.com/flights/NAP-RDU/2023-08-11/2023-08-16/,804.17,1.0,2023,8,NAP,804.3,804.3,804.3,2023-03-20 02:41:00,True,-0.12999999999999545,-0.016163123212731
Orlando,Estados Unidos,1427,866.03,Delta,MCO,2023-12-28,2024-01-03,http://kayak.com/flights/NAP-MCO/2023-12-28/2024-01-03/,866.03,1.0,2023,12,NAP,866.17,866.17,866.17,2023-03-20 02:41:00,True,-0.13999999999998636,-0.016163108858536588
Hanói,Vietname,1500,1855.78,Várias companhias aéreas,HAN,2023-08-17,2023-08-24,http://kayak.com/flights/NAP-HAN/2023-08-17/2023-08-24/,1855.78,1.0,2023,8,NAP,1856.08,1856.08,1856.08,2023-03-20 02:41:00,True,-0.2999999999999545,-0.016163096418255384
Santa Cruz de Tenerife,Espanha,620,123.72,Vueling,TCI,2024-01-10,2024-01-17,http://kayak.com/flights/NAP-TCI/2024-01-10/2024-01-17/,123.72,1.0,2024,1,NAP,123.74,123.74,123.74,2023-03-20 02:41:00,True,-0.01999999999999602,-0.01616292225634073
San Antonio,Estados Unidos,1375,805.11,Delta,SAT,2023-04-04,2023-04-09,http://kayak.com/flights/NAP-SAT/2023-04-04/2023-04-09/,805.11,1.0,2023,4,NAP,805.24,852.7209090909091,863.4,2023-03-20 02:41:00,True,-0.12999999999999545,-0.016144255128905105
Singapura,Singapura,2285,806.05,KLM,SIN,2023-06-14,2023-06-18,http://kayak.com/flights/NAP-SIN/2023-06-14/2023-06-18/,806.05,1.0,2023,6,NAP,806.18,806.18,806.18,2023-03-20 02:41:00,True,-0.12999999999999545,-0.016125431045175453
Castries,Santa Lúcia,1830,1117.22,Várias companhias aéreas,SLU,2023-09-13,2023-09-17,http://kayak.com/flights/NAP-SLU/2023-09-13/2023-09-17/,1117.22,1.0,2023,9,NAP,1117.4,1117.4,1117.4,2023-03-20 02:41:00,True,-0.18000000000006366,-0.01610882405584962
Chengdu,China,1620,1366.53,Várias companhias aéreas,CTU,2023-04-17,2023-04-24,http://kayak.com/flights/NAP-CTU/2023-04-17/2023-04-24/,1366.53,1.0,2023,4,NAP,1366.75,1366.75,1366.75,2023-03-20 02:41:00,True,-0.22000000000002728,-0.016096579476863163
Hanover,Alemanha,970,186.52,Air France,HAJ,2023-04-06,2023-04-10,http://kayak.com/flights/NAP-HAJ/2023-04-06/2023-04-10/,186.52,1.0,2023,4,NAP,186.55,222.65833333333333,223.38,2023-03-20 02:41:00,True,-0.030000000000001137,-0.01608147949611425
Houston,Estados Unidos,1105,684.2,Delta,IAH,2023-04-15,2023-04-21,http://kayak.com/flights/NAP-IAH/2023-04-15/2023-04-21/,684.2,1.0,2023,4,NAP,684.31,716.1247368421053,712.91,2023-03-20 02:41:00,True,-0.10999999999989996,-0.016074586079393837
Santa Ana,Estados Unidos,2214,933.52,Lufthansa,SNA,2023-12-22,2023-12-28,http://kayak.com/flights/NAP-SNA/2023-12-22/2023-12-28/,933.52,1.0,2023,12,NAP,933.67,973.2766666666666,980.07,2023-03-20 02:41:00,True,-0.14999999999997726,-0.016065633467925205
Vaitape,Polinésia Francesa,3205,2302.85,Várias companhias aéreas,BOB,2023-05-10,2023-05-14,http://kayak.com/flights/NAP-BOB/2023-05-10/2023-05-14/,2302.85,1.0,2023,5,NAP,2303.22,2308.96,2308.96,2023-03-20 02:41:00,True,-0.36999999999989086,-0.016064466268957845
São Pedro,Cabo Verde,2840,1123.78,TAP AIR PORTUGAL,VXE,2023-06-30,2023-07-06,http://kayak.com/flights/NAP-VXE/2023-06-30/2023-07-06/,1123.78,1.0,2023,6,NAP,1123.96,1123.96,1123.96,2023-03-20 02:41:00,True,-0.18000000000006366,-0.016014804797329415
Nassau,Bahamas,1500,1000.06,British Airways,NAS,2023-11-06,2023-11-13,http://kayak.com/flights/NAP-NAS/2023-11-06/2023-11-13/,1000.06,1.0,2023,11,NAP,1000.22,1054.625,1064.085,2023-03-20 02:41:00,True,-0.16000000000008185,-0.015996480774237855
Cidade do Panamá,Panamá,1765,687.95,Várias companhias aéreas,PTY,2023-11-13,2023-11-20,http://kayak.com/flights/NAP-PTY/2023-11-13/2023-11-20/,687.95,1.0,2023,11,NAP,688.06,688.06,688.06,2023-03-20 02:41:00,True,-0.10999999999989996,-0.01598697787982152
Valverde,Espanha,1420,1001.0,Iberia,VDE,2023-08-30,2023-09-05,http://kayak.com/flights/NAP-VDE/2023-08-30/2023-09-05/,1001.0,1.0,2023,8,NAP,1001.16,1142.68,1214.4,2023-03-20 02:41:00,True,-0.15999999999996817,-0.01598146150465142
Melbourne,Austrália,2660,1254.06,Várias companhias aéreas,MEL,2023-06-10,2023-06-15,http://kayak.com/flights/NAP-MEL/2023-06-10/2023-06-15/,1254.06,1.0,2023,6,NAP,1254.26,1254.26,1254.26,2023-03-20 02:41:00,True,-0.20000000000004547,-0.015945657200265133
Knoxville,Estados Unidos,2005,565.17,American Airlines,TYS,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-TYS/2023-04-18/2023-04-25/,565.17,1.0,2023,4,NAP,565.26,565.26,565.26,2023-03-20 02:41:00,True,-0.09000000000003183,-0.01592187665853445
Toowoomba,Austrália,2975,3016.11,Várias companhias aéreas,WTB,2023-06-10,2023-06-16,http://kayak.com/flights/NAP-WTB/2023-06-10/2023-06-16/,3016.11,1.0,2023,6,NAP,3016.59,3016.59,3016.59,2023-03-20 02:41:00,True,-0.4800000000000182,-0.015912006603483343
Cidade do México,México,1990,1257.81,Várias companhias aéreas,MEX,2023-12-29,2024-01-05,http://kayak.com/flights/NAP-MEX/2023-12-29/2024-01-05/,1257.81,1.0,2023,12,NAP,1258.01,1258.01,1258.01,2023-03-20 02:41:00,True,-0.20000000000004547,-0.015898124816181546
Papete,Polinésia Francesa,2370,1762.99,Várias companhias aéreas,PPT,2023-12-14,2023-12-21,http://kayak.com/flights/NAP-PPT/2023-12-14/2023-12-21/,1762.99,1.0,2023,12,NAP,1763.27,1772.6399999999999,1776.85,2023-03-20 02:41:00,True,-0.2799999999999727,-0.015879587357578405
Greensboro,Estados Unidos,1993,1828.6,Iberia,GSO,2023-08-11,2023-08-16,http://kayak.com/flights/NAP-GSO/2023-08-11/2023-08-16/,1828.6,1.0,2023,8,NAP,1828.89,1828.89,1828.89,2023-03-20 02:41:00,True,-0.290000000000191,-0.015856612480804805
Porto Alegre,Brasil,2250,1453.7,Várias companhias aéreas,POA,2023-04-08,2023-04-15,http://kayak.com/flights/NAP-POA/2023-04-08/2023-04-15/,1453.7,1.0,2023,4,NAP,1453.93,1453.93,1453.93,2023-03-20 02:41:00,True,-0.2300000000000182,-0.01581919349624935
Manágua,Nicarágua,3291,825.73,Várias companhias aéreas,MGA,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-MGA/2023-04-18/2023-04-25/,825.73,1.0,2023,4,NAP,825.86,825.86,825.86,2023-03-20 02:41:00,True,-0.12999999999999545,-0.01574116678371582
Pau,França,935,254.94,Várias companhias aéreas,PUF,2023-04-16,2023-04-23,http://kayak.com/flights/NAP-PUF/2023-04-16/2023-04-23/,254.94,1.0,2023,4,NAP,254.98,379.21666666666664,332.9,2023-03-20 02:41:00,True,-0.03999999999999204,-0.01568750490234216
Zaquinto,Grécia,100,63.74,Volotea,ZTH,2023-05-29,2023-06-05,http://kayak.com/flights/NAP-ZTH/2023-05-29/2023-06-05/,63.74,1.0,2023,5,NAP,63.75,69.296,69.87,2023-03-20 02:41:00,True,-0.00999999999999801,-0.0156862745098008
Kaunas,Lituânia,480,639.22,Várias companhias aéreas,KUN,2023-06-21,2023-06-28,http://kayak.com/flights/NAP-KUN/2023-06-21/2023-06-28/,639.22,1.0,2023,6,NAP,639.32,639.32,639.32,2023-03-20 02:41:00,True,-0.10000000000002274,-0.015641619220425253
Detroit,Estados Unidos,1170,703.89,Várias companhias aéreas,DTW,2023-04-06,2023-04-10,http://kayak.com/flights/NAP-DTW/2023-04-06/2023-04-10/,703.89,1.0,2023,4,NAP,704.0,704.0,704.0,2023-03-20 02:41:00,True,-0.11000000000001364,-0.01562500000000194
Dortmund,Alemanha,1275,192.14,Ryanair,DTM,2023-08-22,2023-08-26,http://kayak.com/flights/NAP-DTM/2023-08-22/2023-08-26/,192.14,1.0,2023,8,NAP,192.17,308.31444444444446,341.71,2023-03-20 02:41:00,True,-0.030000000000001137,-0.015611177603164458
Erevã,Arménia,850,448.95,Várias companhias aéreas,EVN,2023-04-28,2023-05-02,http://kayak.com/flights/NAP-EVN/2023-04-28/2023-05-02/,448.95,1.0,2023,4,NAP,449.02,518.21,518.21,2023-03-20 02:41:00,True,-0.06999999999999318,-0.01558950603536439
Chicago,Estados Unidos,1060,514.56,Várias companhias aéreas,ORD,2023-04-18,2023-04-25,http://kayak.com/flights/NAP-ORD/2023-04-18/2023-04-25/,514.56,1.0,2023,4,NAP,514.64,577.8634782608696,541.24,2023-03-20 02:41:00,True,-0.08000000000004093,-0.015544846883266152
Dar Es Salaam,Tanzânia,990,707.64,Turkish Airlines,DAR,2023-04-16,2023-04-22,http://kayak.com/flights/NAP-DAR/2023-04-16/2023-04-22/,707.64,1.0,2023,4,NAP,707.75,709.8050000000001,709.8050000000001,2023-03-20 02:41:00,True,-0.11000000000001364,-0.015542211232781863
Valência,Espanha,734,64.68,Ryanair,VLC,2023-04-18,2023-04-22,http://kayak.com/flights/NAP-VLC/2023-04-18/2023-04-22/,64.68,1.0,2023,4,NAP,64.69,110.14349999999999,94.62,2023-03-20 02:41:00,True,-0.009999999999990905,-0.015458339774294179
Jacarta,Indonésia,2265,1230.63,Várias companhias aéreas,JKT,2023-06-12,2023-06-19,http://kayak.com/flights/NAP-JKT/2023-06-12/2023-06-19/,1230.63,1.0,2023,6,NAP,1230.82,1230.82,1230.82,2023-03-20 02:41:00,True,-0.1899999999998272,-0.01543686322937775
Agios Kirykos,Grécia,705,518.31,Várias companhias aéreas,JIK,2023-04-28,2023-05-02,http://kayak.com/flights/NAP-JIK/2023-04-28/2023-05-02/,518.31,1.0,2023,4,NAP,518.39,518.39,518.39,2023-03-20 02:41:00,True,-0.08000000000004093,-0.015432396458272908
Cayman Brac,Ilhas Cayman,3020,1360.91,Várias companhias aéreas,CYB,2023-04-17,2023-04-24,http://kayak.com/flights/NAP-CYB/2023-04-17/2023-04-24/,1360.91,1.0,2023,4,NAP,1361.12,1361.12,1361.12,2023-03-20 02:41:00,True,-0.209999999999809,-0.015428470671197911
Cidade do Cabo,África do Sul,2165,652.34,KLM,CPT,2023-09-01,2023-09-08,http://kayak.com/flights/NAP-CPT/2023-09-01/2023-09-08/,652.34,1.0,2023,9,NAP,652.44,652.44,652.44,2023-03-20 02:41:00,True,-0.10000000000002274,-0.015327079884743843
Stavanger,Noruega,595,196.83,Lufthansa,SVG,2023-04-04,2023-04-08,http://kayak.com/flights/NAP-SVG/2023-04-04/2023-04-08/,196.83,1.0,2023,4,NAP,196.86,285.125,302.87,2023-03-20 02:41:00,True,-0.030000000000001137,-0.01523925632429195
Cavala,Grécia,805,790.12,Eurowings,KVA,2023-06-26,2023-06-30,http://kayak.com/flights/NAP-KVA/2023-06-26/2023-06-30/,790.12,1.0,2023,6,NAP,790.24,790.24,790.24,2023-03-20 02:41:00,True,-0.12000000000000455,-0.01518526017412489
Belfast,Reino Unido,815,197.77,Várias companhias aéreas,BFS,2023-06-01,2023-06-05,http://kayak.com/flights/NAP-BFS/2023-06-01/2023-06-05/,197.77,1.0,2023,6,NAP,197.8,197.8,197.8,2023-03-20 02:41:00,True,-0.030000000000001137,-0.015166835187058208
Al Hoceima,Marrocos,2865,264.31,Várias companhias aéreas,AHU,2023-08-04,2023-08-11,http://kayak.com/flights/NAP-AHU/2023-08-04/2023-08-11/,264.31,1.0,2023,8,NAP,264.35,264.35,264.35,2023-03-20 02:41:00,True,-0.040000000000020464,-0.015131454511072617
Estrasburgo,França,680,330.86,Várias companhias aéreas,SXB,2023-12-07,2023-12-11,http://kayak.com/flights/NAP-SXB/2023-12-07/2023-12-11/,330.86,1.0,2023,12,NAP,330.91,661.951,554.25,2023-03-20 02:41:00,True,-0.05000000000001137,-0.01510984859932047
Providence,Estados Unidos,2750,865.1,KLM,PVD,2023-08-18,2023-08-25,http://kayak.com/flights/NAP-PVD/2023-08-18/2023-08-25/,865.1,1.0,2023,8,NAP,865.23,865.23,865.23,2023-03-20 02:41:00,True,-0.12999999999999545,-0.0150249066722138
