City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Veracruz,México,2316,810.94,Aeromexico,VER,2023-07-12,2023-07-19,http://kayak.com/flights/MAD-VER/2023-07-12/2023-07-19/,810.94,1,2023,7,MAD,1035.92,1765.688,1948.13,2023-05-17 02:37:40,True,-224.98000000000002,-21.717893273611864,Wednesday,Wednesday,7 days
Mulhouse,França,1245,328.24,Várias companhias aéreas,MLH,2023-07-04,2023-07-11,http://kayak.com/flights/MAD-MLH/2023-07-04/2023-07-11/,328.24,1,2023,7,MAD,390.04,517.9394736842105,506.075,2023-05-17 02:37:40,True,-61.80000000000001,-15.844528766280384,Tuesday,Tuesday,7 days
Frankfurt,Alemanha,380,89.19,Ryanair,FRA,2023-09-27,2023-10-04,http://kayak.com/flights/MAD-FRA/2023-09-27/2023-10-04/,89.19,1,2023,9,MAD,98.43,118.44999999999999,116.97,2023-05-17 02:37:40,True,-9.240000000000009,-9.387381895763495,Wednesday,Wednesday,7 days
Columbus,Estados Unidos,782,785.2,British Airways,CMH,2023-06-13,2023-06-20,http://kayak.com/flights/MAD-CMH/2023-06-13/2023-06-20/,785.2,1,2023,6,MAD,857.35,1008.124,986.96,2023-05-17 02:37:40,True,-72.14999999999998,-8.415466262319935,Tuesday,Tuesday,7 days
Longyearbyen,Noruega,1665,474.43,Várias companhias aéreas,LYR,2023-07-13,2023-07-18,http://kayak.com/flights/MAD-LYR/2023-07-13/2023-07-18/,474.43,1,2023,7,MAD,515.14,564.5651724137931,551.13,2023-05-17 02:37:40,True,-40.70999999999998,-7.902706060488407,Thursday,Tuesday,5 days
Changsha,China,1670,1150.21,Várias companhias aéreas,CSX,2023-07-19,2023-07-26,http://kayak.com/flights/MAD-CSX/2023-07-19/2023-07-26/,1150.21,1,2023,7,MAD,1226.79,1397.4278571428572,1328.63,2023-05-17 02:37:40,True,-76.57999999999993,-6.242307159334517,Wednesday,Wednesday,7 days
Dallas,Estados Unidos,635,598.55,Iberia,DFW,2023-09-21,2023-09-28,http://kayak.com/flights/MAD-DFW/2023-09-21/2023-09-28/,598.55,1,2023,9,MAD,620.5,642.0884523809524,638.29,2023-05-17 02:37:40,True,-21.950000000000045,-3.5374697824335284,Thursday,Thursday,7 days
Hanover,Alemanha,800,165.5,KLM,HAJ,2023-07-27,2023-08-03,http://kayak.com/flights/MAD-HAJ/2023-07-27/2023-08-03/,165.5,1,2023,7,MAD,171.11,208.98366666666666,201.47,2023-05-17 02:37:40,True,-5.610000000000014,-3.278592718134541,Thursday,Thursday,7 days
Pantelária,Itália,1210,376.97,Várias companhias aéreas,PNL,2023-08-23,2023-08-30,http://kayak.com/flights/MAD-PNL/2023-08-23/2023-08-30/,376.97,1,2023,8,MAD,378.71,381.197,382.83000000000004,2023-05-17 02:37:40,True,-1.7399999999999523,-0.45945446383775246,Wednesday,Wednesday,7 days
Budapeste,Hungria,200,82.75,Ryanair,BUD,2024-02-21,2024-02-28,http://kayak.com/flights/MAD-BUD/2024-02-21/2024-02-28/,82.75,1,2024,2,MAD,82.8,82.8,82.8,2023-05-17 02:37:40,True,-0.04999999999999716,-0.06038647342994826,Wednesday,Wednesday,7 days
Oslo,Noruega,1300,90.11,TAP AIR PORTUGAL,OSL,2024-04-15,2024-04-21,http://kayak.com/flights/MAD-OSL/2024-04-15/2024-04-21/,90.11,1,2024,4,MAD,90.16,90.16000000000001,90.16,2023-05-17 02:37:40,True,-0.04999999999999716,-0.05545696539485044,Monday,Sunday,6 days
Clermont-Ferrand,França,840,182.97,Várias companhias aéreas,CFE,2023-06-15,2023-06-22,http://kayak.com/flights/MAD-CFE/2023-06-15/2023-06-22/,182.97,1,2023,6,MAD,183.07,278.72941176470584,254.15,2023-05-17 02:37:40,True,-0.09999999999999432,-0.054623914349699196,Thursday,Thursday,7 days
Tours,França,1990,182.97,Várias companhias aéreas,TUF,2023-09-15,2023-09-21,http://kayak.com/flights/MAD-TUF/2023-09-15/2023-09-21/,182.97,1,2023,9,MAD,183.07,183.17666666666665,183.07,2023-05-17 02:37:40,True,-0.09999999999999432,-0.054623914349699196,Friday,Thursday,6 days
Sibiu,Roménia,1675,182.97,Várias companhias aéreas,SBZ,2023-06-14,2023-06-20,http://kayak.com/flights/MAD-SBZ/2023-06-14/2023-06-20/,182.97,1,2023,6,MAD,183.07,273.54105263157896,253.86,2023-05-17 02:37:40,True,-0.09999999999999432,-0.054623914349699196,Wednesday,Tuesday,6 days
Bergerac,França,2290,148.03,Ryanair,EGC,2023-06-13,2023-06-20,http://kayak.com/flights/MAD-EGC/2023-06-13/2023-06-20/,148.03,1,2023,6,MAD,148.11,148.25444444444443,148.37,2023-05-17 02:37:40,True,-0.0800000000000125,-0.054013908581468165,Tuesday,Tuesday,7 days
Brno,República Checa,1415,167.34,Várias companhias aéreas,BRQ,2023-09-07,2023-09-11,http://kayak.com/flights/MAD-BRQ/2023-09-07/2023-09-11/,167.34,1,2023,9,MAD,167.43,235.84545454545457,213.07,2023-05-17 02:37:40,True,-0.09000000000000341,-0.05375380756137097,Thursday,Monday,4 days
San Sebastián de la Gomera,Espanha,750,169.18,Várias companhias aéreas,GMZ,2023-11-15,2023-11-20,http://kayak.com/flights/MAD-GMZ/2023-11-15/2023-11-20/,169.18,1,2023,11,MAD,169.27,185.10333333333335,169.27,2023-05-17 02:37:40,True,-0.09000000000000341,-0.053169492526734446,Wednesday,Monday,5 days
Pristina,Kosovo,1035,169.18,Várias companhias aéreas,PRN,2023-09-06,2023-09-13,http://kayak.com/flights/MAD-PRN/2023-09-06/2023-09-13/,169.18,1,2023,9,MAD,169.27,276.8342857142857,232.86,2023-05-17 02:37:40,True,-0.09000000000000341,-0.053169492526734446,Wednesday,Wednesday,7 days
Colónia,Alemanha,985,113.09,Ryanair,CGN,2023-08-23,2023-08-27,http://kayak.com/flights/MAD-CGN/2023-08-23/2023-08-27/,113.09,1,2023,8,MAD,113.15,132.2078947368421,117.89,2023-05-17 02:37:40,True,-0.060000000000002274,-0.05302695536898124,Wednesday,Sunday,4 days
Kiruna,Suécia,1915,342.03,Várias companhias aéreas,KRN,2023-12-06,2023-12-11,http://kayak.com/flights/MAD-KRN/2023-12-06/2023-12-11/,342.03,1,2023,12,MAD,342.21,410.98622950819674,436.07,2023-05-17 02:37:40,True,-0.18000000000000682,-0.052599281143159704,Wednesday,Monday,5 days
Gaziantep,Turquia,940,323.64,Pegasus Airlines,GZT,2023-11-21,2023-11-26,http://kayak.com/flights/MAD-GZT/2023-11-21/2023-11-26/,323.64,1,2023,11,MAD,323.81,350.656,323.81,2023-05-17 02:37:40,True,-0.17000000000001592,-0.0524999227942361,Tuesday,Sunday,5 days
Quimper,França,2955,535.11,Várias companhias aéreas,UIP,2023-09-02,2023-09-07,http://kayak.com/flights/MAD-UIP/2023-09-02/2023-09-07/,535.11,1,2023,9,MAD,535.39,535.9188888888889,536.34,2023-05-17 02:37:40,True,-0.2799999999999727,-0.05229832458581085,Saturday,Thursday,5 days
Thal,Suíça,1310,726.35,Várias companhias aéreas,ACH,2023-06-15,2023-06-22,http://kayak.com/flights/MAD-ACH/2023-06-15/2023-06-22/,726.35,1,2023,6,MAD,726.73,1102.5687234042555,953.61,2023-05-17 02:37:40,True,-0.37999999999999545,-0.052289020681683084,Thursday,Thursday,7 days
Brest,França,1305,210.55,Várias companhias aéreas,BES,2023-07-27,2023-08-01,http://kayak.com/flights/MAD-BES/2023-07-27/2023-08-01/,210.55,1,2023,7,MAD,210.66,381.4878947368421,299.78,2023-05-17 02:37:40,True,-0.10999999999998522,-0.05221684230512923,Thursday,Tuesday,5 days
Mazatlán,México,1641,823.81,Aeromexico,MZT,2023-06-13,2023-06-20,http://kayak.com/flights/MAD-MZT/2023-06-13/2023-06-20/,823.81,1,2023,6,MAD,824.24,1006.9373684210526,1036.6,2023-05-17 02:37:40,True,-0.43000000000006366,-0.05216927108609915,Tuesday,Tuesday,7 days
Syracuse,Estados Unidos,2114,614.18,Várias companhias aéreas,SYR,2023-05-31,2023-06-05,http://kayak.com/flights/MAD-SYR/2023-05-31/2023-06-05/,614.18,1,2023,5,MAD,614.5,775.7396666666666,759.13,2023-05-17 02:37:40,True,-0.32000000000005,-0.05207485760781937,Wednesday,Monday,5 days
Tbilisi,Geórgia,660,326.4,LOT,TBS,2023-12-29,2024-01-05,http://kayak.com/flights/MAD-TBS/2023-12-29/2024-01-05/,326.4,1,2023,12,MAD,326.57,345.61,356.59,2023-05-17 02:37:40,True,-0.17000000000001592,-0.05205622071838072,Friday,Friday,7 days
Nevşehir,Turquia,1910,345.71,Várias companhias aéreas,NAV,2023-11-11,2023-11-17,http://kayak.com/flights/MAD-NAV/2023-11-11/2023-11-17/,345.71,1,2023,11,MAD,345.89,369.19166666666666,366.93,2023-05-17 02:37:40,True,-0.18000000000000682,-0.052039665789703905,Saturday,Friday,6 days
East London,África do Sul,3005,807.26,Várias companhias aéreas,ELS,2023-06-13,2023-06-20,http://kayak.com/flights/MAD-ELS/2023-06-13/2023-06-20/,807.26,1,2023,6,MAD,807.68,808.395,808.395,2023-05-17 02:37:40,True,-0.4199999999999591,-0.052000792393021876,Tuesday,Tuesday,7 days
Sydney,Canadá,2245,615.1,Air Canada,YQY,2023-09-11,2023-09-18,http://kayak.com/flights/MAD-YQY/2023-09-11/2023-09-18/,615.1,1,2023,9,MAD,615.42,624.0768421052632,628.73,2023-05-17 02:37:40,True,-0.31999999999993634,-0.05199701017190477,Monday,Monday,7 days
Qingdao,China,2620,711.64,Várias companhias aéreas,TAO,2023-09-16,2023-09-23,http://kayak.com/flights/MAD-TAO/2023-09-16/2023-09-23/,711.64,1,2023,9,MAD,712.01,1015.1490243902439,907.1,2023-05-17 02:37:40,True,-0.37000000000000455,-0.05196556228142927,Saturday,Saturday,7 days
Varanasi,Índia,1605,904.72,Várias companhias aéreas,VNS,2023-06-14,2023-06-21,http://kayak.com/flights/MAD-VNS/2023-06-14/2023-06-21/,904.72,1,2023,6,MAD,905.19,905.8757142857143,905.19,2023-05-17 02:37:40,True,-0.4700000000000273,-0.05192280073796963,Wednesday,Wednesday,7 days
Santa Barbara,Estados Unidos,2510,731.87,United Airlines,SBA,2023-10-18,2023-10-24,http://kayak.com/flights/MAD-SBA/2023-10-18/2023-10-24/,731.87,1,2023,10,MAD,732.25,732.9688888888888,733.54,2023-05-17 02:37:40,True,-0.37999999999999545,-0.051894844656878866,Wednesday,Tuesday,6 days
