City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Daytona Beach,Estados Unidos,1737,465.7,American Airlines,DAB,2023-04-12,2023-04-16,http://kayak.com/flights/LIS-DAB/2023-04-12/2023-04-16/,465.7,1.0,2023,4,LIS,898.46,899.445,898.705,2023-03-23 02:30:39,True,-432.76000000000005,-48.16686329942346,Wednesday,Sunday,4 days
Trieste,Itália,1365,213.87,Várias companhias aéreas,TRS,2023-09-04,2023-09-11,http://kayak.com/flights/LIS-TRS/2023-09-04/2023-09-11/,213.87,1.0,2023,9,LIS,314.23,354.13000000000005,314.23,2023-03-23 02:30:39,True,-100.36000000000001,-31.93838907806384,Monday,Monday,7 days
Cork,Irlanda,480,157.4,Várias companhias aéreas,ORK,2023-10-05,2023-10-11,http://kayak.com/flights/LIS-ORK/2023-10-05/2023-10-11/,157.4,1.0,2023,10,LIS,218.29,218.79714285714286,218.75,2023-03-23 02:30:39,True,-60.889999999999986,-27.894085849099813,Thursday,Wednesday,6 days
Kailua-Kona,Estados Unidos,2404,885.1,United Airlines,KOA,2023-10-20,2023-10-27,http://kayak.com/flights/LIS-KOA/2023-10-20/2023-10-27/,885.1,1.0,2023,10,LIS,1216.6,1220.94,1220.94,2023-03-23 02:30:39,True,-331.4999999999999,-27.248068387308887,Friday,Friday,7 days
Burbank,Estados Unidos,1727,1114.7,KLM,BUR,2023-06-14,2023-06-21,http://kayak.com/flights/LIS-BUR/2023-06-14/2023-06-21/,1114.7,1.0,2023,6,LIS,1507.62,1651.9630769230769,1633.08,2023-03-23 02:30:39,True,-392.91999999999985,-26.06227033337312,Wednesday,Wednesday,7 days
Cidade de Ho Chi Minh,Vietname,1750,771.22,Iberia,SGN,2023-09-05,2023-09-11,http://kayak.com/flights/LIS-SGN/2023-09-05/2023-09-11/,771.22,1.0,2023,9,LIS,1037.47,1037.47,1037.47,2023-03-23 02:30:39,True,-266.25,-25.663392676414738,Tuesday,Monday,6 days
Dakar,Senegal,900,544.39,Royal Air Maroc,DSS,2023-07-10,2023-07-16,http://kayak.com/flights/LIS-DSS/2023-07-10/2023-07-16/,544.39,1.0,2023,7,LIS,723.83,723.83,723.83,2023-03-23 02:30:39,True,-179.44000000000005,-24.790351325587505,Monday,Sunday,6 days
Krabi,Tailândia,2395,887.88,Várias companhias aéreas,KBV,2023-10-08,2023-10-14,http://kayak.com/flights/LIS-KBV/2023-10-08/2023-10-14/,887.88,1.0,2023,10,LIS,1174.07,1174.07,1174.07,2023-03-23 02:30:39,True,-286.18999999999994,-24.375889001507574,Sunday,Saturday,6 days
Alicante,Espanha,1170,103.7,Várias companhias aéreas,ALC,2023-07-18,2023-07-24,http://kayak.com/flights/LIS-ALC/2023-07-18/2023-07-24/,103.7,1.0,2023,7,LIS,133.41,259.075,194.375,2023-03-23 02:30:39,True,-29.709999999999994,-22.26969492541788,Tuesday,Monday,6 days
Dubai,Emirados Árabes Unidos,1515,328.67,KLM,DXB,2024-01-10,2024-01-15,http://kayak.com/flights/LIS-DXB/2024-01-10/2024-01-15/,328.67,1.0,2024,1,LIS,414.48,460.366,437.39,2023-03-23 02:30:39,True,-85.81,-20.70304960432349,Wednesday,Monday,5 days
