City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Nur-Sultan,Cazaquistão,1995,568.92,Turkish Airlines,NQZ,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-NQZ/2023-05-11/2023-05-15/,568.92,1.0,2023,5,OPO,569.01,569.01,569.01,2023-03-20 02:40:41,True,-0.09000000000003183,-0.01581694522065198
Georgetown,Guiana,2255,2972.06,Várias companhias aéreas,GEO,2023-11-04,2023-11-09,http://kayak.com/flights/OPO-GEO/2023-11-04/2023-11-09/,2972.06,1.0,2023,11,OPO,2972.53,2972.53,2972.53,2023-03-20 02:40:41,True,-0.47000000000025466,-0.015811446814674862
Bangalore,Índia,1185,1012.25,Várias companhias aéreas,BLR,2023-11-24,2023-11-28,http://kayak.com/flights/OPO-BLR/2023-11-24/2023-11-28/,1012.25,1.0,2023,11,OPO,1012.41,1012.41,1012.41,2023-03-20 02:40:41,True,-0.15999999999996817,-0.015803873924592624
Mumbai,Índia,2345,759.19,Várias companhias aéreas,BOM,2023-04-29,2023-05-06,http://kayak.com/flights/OPO-BOM/2023-04-29/2023-05-06/,759.19,1.0,2023,4,OPO,759.31,819.9659090909091,819.89,2023-03-20 02:40:41,True,-0.11999999999989086,-0.01580382189091292
Surabaia,Indonésia,2710,1455.57,Várias companhias aéreas,SUB,2023-04-16,2023-04-23,http://kayak.com/flights/OPO-SUB/2023-04-16/2023-04-23/,1455.57,1.0,2023,4,OPO,1455.8,1455.8,1455.8,2023-03-20 02:40:41,True,-0.2300000000000182,-0.015798873471631968
Ilhéus,Brasil,1410,1393.71,Várias companhias aéreas,IOS,2023-12-24,2023-12-31,http://kayak.com/flights/OPO-IOS/2023-12-24/2023-12-31/,1393.71,1.0,2023,12,OPO,1393.93,1393.93,1393.93,2023-03-20 02:40:41,True,-0.22000000000002728,-0.01578271505742952
Colombo,Sri Lanka,1525,1015.06,Várias companhias aéreas,CMB,2023-04-17,2023-04-24,http://kayak.com/flights/OPO-CMB/2023-04-17/2023-04-24/,1015.06,1.0,2023,4,OPO,1015.22,1439.4044444444444,1181.4,2023-03-20 02:40:41,True,-0.16000000000008185,-0.015760130809093775
Montego Bay,Jamaica,2250,1082.54,Várias companhias aéreas,MBJ,2023-05-15,2023-05-19,http://kayak.com/flights/OPO-MBJ/2023-05-15/2023-05-19/,1082.54,1.0,2023,5,OPO,1082.71,1082.71,1082.71,2023-03-20 02:40:41,True,-0.17000000000007276,-0.015701342002943795
Maputo,Moçambique,1850,956.01,TAP AIR PORTUGAL,MPM,2023-05-01,2023-05-08,http://kayak.com/flights/OPO-MPM/2023-05-01/2023-05-08/,956.01,1.0,2023,5,OPO,956.16,956.16,956.16,2023-03-20 02:40:41,True,-0.14999999999997726,-0.01568775100401369
Bucaramanga,Colômbia,2906,1083.48,LATAM Airlines,BGA,2023-04-17,2023-04-24,http://kayak.com/flights/OPO-BGA/2023-04-17/2023-04-24/,1083.48,1.0,2023,4,OPO,1083.65,1083.65,1083.65,2023-03-20 02:40:41,True,-0.17000000000007276,-0.015687722050484267
Detroit,Estados Unidos,1345,638.28,Várias companhias aéreas,DTW,2023-09-12,2023-09-18,http://kayak.com/flights/OPO-DTW/2023-09-12/2023-09-18/,638.28,1.0,2023,9,OPO,638.38,638.38,638.38,2023-03-20 02:40:41,True,-0.10000000000002274,-0.01566465114822249
San Antonio,Estados Unidos,1442,703.89,Delta,SAT,2023-04-17,2023-04-24,http://kayak.com/flights/OPO-SAT/2023-04-17/2023-04-24/,703.89,1.0,2023,4,OPO,704.0,704.0,704.0,2023-03-20 02:40:41,True,-0.11000000000001364,-0.01562500000000194
Lihue,Estados Unidos,2330,960.7,KLM,LIH,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-LIH/2023-04-18/2023-04-25/,960.7,1.0,2023,4,OPO,960.85,960.85,960.85,2023-03-20 02:40:41,True,-0.14999999999997726,-0.015611177603161499
Kailua-Kona,Estados Unidos,2320,960.7,KLM,KOA,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-KOA/2023-04-18/2023-04-25/,960.7,1.0,2023,4,OPO,960.85,1127.58,1017.65,2023-03-20 02:40:41,True,-0.14999999999997726,-0.015611177603161499
Chiang Rai,Tailândia,2600,1412.46,Várias companhias aéreas,CEI,2023-07-27,2023-08-03,http://kayak.com/flights/OPO-CEI/2023-07-27/2023-08-03/,1412.46,1.0,2023,7,OPO,1412.68,1658.864,1718.39,2023-03-20 02:40:41,True,-0.22000000000002728,-0.015573236684884566
Dubai,Emirados Árabes Unidos,1410,385.22,Várias companhias aéreas,DXB,2023-06-06,2023-06-11,http://kayak.com/flights/OPO-DXB/2023-06-06/2023-06-11/,385.22,1.0,2023,6,OPO,385.28,506.75571428571425,534.75,2023-03-20 02:40:41,True,-0.05999999999994543,-0.015573089700982515
Ottawa,Canadá,1965,706.7,SWISS,YOW,2023-04-25,2023-05-02,http://kayak.com/flights/OPO-YOW/2023-04-25/2023-05-02/,706.7,1.0,2023,4,OPO,706.81,706.81,706.81,2023-03-20 02:40:41,True,-0.10999999999989996,-0.015562881113722211
Salt Lake City,Estados Unidos,1640,772.31,Várias companhias aéreas,SLC,2023-04-17,2023-04-24,http://kayak.com/flights/OPO-SLC/2023-04-17/2023-04-24/,772.31,1.0,2023,4,OPO,772.43,861.991,776.105,2023-03-20 02:40:41,True,-0.12000000000000455,-0.015535388319977804
Tivat,Montenegro,435,322.42,easyJet,TIV,2023-08-23,2023-08-30,http://kayak.com/flights/OPO-TIV/2023-08-23/2023-08-30/,322.42,1.0,2023,8,OPO,322.47,547.0884615384615,502.12,2023-03-20 02:40:41,True,-0.05000000000001137,-0.015505318324188722
Narvik,Noruega,1475,581.11,Várias companhias aéreas,EVE,2023-07-10,2023-07-15,http://kayak.com/flights/OPO-EVE/2023-07-10/2023-07-15/,581.11,1.0,2023,7,OPO,581.2,581.2,581.2,2023-03-20 02:40:41,True,-0.09000000000003183,-0.015485203028222958
Biarritz,França,1535,258.69,Ryanair,BIQ,2023-05-01,2023-05-05,http://kayak.com/flights/OPO-BIQ/2023-05-01/2023-05-05/,258.69,1.0,2023,5,OPO,258.73,258.73,258.73,2023-03-20 02:40:41,True,-0.040000000000020464,-0.015460132184138083
Genebra,Suíça,140,64.68,easyJet,GVA,2023-12-03,2023-12-07,http://kayak.com/flights/OPO-GVA/2023-12-03/2023-12-07/,64.68,1.0,2023,12,OPO,64.69,76.191,65.31,2023-03-20 02:40:41,True,-0.009999999999990905,-0.015458339774294179
Friedrichshafen,Alemanha,650,453.64,Lufthansa,FDH,2023-06-01,2023-06-08,http://kayak.com/flights/OPO-FDH/2023-06-01/2023-06-08/,453.64,1.0,2023,6,OPO,453.71,453.71,453.71,2023-03-20 02:40:41,True,-0.06999999999999318,-0.015428357320754045
Abbotsford,Canadá,2195,1302.8,WestJet,YXX,2023-06-11,2023-06-16,http://kayak.com/flights/OPO-YXX/2023-06-11/2023-06-16/,1302.8,1.0,2023,6,OPO,1303.0,1609.189,1684.2350000000001,2023-03-20 02:40:41,True,-0.20000000000004547,-0.015349194167309706
Katmandu,Nepal,1390,1107.85,Várias companhias aéreas,KTM,2023-11-17,2023-11-21,http://kayak.com/flights/OPO-KTM/2023-11-17/2023-11-21/,1107.85,1.0,2023,11,OPO,1108.02,1108.02,1108.02,2023-03-20 02:40:41,True,-0.17000000000007276,-0.01534268334507254
Recife,Brasil,880,848.23,TAP AIR PORTUGAL,REC,2023-12-06,2023-12-11,http://kayak.com/flights/OPO-REC/2023-12-06/2023-12-11/,848.23,1.0,2023,12,OPO,848.36,967.9811764705883,877.54,2023-03-20 02:40:41,True,-0.12999999999999545,-0.015323683341976927
Monastir,Tunísia,1505,457.39,Várias companhias aéreas,MIR,2023-08-25,2023-09-01,http://kayak.com/flights/OPO-MIR/2023-08-25/2023-09-01/,457.39,1.0,2023,8,OPO,457.46,516.4373913043478,515.77,2023-03-20 02:40:41,True,-0.06999999999999318,-0.015301884317753067
Lamezia Terme,Itália,705,199.64,Várias companhias aéreas,SUF,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-SUF/2023-04-18/2023-04-25/,199.64,1.0,2023,4,OPO,199.67,224.9014285714286,227.25,2023-03-20 02:40:41,True,-0.030000000000001137,-0.015024790904993809
Bodø,Noruega,1590,470.51,Várias companhias aéreas,BOO,2023-07-10,2023-07-15,http://kayak.com/flights/OPO-BOO/2023-07-10/2023-07-15/,470.51,1.0,2023,7,OPO,470.58,470.58,470.58,2023-03-20 02:40:41,True,-0.06999999999999318,-0.014875260317054098
Santa Cruz da Graciosa,Portugal,1375,269.0,Várias companhias aéreas,GRW,2023-08-23,2023-08-29,http://kayak.com/flights/OPO-GRW/2023-08-23/2023-08-29/,269.0,1.0,2023,8,OPO,269.04,278.22277777777776,272.51,2023-03-20 02:40:41,True,-0.040000000000020464,-0.014867677668755746
Amã,Jordânia,1280,338.36,Várias companhias aéreas,AMM,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-AMM/2023-04-18/2023-04-25/,338.36,1.0,2023,4,OPO,338.41,553.5682222222222,480.51,2023-03-20 02:40:41,True,-0.05000000000001137,-0.014774977098788855
Miami,Estados Unidos,1000,203.39,Iberia,MIA,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-MIA/2023-09-18/2023-09-25/,203.39,1.0,2023,9,OPO,203.42,399.96750000000003,418.93499999999995,2023-03-20 02:40:41,True,-0.030000000000001137,-0.014747812407826731
Tuzla,Bósnia-Herzegóvina,1045,211.83,Várias companhias aéreas,TZL,2023-05-10,2023-05-17,http://kayak.com/flights/OPO-TZL/2023-05-10/2023-05-17/,211.83,1.0,2023,5,OPO,211.86,211.86,211.86,2023-03-20 02:40:41,True,-0.030000000000001137,-0.014160294534126846
Toulon,França,2360,283.06,Várias companhias aéreas,TLN,2023-07-07,2023-07-11,http://kayak.com/flights/OPO-TLN/2023-07-07/2023-07-11/,283.06,1.0,2023,7,OPO,283.1,331.264347826087,333.08,2023-03-20 02:40:41,True,-0.040000000000020464,-0.014129282938898077
Béziers,França,1090,293.37,Ryanair,BZR,2023-08-07,2023-08-14,http://kayak.com/flights/OPO-BZR/2023-08-07/2023-08-14/,293.37,1.0,2023,8,OPO,293.41,293.41,293.41,2023-03-20 02:40:41,True,-0.040000000000020464,-0.013632800518053394
Rabate,Marrocos,1055,149.03,Ryanair,RBA,2023-06-25,2023-06-29,http://kayak.com/flights/OPO-RBA/2023-06-25/2023-06-29/,149.03,1.0,2023,6,OPO,149.05,149.05,149.05,2023-03-20 02:40:41,True,-0.020000000000010232,-0.013418316001348695
Belfast,Reino Unido,860,156.53,Várias companhias aéreas,BFS,2023-07-04,2023-07-11,http://kayak.com/flights/OPO-BFS/2023-07-04/2023-07-11/,156.53,1.0,2023,7,OPO,156.55,156.55,156.55,2023-03-20 02:40:41,True,-0.020000000000010232,-0.012775471095503182
Bruxelas,Bélgica,145,83.42,Ryanair,BRU,2023-06-14,2023-06-20,http://kayak.com/flights/OPO-BRU/2023-06-14/2023-06-20/,83.42,1.0,2023,6,OPO,83.43,104.42565217391304,104.26,2023-03-20 02:40:41,True,-0.010000000000005116,-0.011986096128497083
Catânia,Itália,1425,88.11,Várias companhias aéreas,CTA,2023-05-10,2023-05-16,http://kayak.com/flights/OPO-CTA/2023-05-10/2023-05-16/,88.11,1.0,2023,5,OPO,88.12,174.30888888888887,133.39,2023-03-20 02:40:41,True,-0.010000000000005116,-0.011348161597826957
