City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Estrasburgo,França,495,147.04,Várias companhias aéreas,SXB,2023-10-04,2023-10-10,http://kayak.com/flights/LIS-SXB/2023-10-04/2023-10-10/,147.04,1,2023,10,LIS,602.61,781.742,602.61,2023-06-09 03:03:41,True,-455.57000000000005,-75.59947561441065,Wednesday,Tuesday,6 days
Crotone,Itália,990,120.05,Ryanair,CRV,2023-10-05,2023-10-09,http://kayak.com/flights/LIS-CRV/2023-10-05/2023-10-09/,120.05,1,2023,10,LIS,326.31,326.4166666666667,326.5,2023-06-09 03:03:41,True,-206.26,-63.20983114216542,Thursday,Monday,4 days
George,África do Sul,3130,1092.53,Várias companhias aéreas,GRJ,2023-07-11,2023-07-15,http://kayak.com/flights/LIS-GRJ/2023-07-11/2023-07-15/,1092.53,1,2023,7,LIS,1382.95,1383.3818181818183,1382.99,2023-06-09 03:03:41,True,-290.4200000000001,-21.000036154597062,Tuesday,Saturday,4 days
Cidade da Guatemala,Guatemala,2286,637.47,Delta,GUA,2023-09-29,2023-10-06,http://kayak.com/flights/LIS-GUA/2023-09-29/2023-10-06/,637.47,1,2023,9,LIS,749.85,838.9116666666667,754.45,2023-06-09 03:03:41,True,-112.38,-14.986997399479895,Friday,Friday,7 days
Praga,República Checa,1040,108.89,easyJet,PRG,2023-11-30,2023-12-04,http://kayak.com/flights/LIS-PRG/2023-11-30/2023-12-04/,108.89,1,2023,11,LIS,125.77,146.77185185185186,144.43,2023-06-09 03:03:41,True,-16.879999999999995,-13.421324640216264,Thursday,Monday,4 days
Cartagena,Colômbia,1135,774.26,Várias companhias aéreas,CTG,2024-01-06,2024-01-13,http://kayak.com/flights/LIS-CTG/2024-01-06/2024-01-13/,774.26,1,2024,1,LIS,888.46,889.4069999999999,888.75,2023-06-09 03:03:41,True,-114.20000000000005,-12.853701911172145,Saturday,Saturday,7 days
Cluj,Roménia,1840,198.22,Várias companhias aéreas,CLJ,2023-07-06,2023-07-13,http://kayak.com/flights/LIS-CLJ/2023-07-06/2023-07-13/,198.22,1,2023,7,LIS,225.23,396.9584210526316,392.8,2023-06-09 03:03:41,True,-27.00999999999999,-11.992185765661764,Thursday,Thursday,7 days
Génova,Itália,720,190.78,Várias companhias aéreas,GOA,2023-08-29,2023-09-04,http://kayak.com/flights/LIS-GOA/2023-08-29/2023-09-04/,190.78,1,2023,8,LIS,214.45,372.1554545454546,349.83,2023-06-09 03:03:41,True,-23.669999999999987,-11.037537887619486,Tuesday,Monday,6 days
Lampedusa,Itália,845,243.82,Várias companhias aéreas,LMP,2023-09-17,2023-09-22,http://kayak.com/flights/LIS-LMP/2023-09-17/2023-09-22/,243.82,1,2023,9,LIS,272.49,386.6569090909091,357.54,2023-06-09 03:03:41,True,-28.670000000000016,-10.521487027046868,Sunday,Friday,5 days
Lagos,Nigéria,890,646.77,Royal Air Maroc,LOS,2023-07-01,2023-07-06,http://kayak.com/flights/LIS-LOS/2023-07-01/2023-07-06/,646.77,1,2023,7,LIS,708.39,771.3173076923077,727.065,2023-06-09 03:03:41,True,-61.620000000000005,-8.698598229788676,Saturday,Thursday,5 days
Windhoek,Namíbia,995,665.38,TAAG,WDH,2023-11-03,2023-11-08,http://kayak.com/flights/LIS-WDH/2023-11-03/2023-11-08/,665.38,1,2023,11,LIS,725.77,800.3161111111111,755.695,2023-06-09 03:03:41,True,-60.389999999999986,-8.32081788996514,Friday,Wednesday,5 days
Eindhoven,Holanda,180,120.05,Várias companhias aéreas,EIN,2023-10-04,2023-10-08,http://kayak.com/flights/LIS-EIN/2023-10-04/2023-10-08/,120.05,1,2023,10,LIS,128.91,146.69,135.11,2023-06-09 03:03:41,True,-8.86,-6.873012179039639,Wednesday,Sunday,4 days
