City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Abu Dhabi,Emirados Árabes Unidos,1560,230.59,Wizz Air,AUH,2023-06-19,2023-06-25,http://kayak.com/flights/LIS-AUH/2023-06-19/2023-06-25/,230.59,1,2023,6,LIS,476.58,695.6742857142857,686.73,2023-03-30 02:36:47,True,-245.98999999999998,-51.61567837508918,Monday,Sunday,6 days
Santarém,Brasil,2095,604.13,LATAM Airlines,STM,2023-11-16,2023-11-23,http://kayak.com/flights/LIS-STM/2023-11-16/2023-11-23/,604.13,1,2023,11,LIS,1120.81,1130.8488888888887,1130.54,2023-03-30 02:36:47,True,-516.68,-46.0988035438656,Thursday,Thursday,7 days
Amã,Jordânia,2170,273.94,Várias companhias aéreas,AMM,2023-07-10,2023-07-17,http://kayak.com/flights/LIS-AMM/2023-07-10/2023-07-17/,273.94,1,2023,7,LIS,400.35,400.35,400.35,2023-03-30 02:36:47,True,-126.41000000000003,-31.57487198701137,Monday,Monday,7 days
Poznań,Polónia,890,133.74,Ryanair,POZ,2023-05-12,2023-05-17,http://kayak.com/flights/LIS-POZ/2023-05-12/2023-05-17/,133.74,1,2023,5,LIS,169.43,287.38954545454544,232.32,2023-03-30 02:36:47,True,-35.69,-21.06474650298058,Friday,Wednesday,5 days
Colombo,Sri Lanka,2000,807.04,Várias companhias aéreas,CMB,2023-09-16,2023-09-22,http://kayak.com/flights/LIS-CMB/2023-09-16/2023-09-22/,807.04,1,2023,9,LIS,957.77,1063.4476923076923,1084.3899999999999,2023-03-30 02:36:47,True,-150.73000000000002,-15.737598797206012,Saturday,Friday,6 days
Salzburgo,Áustria,1140,247.19,Várias companhias aéreas,SZG,2023-04-21,2023-04-25,http://kayak.com/flights/LIS-SZG/2023-04-21/2023-04-25/,247.19,1,2023,4,LIS,291.29,358.84931034482764,351.93,2023-03-30 02:36:47,True,-44.10000000000002,-15.139551649558866,Friday,Tuesday,4 days
Burbank,Estados Unidos,1620,1405.64,Várias companhias aéreas,BUR,2023-09-22,2023-09-26,http://kayak.com/flights/LIS-BUR/2023-09-22/2023-09-26/,1405.64,1,2023,9,LIS,1574.6,1640.1399999999999,1689.17,2023-03-30 02:36:47,True,-168.9599999999998,-10.730344214403646,Friday,Tuesday,4 days
Varna,Bulgária,790,186.32,Várias companhias aéreas,VAR,2023-06-09,2023-06-13,http://kayak.com/flights/LIS-VAR/2023-06-09/2023-06-13/,186.32,1,2023,6,LIS,208.37,534.1800000000001,517.985,2023-03-30 02:36:47,True,-22.05000000000001,-10.582137543792298,Friday,Tuesday,4 days
Rio de Janeiro,Brasil,1255,688.99,LATAM Airlines,RIO,2024-01-24,2024-01-31,http://kayak.com/flights/LIS-RIO/2024-01-24/2024-01-31/,688.99,1,2024,1,LIS,769.76,769.76,769.76,2023-03-30 02:36:47,True,-80.76999999999998,-10.492880897942214,Wednesday,Wednesday,7 days
Gdansk,Polónia,425,117.14,Ryanair,GDN,2023-06-15,2023-06-21,http://kayak.com/flights/LIS-GDN/2023-06-15/2023-06-21/,117.14,1,2023,6,LIS,130.28,151.69933333333333,146.48,2023-03-30 02:36:47,True,-13.14,-10.085968682836967,Thursday,Wednesday,6 days
