City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct,weekday_depart,weekday_return,diff_days
Fes,Marrocos,1095,157.29,Várias companhias aéreas,FEZ,2023-08-24,2023-08-31,http://kayak.com/flights/MXP-FEZ/2023-08-24/2023-08-31/,157.29,1.0,2023,8,MXP,269.68,523.5707692307692,554.8,2023-05-22 02:42:38,True,-112.39000000000001,-41.67531889646989,Thursday,Thursday,7 days
Kuching,Malásia,2465,1264.75,Oman Air,KCH,2023-08-12,2023-08-16,http://kayak.com/flights/MXP-KCH/2023-08-12/2023-08-16/,1264.75,1.0,2023,8,MXP,1606.45,1627.1545454545455,1627.55,2023-05-22 02:42:38,True,-341.70000000000005,-21.270503283637836,Saturday,Wednesday,4 days
Túnis,Tunísia,480,149.89,Aegean Airlines,TUN,2023-11-04,2023-11-11,http://kayak.com/flights/MXP-TUN/2023-11-04/2023-11-11/,149.89,1.0,2023,11,MXP,188.87,204.186,188.87,2023-05-22 02:42:38,True,-38.98000000000002,-20.63853444167947,Saturday,Saturday,7 days
San Jose,Estados Unidos,1150,459.83,British Airways,SJC,2023-10-07,2023-10-14,http://kayak.com/flights/MXP-SJC/2023-10-07/2023-10-14/,459.83,1.0,2023,10,MXP,508.69,593.754,576.945,2023-05-22 02:42:38,True,-48.860000000000014,-9.605063987890466,Saturday,Saturday,7 days
Montreal,Canadá,625,454.28,Várias companhias aéreas,YUL,2023-11-24,2023-11-30,http://kayak.com/flights/MXP-YUL/2023-11-24/2023-11-30/,454.28,1.0,2023,11,MXP,458.98,459.45000000000005,459.45000000000005,2023-05-22 02:42:38,True,-4.7000000000000455,-1.0240097607738998,Friday,Thursday,6 days
Bissau,Guiné-Bissau,570,838.24,Royal Air Maroc,OXB,2023-05-22,2023-05-29,http://kayak.com/flights/MXP-OXB/2023-05-22/2023-05-29/,838.24,1.0,2023,5,MXP,842.42,1046.418125,997.04,2023-05-22 02:42:38,True,-4.17999999999995,-0.49618954915599706,Monday,Monday,7 days
Port Elizabeth,África do Sul,1270,921.5,Várias companhias aéreas,PLZ,2023-05-21,2023-05-28,http://kayak.com/flights/MXP-PLZ/2023-05-21/2023-05-28/,921.5,1.0,2023,5,MXP,922.78,922.78,922.78,2023-05-22 02:42:38,True,-1.2799999999999727,-0.13871128546348782,Sunday,Sunday,7 days
Fucheu,China,1575,1179.64,Várias companhias aéreas,FOC,2023-05-21,2023-05-28,http://kayak.com/flights/MXP-FOC/2023-05-21/2023-05-28/,1179.64,1.0,2023,5,MXP,1181.27,1181.27,1181.27,2023-05-22 02:42:38,True,-1.6299999999998818,-0.13798708170019403,Sunday,Sunday,7 days
Pristina,Kosovo,130,31.46,Wizz Air Malta,PRN,2023-06-14,2023-06-18,http://kayak.com/flights/MXP-PRN/2023-06-14/2023-06-18/,31.46,1.0,2023,6,MXP,31.47,141.2947619047619,135.25,2023-05-22 02:42:38,True,-0.00999999999999801,-0.03177629488401021,Wednesday,Sunday,4 days
Memmingen,Alemanha,665,108.25,Várias companhias aéreas,FMM,2023-07-06,2023-07-10,http://kayak.com/flights/MXP-FMM/2023-07-06/2023-07-10/,108.25,1.0,2023,7,MXP,108.27,108.27,108.27,2023-05-22 02:42:38,True,-0.01999999999999602,-0.018472337674329015,Thursday,Monday,4 days
